Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,4149.3374,2955.0,10424.0,3582.0,3399.0,1.0,0.25522,2085.4197
2.6,3295.9333,2343.0,8269.0,2845.0,2621.0,1.0,0.25522,1656.4585
2.7,2618.087,1856.0,6564.0,2260.0,2056.0,1.0,0.25522,1315.783
2.8,2079.4958,1469.0,5221.0,1797.0,1644.0,1.0,0.25522,1045.1036
2.9,1651.802,1163.0,4145.0,1428.0,1298.0,1.0,0.25522,830.1513
3.0,1311.9805,920.0,3295.0,1135.0,1041.0,1.0,0.25522,659.3375
3.1,1041.9808,727.0,2617.0,902.0,817.0,1.0,0.25522,523.6512
3.2,827.57776,573.0,2081.0,717.0,662.0,1.0,0.25522,415.88092
3.3,657.2591,451.0,1653.0,570.0,528.0,1.0,0.25522,330.31262
3.4,521.9776,355.0,1315.0,453.0,430.0,1.0,0.25522,262.296
3.5,414.52768,279.0,1044.0,360.0,342.0,1.0,0.25522,208.27142
3.6,329.18802,218.0,831.0,286.0,266.0,1.0,0.25522,165.37674
3.7,261.386,171.0,660.0,227.0,213.0,1.0,0.25522,131.313
3.8,207.54787,133.0,525.0,181.0,166.0,1.0,0.25522,104.25946
3.9,164.784,103.0,417.0,144.0,131.0,1.0,0.25522,82.78011
4.0,130.80675,80.0,331.0,114.0,107.0,1.0,0.25522,65.69316
4.1,103.81752,62.0,262.0,91.0,85.0,1.0,0.25522,52.11601
4.2,82.40442,48.0,208.0,72.0,65.0,1.0,0.25522,41.36225
4.3,65.40623,36.0,166.0,57.0,51.0,1.0,0.25522,32.82565
4.4,51.88925,28.0,132.0,46.0,42.0,1.0,0.25522,26.04505
4.5,41.13639,21.0,105.0,36.0,33.0,1.0,0.25522,20.64913
4.6,32.58792,15.0,84.0,29.0,26.0,1.0,0.25522,16.35496
4.7,25.80647,11.0,67.0,23.0,21.0,1.0,0.25522,12.9589
4.8,20.41542,8.0,53.0,18.0,16.0,1.0,0.25522,10.25284
4.9,16.13807,6.0,43.0,14.0,13.0,0.99999,0.25522,8.1101
5.0,12.74605,4.0,34.0,11.0,10.0,0.99989,0.25522,6.4085
5.1,10.05368,3.0,27.0,9.0,8.0,0.99925,0.25522,5.05632
5.2,7.91678,2.0,22.0,7.0,6.0,0.99637,0.25522,3.9816
5.3,6.21445,1.0,18.0,5.0,4.0,0.98906,0.25522,3.12618
5.4,4.85863,0.0,14.0,4.0,3.0,0.97136,0.25522,2.44548
5.5,3.7825,0.0,12.0,3.0,2.0,0.93969,0.25522,1.90369
5.6,2.92851,0.0,9.0,2.0,2.0,0.8903,0.25522,1.47551
5.7,2.2518,0.0,8.0,2.0,1.0,0.82405,0.25522,1.13317
5.8,1.71515,0.0,6.0,1.0,1.0,0.74089,0.25521,0.86276
5.9,1.2916,0.0,5.0,1.0,0.0,0.64644,0.25512,0.64838
6.0,0.9924,0.0,4.0,1.0,0.0,0.55363,0.255,0.49359
6.1,0.72201,0.0,3.0,0.0,0.0,0.45157,0.21996,0.36439
6.2,0.47605,0.0,3.0,0.0,0.0,0.33373,0.17365,0.24009
6.3,0.35748,0.0,2.0,0.0,0.0,0.26731,0.14738,0.1825
6.4,0.27154,0.0,2.0,0.0,0.0,0.21001,0.12769,0.1368
6.5,0.20789,0.0,2.0,0.0,0.0,0.16641,0.11161,0.10459
6.6,0.16865,0.0,1.0,0.0,0.0,0.14245,0.103,0.08865
6.7,0.13614,0.0,1.0,0.0,0.0,0.11764,0.09,0.0724
6.8,0.10804,0.0,1.0,0.0,0.0,0.09662,0.07785,0.05889
6.9,0.08359,0.0,1.0,0.0,0.0,0.07761,0.06501,0.04645
7.0,0.06562,0.0,1.0,0.0,0.0,0.06215,0.05376,0.03666
7.1,0.0538,0.0,1.0,0.0,0.0,0.05169,0.0467,0.03004
7.2,0.04057,0.0,1.0,0.0,0.0,0.03931,0.0365,0.02231
7.3,0.02806,0.0,1.0,0.0,0.0,0.02742,0.02604,0.01531
7.4,0.02447,0.0,0.0,0.0,0.0,0.02403,0.02345,0.01343
7.5,0.01862,0.0,0.0,0.0,0.0,0.01834,0.01815,0.01015
7.6,0.00968,0.0,0.0,0.0,0.0,0.00959,0.0095,0.00547
7.7,0.00307,0.0,0.0,0.0,0.0,0.00305,0.00301,0.00168
7.8,0.00194,0.0,0.0,0.0,0.0,0.00194,0.00192,0.00109
7.9,0.00119,0.0,0.0,0.0,0.0,0.00119,0.00119,6.6E-4
8.0,3.9E-4,0.0,0.0,0.0,0.0,3.9E-4,3.9E-4,1.7E-4
8.1,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,7.0E-5,2.0E-5
8.2,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
