Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,2874.0574,2189.0,5968.0,2559.0,2439.0,1.0,0.18916,1690.5636
2.6,2282.9514,1733.0,4739.0,2034.0,1941.0,1.0,0.18916,1342.8345
2.7,1813.435,1371.0,3769.0,1616.0,1550.0,1.0,0.18916,1066.6436
2.8,1440.3733,1084.0,2995.0,1284.0,1218.0,1.0,0.18916,847.20276
2.9,1144.1329,857.0,2386.0,1020.0,955.0,1.0,0.18916,672.9743
3.0,908.75116,676.0,1896.0,811.0,763.0,1.0,0.18916,534.50476
3.1,721.7286,533.0,1504.0,645.0,610.0,1.0,0.18916,424.511
3.2,573.2331,420.0,1199.0,512.0,477.0,1.0,0.18916,337.1622
3.3,455.27527,330.0,952.0,407.0,396.0,1.0,0.18916,267.79153
3.4,361.57446,259.0,758.0,324.0,308.0,1.0,0.18916,212.6451
3.5,287.14197,203.0,603.0,258.0,246.0,1.0,0.18916,168.84245
3.6,228.0211,158.0,480.0,205.0,198.0,1.0,0.18916,134.06812
3.7,181.05344,124.0,383.0,163.0,152.0,1.0,0.18916,106.46135
3.8,143.78198,96.0,305.0,129.0,121.0,1.0,0.18916,84.53177
3.9,114.15112,74.0,242.0,103.0,95.0,1.0,0.18916,67.11029
4.0,90.61411,57.0,193.0,82.0,77.0,1.0,0.18916,53.25957
4.1,71.90952,44.0,154.0,65.0,62.0,1.0,0.18916,42.24679
4.2,57.07699,33.0,123.0,52.0,47.0,1.0,0.18916,33.52663
4.3,45.30796,25.0,98.0,41.0,38.0,1.0,0.18916,26.61156
4.4,35.94487,19.0,79.0,32.0,30.0,1.0,0.18916,21.11599
4.5,28.50382,14.0,63.0,26.0,24.0,1.0,0.18916,16.74387
4.6,22.58237,10.0,51.0,20.0,19.0,1.0,0.18916,13.26246
4.7,17.88018,7.0,41.0,16.0,15.0,1.0,0.18916,10.50711
4.8,14.14069,5.0,33.0,13.0,11.0,0.99998,0.18916,8.30937
4.9,11.17642,4.0,27.0,10.0,9.0,0.99979,0.18916,6.57203
5.0,8.82903,2.0,22.0,8.0,7.0,0.99879,0.18916,5.19269
5.1,6.96151,1.0,18.0,6.0,5.0,0.99512,0.18916,4.09617
5.2,5.482,1.0,15.0,5.0,4.0,0.98539,0.18916,3.22631
5.3,4.30391,0.0,12.0,4.0,3.0,0.96565,0.18916,2.5334
5.4,3.36469,0.0,10.0,3.0,2.0,0.93071,0.18916,1.98194
5.5,2.61894,0.0,8.0,2.0,2.0,0.87743,0.18916,1.54196
5.6,2.02657,0.0,7.0,2.0,1.0,0.80766,0.18916,1.19438
5.7,1.55657,0.0,6.0,1.0,1.0,0.72325,0.18916,0.91699
5.8,1.18527,0.0,5.0,1.0,0.0,0.63037,0.18916,0.69791
5.9,0.89187,0.0,4.0,1.0,0.0,0.53327,0.18909,0.52482
6.0,0.68458,0.0,3.0,0.0,0.0,0.44457,0.18899,0.39916
6.1,0.49977,0.0,3.0,0.0,0.0,0.35373,0.16341,0.29456
6.2,0.32713,0.0,2.0,0.0,0.0,0.25239,0.12735,0.19243
6.3,0.2468,0.0,2.0,0.0,0.0,0.1999,0.10832,0.14674
6.4,0.18643,0.0,2.0,0.0,0.0,0.15425,0.09372,0.10972
6.5,0.14342,0.0,1.0,0.0,0.0,0.12122,0.08202,0.08434
6.6,0.11768,0.0,1.0,0.0,0.0,0.10392,0.07576,0.07179
6.7,0.09601,0.0,1.0,0.0,0.0,0.08625,0.0663,0.05894
6.8,0.07658,0.0,1.0,0.0,0.0,0.07054,0.05718,0.04782
6.9,0.0598,0.0,1.0,0.0,0.0,0.05669,0.04774,0.0379
7.0,0.04736,0.0,1.0,0.0,0.0,0.0455,0.03947,0.0301
7.1,0.03867,0.0,1.0,0.0,0.0,0.03755,0.03404,0.02456
7.2,0.02898,0.0,1.0,0.0,0.0,0.02836,0.02629,0.01823
7.3,0.01984,0.0,0.0,0.0,0.0,0.01956,0.01855,0.01251
7.4,0.01734,0.0,0.0,0.0,0.0,0.01717,0.01674,0.01096
7.5,0.01313,0.0,0.0,0.0,0.0,0.013,0.01285,0.00832
7.6,0.00698,0.0,0.0,0.0,0.0,0.00694,0.00688,0.00456
7.7,0.00231,0.0,0.0,0.0,0.0,0.00229,0.00226,0.0014
7.8,0.00148,0.0,0.0,0.0,0.0,0.00148,0.00146,9.0E-4
7.9,9.3E-4,0.0,0.0,0.0,0.0,9.3E-4,9.3E-4,5.3E-4
8.0,2.8E-4,0.0,0.0,0.0,0.0,2.8E-4,2.8E-4,1.2E-4
8.1,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,6.0E-5,2.0E-5
8.2,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
