Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30802795,58.0,32.52494,31.0,30.0,10.0,225.0,20.0,25.0,39.0,52.0
0.6160559,62.0,39.32755,38.0,37.0,13.0,277.0,24.0,31.0,47.0,65.0
0.9240839,63.0,43.54034,42.0,39.0,14.0,297.0,27.0,34.0,51.0,73.0
1.2321118,64.0,46.64702,44.0,44.0,16.0,311.0,29.0,36.0,55.0,80.0
1.5401398,65.0,49.12333,47.0,44.0,17.0,332.0,31.0,38.0,58.0,85.0
1.8481678,65.0,51.18581,49.0,46.0,18.0,342.0,33.0,40.0,60.0,90.0
2.1561959,65.0,52.96151,50.0,49.0,19.0,353.0,34.0,41.0,62.0,93.0
2.4642236,65.0,54.51429,52.0,49.0,20.0,362.0,35.0,43.0,64.0,97.0
2.7722516,65.0,55.9029,53.0,51.0,21.0,366.0,36.0,44.0,65.0,100.0
3.0802796,65.0,57.15477,54.0,52.0,21.0,372.0,37.0,45.0,67.0,103.0
3.3883076,65.0,58.29486,55.0,55.0,22.0,376.0,37.0,45.0,68.0,106.0
3.6963356,65.0,59.34043,56.0,53.0,23.0,380.0,38.0,46.0,69.0,108.0
4.0043635,66.0,60.3211,57.0,54.0,23.0,382.0,39.0,47.0,70.0,110.0
4.3123918,66.0,61.23146,58.0,56.0,24.0,388.0,39.0,48.0,71.0,112.0
4.6204195,67.0,62.09247,58.0,57.0,24.0,390.0,40.0,48.0,72.0,114.0
4.9284472,71.0,62.90037,59.0,56.0,24.0,390.0,40.0,49.0,73.0,116.0
5.2364755,73.0,63.65714,60.0,59.0,24.0,397.0,41.0,50.0,74.0,118.0
5.544503,73.0,64.37334,61.0,57.0,24.0,402.0,41.0,50.0,75.0,119.0
5.8525314,74.0,65.05965,61.0,58.0,25.0,410.0,42.0,51.0,75.0,121.0
6.160559,74.0,65.71223,62.0,59.0,25.0,410.0,42.0,51.0,76.0,122.0
6.4685874,75.0,66.3366,62.0,58.0,26.0,415.0,43.0,52.0,77.0,124.0
6.776615,75.0,66.92981,63.0,58.0,27.0,417.0,43.0,52.0,78.0,125.0
7.0846434,75.0,67.49592,63.0,62.0,27.0,420.0,44.0,53.0,78.0,126.0
7.392671,75.0,68.0424,64.0,62.0,27.0,424.0,44.0,53.0,79.0,128.0
7.7006993,75.0,68.56638,64.0,62.0,27.0,429.0,44.0,53.0,80.0,129.0
8.008727,75.0,69.07299,65.0,62.0,27.0,434.0,45.0,54.0,80.0,130.0
8.316755,75.0,69.55585,65.0,63.0,27.0,437.0,45.0,54.0,81.0,131.0
8.6247835,75.0,70.02329,66.0,63.0,27.0,437.0,45.0,54.0,81.0,132.0
8.932811,75.0,70.47385,66.0,61.0,28.0,439.0,46.0,55.0,82.0,133.0
9.240839,76.0,70.91283,66.0,64.0,28.0,442.0,46.0,55.0,82.0,134.0
9.548867,76.0,71.33271,67.0,63.0,28.0,444.0,46.0,55.0,83.0,135.0
9.8568945,76.0,71.75301,67.0,64.0,28.0,448.0,46.0,56.0,83.0,136.0
10.164923,76.0,72.15725,67.0,64.0,29.0,450.0,47.0,56.0,84.0,137.0
10.472951,76.0,72.54485,68.0,64.0,30.0,451.0,47.0,56.0,84.0,138.0
10.780979,77.0,72.92596,68.0,64.0,30.0,453.0,47.0,57.0,85.0,139.0
11.089006,78.0,73.29755,68.0,65.0,30.0,454.0,47.0,57.0,85.0,140.0
11.397035,78.0,73.65894,69.0,64.0,30.0,459.0,48.0,57.0,85.0,141.0
11.705063,78.0,74.0063,69.0,68.0,30.0,459.0,48.0,57.0,86.0,142.0
12.013091,78.0,74.34744,69.0,68.0,30.0,461.0,48.0,58.0,86.0,142.0
12.321118,79.0,74.68025,70.0,68.0,30.0,462.0,48.0,58.0,87.0,143.0
12.629147,79.0,75.01361,70.0,69.0,31.0,463.0,49.0,58.0,87.0,144.0
12.937175,79.0,75.33346,70.0,68.0,31.0,464.0,49.0,58.0,87.0,145.0
13.245202,79.0,75.64476,71.0,67.0,31.0,467.0,49.0,59.0,88.0,146.0
13.55323,79.0,75.95054,71.0,68.0,31.0,468.0,49.0,59.0,88.0,146.0
13.8612585,79.0,76.25522,71.0,70.0,31.0,471.0,49.0,59.0,88.0,147.0
14.169287,79.0,76.54723,71.0,70.0,31.0,471.0,50.0,59.0,89.0,148.0
14.477314,79.0,76.83444,72.0,69.0,32.0,471.0,50.0,60.0,89.0,148.0
14.785342,79.0,77.11969,72.0,69.0,32.0,473.0,50.0,60.0,89.0,149.0
15.09337,79.0,77.39868,72.0,69.0,32.0,474.0,50.0,60.0,90.0,149.0
15.401399,79.0,77.66699,72.0,69.0,32.0,474.0,50.0,60.0,90.0,150.0
15.709426,79.0,77.93375,73.0,69.0,32.0,476.0,50.0,60.0,90.0,151.0
16.017454,79.0,78.19831,73.0,69.0,32.0,477.0,51.0,61.0,91.0,151.0
16.325481,79.0,78.45977,73.0,70.0,32.0,478.0,51.0,61.0,91.0,152.0
16.63351,79.0,78.71802,73.0,70.0,32.0,479.0,51.0,61.0,91.0,153.0
16.941538,79.0,78.96727,73.0,70.0,32.0,479.0,51.0,61.0,92.0,153.0
17.249567,80.0,79.21322,74.0,70.0,33.0,479.0,51.0,61.0,92.0,154.0
17.557594,80.0,79.45155,74.0,71.0,33.0,480.0,51.0,61.0,92.0,154.0
17.865622,80.0,79.68724,74.0,70.0,33.0,481.0,52.0,62.0,92.0,155.0
18.17365,80.0,79.91965,74.0,71.0,33.0,481.0,52.0,62.0,93.0,156.0
18.481678,80.0,80.14914,75.0,72.0,33.0,481.0,52.0,62.0,93.0,156.0
18.789705,80.0,80.37326,75.0,72.0,33.0,481.0,52.0,62.0,93.0,157.0
19.097734,80.0,80.59827,75.0,72.0,33.0,482.0,52.0,62.0,93.0,157.0
19.405762,80.0,80.81586,75.0,72.0,34.0,483.0,52.0,62.0,94.0,158.0
19.713789,80.0,81.02803,75.0,71.0,34.0,484.0,52.0,63.0,94.0,158.0
20.021818,81.0,81.23985,75.0,71.0,34.0,486.0,53.0,63.0,94.0,159.0
20.329845,81.0,81.44801,76.0,73.0,34.0,489.0,53.0,63.0,94.0,159.0
20.637875,81.0,81.65422,76.0,71.0,34.0,491.0,53.0,63.0,95.0,160.0
20.945902,81.0,81.8569,76.0,73.0,34.0,491.0,53.0,63.0,95.0,160.0
21.25393,81.0,82.05689,76.0,73.0,34.0,492.0,53.0,63.0,95.0,160.0
21.561958,81.0,82.25103,76.0,73.0,34.0,493.0,53.0,64.0,95.0,161.0
21.869986,81.0,82.44605,77.0,73.0,34.0,493.0,53.0,64.0,96.0,161.0
22.178013,81.0,82.63909,77.0,73.0,35.0,493.0,53.0,64.0,96.0,162.0
22.486042,81.0,82.83058,77.0,74.0,35.0,493.0,54.0,64.0,96.0,162.0
22.79407,81.0,83.01923,77.0,74.0,35.0,494.0,54.0,64.0,96.0,163.0
23.102097,81.0,83.20422,77.0,74.0,35.0,495.0,54.0,64.0,97.0,163.0
23.410126,81.0,83.38539,77.0,74.0,35.0,495.0,54.0,64.0,97.0,163.0
23.718153,81.0,83.56753,77.0,74.0,35.0,495.0,54.0,65.0,97.0,164.0
24.026182,81.0,83.74454,78.0,74.0,35.0,495.0,54.0,65.0,97.0,164.0
24.33421,81.0,83.92241,78.0,75.0,35.0,496.0,54.0,65.0,97.0,165.0
24.642237,81.0,84.09504,78.0,74.0,35.0,496.0,54.0,65.0,98.0,165.0
24.950266,81.0,84.26667,78.0,75.0,35.0,496.0,54.0,65.0,98.0,166.0
25.258293,81.0,84.43653,78.0,74.0,35.0,496.0,55.0,65.0,98.0,166.0
25.56632,81.0,84.60208,78.0,74.0,35.0,496.0,55.0,65.0,98.0,167.0
25.87435,81.0,84.76921,79.0,75.0,35.0,497.0,55.0,65.0,98.0,167.0
26.182377,81.0,84.93214,79.0,75.0,35.0,497.0,55.0,66.0,99.0,167.0
26.490404,81.0,85.09061,79.0,75.0,35.0,500.0,55.0,66.0,99.0,168.0
26.798433,81.0,85.24894,79.0,75.0,35.0,500.0,55.0,66.0,99.0,168.0
27.10646,81.0,85.40631,79.0,75.0,35.0,501.0,55.0,66.0,99.0,169.0
27.41449,81.0,85.56585,79.0,78.0,35.0,501.0,55.0,66.0,99.0,169.0
27.722517,81.0,85.72248,79.0,75.0,35.0,501.0,55.0,66.0,99.0,169.0
28.030544,81.0,85.87516,79.0,75.0,35.0,504.0,56.0,66.0,100.0,170.0
28.338573,81.0,86.02625,80.0,75.0,35.0,504.0,56.0,66.0,100.0,170.0
28.6466,81.0,86.17773,80.0,74.0,35.0,506.0,56.0,66.0,100.0,171.0
28.954628,81.0,86.32531,80.0,75.0,35.0,507.0,56.0,67.0,100.0,171.0
29.262657,81.0,86.47123,80.0,76.0,35.0,507.0,56.0,67.0,100.0,171.0
29.570684,81.0,86.61563,80.0,76.0,35.0,508.0,56.0,67.0,101.0,171.0
29.878714,81.0,86.75904,80.0,76.0,35.0,508.0,56.0,67.0,101.0,172.0
30.18674,81.0,86.90116,80.0,75.0,35.0,508.0,56.0,67.0,101.0,172.0
30.494768,81.0,87.04199,80.0,75.0,35.0,509.0,56.0,67.0,101.0,173.0
30.802797,81.0,87.1819,81.0,75.0,35.0,509.0,56.0,67.0,101.0,173.0
31.110825,81.0,87.31914,81.0,75.0,35.0,509.0,56.0,67.0,101.0,173.0
31.418852,81.0,87.45838,81.0,77.0,35.0,509.0,57.0,67.0,102.0,174.0
31.726881,81.0,87.59138,81.0,78.0,35.0,509.0,57.0,67.0,102.0,174.0
32.03491,81.0,87.72797,81.0,78.0,35.0,509.0,57.0,68.0,102.0,174.0
32.342937,81.0,87.86489,81.0,78.0,35.0,509.0,57.0,68.0,102.0,175.0
32.650963,81.0,87.99761,81.0,78.0,35.0,509.0,57.0,68.0,102.0,175.0
32.958992,81.0,88.12636,81.0,75.0,35.0,510.0,57.0,68.0,102.0,175.0
33.26702,81.0,88.25512,82.0,75.0,35.0,513.0,57.0,68.0,103.0,175.0
33.575047,81.0,88.38714,82.0,75.0,35.0,513.0,57.0,68.0,103.0,176.0
33.883076,81.0,88.51375,82.0,75.0,35.0,513.0,57.0,68.0,103.0,176.0
34.191105,81.0,88.63951,82.0,75.0,35.0,513.0,57.0,68.0,103.0,177.0
34.499134,81.0,88.76716,82.0,77.0,35.0,513.0,57.0,68.0,103.0,177.0
34.80716,81.0,88.89024,82.0,78.0,35.0,513.0,57.0,68.0,103.0,177.0
35.11519,81.0,89.01356,82.0,78.0,35.0,513.0,58.0,69.0,103.0,178.0
35.423218,81.0,89.1369,82.0,77.0,35.0,515.0,58.0,69.0,104.0,178.0
35.731243,81.0,89.2595,82.0,77.0,35.0,515.0,58.0,69.0,104.0,178.0
36.039272,81.0,89.3784,83.0,81.0,35.0,516.0,58.0,69.0,104.0,178.0
36.3473,81.0,89.4974,83.0,81.0,35.0,517.0,58.0,69.0,104.0,179.0
36.655327,81.0,89.61442,83.0,81.0,35.0,519.0,58.0,69.0,104.0,179.0
36.963356,81.0,89.73205,83.0,81.0,35.0,520.0,58.0,69.0,104.0,179.0
37.271385,81.0,89.84983,83.0,81.0,35.0,521.0,58.0,69.0,105.0,179.0
37.57941,81.0,89.96629,83.0,81.0,35.0,521.0,58.0,69.0,105.0,180.0
37.88744,81.0,90.08083,83.0,81.0,35.0,521.0,58.0,69.0,105.0,180.0
38.19547,81.0,90.19317,83.0,77.0,35.0,522.0,58.0,69.0,105.0,180.0
38.503494,81.0,90.30686,83.0,81.0,35.0,523.0,58.0,69.0,105.0,180.0
38.811523,81.0,90.41764,83.0,81.0,35.0,524.0,58.0,70.0,105.0,181.0
39.119553,81.0,90.53001,84.0,81.0,35.0,524.0,59.0,70.0,105.0,181.0
39.427578,81.0,90.64183,84.0,81.0,35.0,524.0,59.0,70.0,105.0,181.0
39.735607,81.0,90.75129,84.0,81.0,35.0,524.0,59.0,70.0,106.0,182.0
40.043636,81.0,90.8614,84.0,81.0,35.0,524.0,59.0,70.0,106.0,182.0
40.35166,81.0,90.97031,84.0,81.0,35.0,525.0,59.0,70.0,106.0,182.0
40.65969,81.0,91.07796,84.0,81.0,35.0,525.0,59.0,70.0,106.0,182.0
40.96772,81.0,91.1831,84.0,81.0,35.0,525.0,59.0,70.0,106.0,182.0
41.27575,81.0,91.28686,84.0,82.0,35.0,526.0,59.0,70.0,106.0,183.0
41.583775,81.0,91.39324,84.0,82.0,35.0,526.0,59.0,70.0,106.0,183.0
41.891804,81.0,91.49653,84.0,81.0,35.0,528.0,59.0,70.0,107.0,183.0
42.199833,81.0,91.6004,84.0,82.0,35.0,528.0,59.0,70.0,107.0,184.0
42.50786,81.0,91.7006,85.0,82.0,35.0,528.0,59.0,70.0,107.0,184.0
42.815887,81.0,91.80065,85.0,82.0,35.0,528.0,59.0,71.0,107.0,184.0
43.123917,81.0,91.90187,85.0,82.0,35.0,528.0,59.0,71.0,107.0,184.0
43.431942,81.0,92.00405,85.0,82.0,35.0,528.0,59.0,71.0,107.0,185.0
43.73997,81.0,92.10333,85.0,82.0,35.0,529.0,60.0,71.0,107.0,185.0
44.048,81.0,92.20347,85.0,81.0,35.0,529.0,60.0,71.0,107.0,185.0
44.356026,81.0,92.30554,85.0,81.0,35.0,530.0,60.0,71.0,107.0,185.0
44.664055,81.0,92.40395,85.0,81.0,35.0,531.0,60.0,71.0,108.0,186.0
44.972084,81.0,92.50082,85.0,82.0,35.0,531.0,60.0,71.0,108.0,186.0
45.28011,81.0,92.59601,85.0,82.0,35.0,532.0,60.0,71.0,108.0,186.0
45.58814,81.0,92.69395,85.0,82.0,35.0,533.0,60.0,71.0,108.0,186.0
45.896168,81.0,92.78926,85.0,82.0,35.0,533.0,60.0,71.0,108.0,186.0
46.204193,81.0,92.88315,86.0,82.0,35.0,534.0,60.0,71.0,108.0,186.0
46.512222,81.0,92.97809,86.0,82.0,35.0,534.0,60.0,71.0,108.0,187.0
46.82025,81.0,93.0748,86.0,82.0,35.0,534.0,60.0,71.0,108.0,187.0
47.12828,81.0,93.16906,86.0,82.0,35.0,534.0,60.0,71.0,108.0,187.0
47.436306,81.0,93.26064,86.0,82.0,35.0,534.0,60.0,72.0,109.0,188.0
47.744335,82.0,93.35247,86.0,82.0,35.0,535.0,60.0,72.0,109.0,188.0
48.052364,82.0,93.44677,86.0,82.0,35.0,535.0,60.0,72.0,109.0,188.0
48.36039,83.0,93.53717,86.0,82.0,35.0,536.0,60.0,72.0,109.0,188.0
48.66842,83.0,93.6285,86.0,82.0,35.0,536.0,60.0,72.0,109.0,188.0
48.976448,83.0,93.71968,86.0,82.0,35.0,536.0,61.0,72.0,109.0,189.0
49.284473,83.0,93.80977,86.0,84.0,35.0,537.0,61.0,72.0,109.0,189.0
49.592503,83.0,93.89795,86.0,82.0,35.0,537.0,61.0,72.0,109.0,189.0
49.90053,83.0,93.98547,87.0,82.0,35.0,539.0,61.0,72.0,109.0,189.0
50.208557,83.0,94.07217,87.0,79.0,35.0,539.0,61.0,72.0,110.0,189.0
50.516586,83.0,94.16041,87.0,84.0,35.0,539.0,61.0,72.0,110.0,190.0
50.824615,83.0,94.24822,87.0,79.0,35.0,539.0,61.0,72.0,110.0,190.0
51.13264,83.0,94.33447,87.0,79.0,35.0,539.0,61.0,72.0,110.0,190.0
51.44067,83.0,94.4192,87.0,80.0,35.0,540.0,61.0,72.0,110.0,190.0
51.7487,83.0,94.50417,87.0,84.0,35.0,541.0,61.0,72.0,110.0,191.0
52.056725,83.0,94.5855,87.0,82.0,35.0,543.0,61.0,73.0,110.0,191.0
52.364754,83.0,94.66795,87.0,82.0,35.0,543.0,61.0,73.0,110.0,191.0
52.672783,83.0,94.75036,87.0,84.0,35.0,543.0,61.0,73.0,110.0,191.0
52.98081,83.0,94.83398,87.0,82.0,35.0,543.0,61.0,73.0,110.0,192.0
53.288837,83.0,94.91551,87.0,84.0,35.0,543.0,61.0,73.0,111.0,192.0
53.596867,83.0,94.9986,87.0,84.0,35.0,544.0,61.0,73.0,111.0,192.0
53.904896,83.0,95.0816,87.0,84.0,35.0,544.0,61.0,73.0,111.0,192.0
54.21292,83.0,95.16383,88.0,84.0,35.0,544.0,61.0,73.0,111.0,192.0
54.52095,83.0,95.24665,88.0,84.0,35.0,544.0,62.0,73.0,111.0,193.0
54.82898,83.0,95.32791,88.0,84.0,35.0,545.0,62.0,73.0,111.0,193.0
55.137005,83.0,95.40931,88.0,84.0,35.0,546.0,62.0,73.0,111.0,193.0
55.445034,83.0,95.49108,88.0,84.0,35.0,546.0,62.0,73.0,111.0,193.0
55.753063,83.0,95.57264,88.0,84.0,36.0,546.0,62.0,73.0,111.0,194.0
56.06109,83.0,95.65168,88.0,84.0,36.0,547.0,62.0,73.0,111.0,194.0
56.369118,83.0,95.73096,88.0,84.0,37.0,549.0,62.0,73.0,112.0,194.0
56.677147,83.0,95.81041,88.0,84.0,37.0,549.0,62.0,73.0,112.0,194.0
56.985172,83.0,95.88857,88.0,85.0,37.0,550.0,62.0,73.0,112.0,194.0
57.2932,83.0,95.96599,88.0,85.0,37.0,551.0,62.0,74.0,112.0,195.0
57.60123,83.0,96.04227,88.0,84.0,37.0,551.0,62.0,74.0,112.0,195.0
57.909256,83.0,96.11968,88.0,84.0,37.0,551.0,62.0,74.0,112.0,195.0
58.217285,83.0,96.19448,88.0,85.0,37.0,551.0,62.0,74.0,112.0,195.0
58.525314,83.0,96.27022,89.0,85.0,37.0,551.0,62.0,74.0,112.0,195.0
58.83334,83.0,96.34302,89.0,85.0,37.0,551.0,62.0,74.0,112.0,195.0
59.14137,83.0,96.41761,89.0,85.0,37.0,552.0,62.0,74.0,112.0,196.0
