Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17412609,96.0,54.53203,53.0,51.0,23.0,267.0,37.0,45.0,63.0,80.0
0.34825218,107.0,67.32549,65.0,65.0,31.0,421.0,47.0,55.0,77.0,104.0
0.52237827,109.0,75.24573,72.0,72.0,36.0,474.0,53.0,62.0,85.0,120.0
0.69650435,114.0,81.08976,78.0,77.0,38.0,523.0,57.0,67.0,92.0,131.0
0.87063044,116.0,85.74058,82.0,78.0,39.0,548.0,61.0,70.0,97.0,141.0
1.0447565,116.0,89.63502,86.0,81.0,43.0,579.0,63.0,73.0,101.0,149.0
1.2188827,117.0,92.97173,89.0,87.0,45.0,594.0,66.0,76.0,105.0,156.0
1.3930087,118.0,95.91369,91.0,90.0,46.0,612.0,68.0,79.0,108.0,163.0
1.5671349,118.0,98.55236,94.0,91.0,48.0,637.0,70.0,81.0,111.0,169.0
1.7412609,118.0,100.93021,96.0,92.0,51.0,656.0,71.0,83.0,114.0,174.0
1.915387,120.0,103.11096,98.0,95.0,51.0,667.0,73.0,84.0,116.0,178.0
2.089513,121.0,105.10385,100.0,94.0,51.0,681.0,74.0,86.0,118.0,183.0
2.2636392,122.0,106.95788,101.0,97.0,52.0,691.0,76.0,87.0,120.0,187.0
2.4377654,122.0,108.68897,103.0,97.0,52.0,702.0,77.0,89.0,122.0,191.0
2.6118913,124.0,110.31285,104.0,100.0,53.0,711.0,78.0,90.0,124.0,195.0
2.7860174,124.0,111.82985,106.0,101.0,54.0,714.0,79.0,91.0,126.0,198.0
2.9601436,124.0,113.27062,107.0,103.0,54.0,725.0,80.0,92.0,127.0,201.0
3.1342697,124.0,114.6339,108.0,103.0,57.0,731.0,81.0,93.0,129.0,204.0
3.3083959,124.0,115.92514,109.0,107.0,58.0,740.0,82.0,94.0,130.0,207.0
3.4825218,124.0,117.1541,110.0,107.0,60.0,746.0,83.0,95.0,131.0,210.0
3.656648,124.0,118.33125,111.0,109.0,60.0,752.0,84.0,96.0,133.0,213.0
3.830774,124.0,119.46119,112.0,110.0,61.0,756.0,85.0,97.0,134.0,215.0
4.0049,126.0,120.55557,113.0,108.0,61.0,756.0,85.0,98.0,135.0,217.0
4.179026,126.0,121.60285,114.0,113.0,63.0,765.0,86.0,99.0,136.0,220.0
4.3531523,126.0,122.6068,115.0,111.0,64.0,771.0,87.0,100.0,138.0,222.0
4.5272784,128.0,123.57811,116.0,113.0,64.0,773.0,87.0,100.0,139.0,224.0
4.7014046,131.0,124.52273,117.0,113.0,64.0,774.0,88.0,101.0,140.0,226.0
4.8755307,134.0,125.43637,118.0,112.0,64.0,775.0,89.0,102.0,141.0,228.0
5.049657,135.0,126.30396,118.0,114.0,64.0,780.0,89.0,103.0,142.0,230.0
5.2237825,136.0,127.15019,119.0,114.0,64.0,784.0,90.0,103.0,143.0,232.0
5.3979087,136.0,127.97173,120.0,116.0,64.0,791.0,91.0,104.0,144.0,234.0
5.572035,139.0,128.77171,121.0,114.0,65.0,794.0,91.0,104.0,145.0,236.0
5.746161,139.0,129.54982,121.0,117.0,66.0,802.0,92.0,105.0,145.0,237.0
5.920287,140.0,130.30809,122.0,117.0,66.0,806.0,92.0,106.0,146.0,239.0
6.0944133,141.0,131.0432,123.0,117.0,66.0,806.0,93.0,106.0,147.0,241.0
6.2685394,141.0,131.76178,123.0,117.0,67.0,812.0,93.0,107.0,148.0,243.0
6.4426656,142.0,132.46284,124.0,120.0,67.0,818.0,94.0,107.0,149.0,245.0
6.6167917,142.0,133.14156,125.0,117.0,68.0,826.0,94.0,108.0,150.0,246.0
6.7909174,142.0,133.8069,125.0,121.0,69.0,827.0,95.0,108.0,150.0,247.0
6.9650435,142.0,134.45181,126.0,121.0,69.0,829.0,95.0,109.0,151.0,249.0
7.1391697,142.0,135.07817,126.0,122.0,70.0,831.0,96.0,109.0,152.0,250.0
7.313296,143.0,135.6984,127.0,122.0,70.0,836.0,96.0,110.0,152.0,251.0
7.487422,143.0,136.30049,127.0,124.0,70.0,841.0,96.0,110.0,153.0,253.0
7.661548,143.0,136.89297,128.0,121.0,70.0,846.0,97.0,111.0,154.0,254.0
7.8356743,143.0,137.47372,128.0,124.0,70.0,853.0,97.0,111.0,154.0,255.0
8.0098,143.0,138.04037,129.0,121.0,70.0,856.0,98.0,112.0,155.0,256.0
8.183927,143.0,138.58725,129.0,122.0,70.0,856.0,98.0,112.0,156.0,258.0
8.358052,143.0,139.12949,130.0,124.0,70.0,859.0,98.0,112.0,156.0,259.0
8.532179,143.0,139.66183,130.0,124.0,70.0,861.0,99.0,113.0,157.0,260.0
8.706305,143.0,140.1792,131.0,124.0,71.0,861.0,99.0,113.0,157.0,261.0
8.88043,143.0,140.6887,131.0,125.0,71.0,865.0,99.0,114.0,158.0,262.0
9.054557,143.0,141.19215,132.0,124.0,71.0,866.0,100.0,114.0,159.0,263.0
9.2286825,144.0,141.68626,132.0,125.0,72.0,869.0,100.0,114.0,159.0,264.0
9.402809,144.0,142.16872,133.0,125.0,72.0,869.0,100.0,115.0,160.0,265.0
9.576935,144.0,142.64223,133.0,125.0,73.0,871.0,101.0,115.0,160.0,267.0
9.751061,144.0,143.11714,133.0,125.0,73.0,873.0,101.0,115.0,161.0,267.0
9.925187,144.0,143.58223,134.0,125.0,73.0,876.0,101.0,116.0,161.0,268.0
10.099314,145.0,144.03325,134.0,126.0,73.0,880.0,102.0,116.0,162.0,270.0
10.273439,145.0,144.47993,135.0,128.0,74.0,882.0,102.0,117.0,162.0,270.0
10.447565,145.0,144.91563,135.0,129.0,75.0,882.0,102.0,117.0,163.0,271.0
10.621692,145.0,145.34492,135.0,127.0,75.0,884.0,103.0,117.0,163.0,272.0
10.795817,146.0,145.77208,136.0,128.0,75.0,885.0,103.0,118.0,164.0,274.0
10.969944,147.0,146.19563,136.0,131.0,76.0,886.0,103.0,118.0,164.0,275.0
11.14407,147.0,146.6115,137.0,128.0,76.0,887.0,103.0,118.0,165.0,276.0
11.318196,147.0,147.01875,137.0,129.0,76.0,890.0,104.0,118.0,165.0,276.0
11.492322,147.0,147.41765,137.0,131.0,76.0,892.0,104.0,119.0,166.0,277.0
11.666449,147.0,147.80978,138.0,129.0,76.0,893.0,104.0,119.0,166.0,279.0
11.840574,148.0,148.19678,138.0,130.0,76.0,893.0,105.0,119.0,167.0,279.0
12.0147,148.0,148.58144,138.0,135.0,76.0,895.0,105.0,120.0,167.0,280.0
12.188827,149.0,148.96071,139.0,132.0,76.0,897.0,105.0,120.0,167.0,281.0
12.362952,149.0,149.3373,139.0,130.0,76.0,897.0,105.0,120.0,168.0,282.0
12.537079,149.0,149.71411,139.0,135.0,76.0,898.0,106.0,120.0,168.0,282.0
12.711205,149.0,150.08879,140.0,133.0,77.0,900.0,106.0,121.0,169.0,283.0
12.885331,150.0,150.45178,140.0,132.0,77.0,903.0,106.0,121.0,169.0,284.0
13.059457,150.0,150.80835,140.0,131.0,77.0,905.0,106.0,121.0,170.0,285.0
13.233583,150.0,151.15721,140.0,131.0,78.0,908.0,107.0,122.0,170.0,286.0
13.407709,150.0,151.5063,141.0,131.0,78.0,909.0,107.0,122.0,170.0,286.0
13.581835,150.0,151.84932,141.0,137.0,78.0,910.0,107.0,122.0,171.0,287.0
