Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,2215.2485,1752.0,4261.0,2009.0,1940.0,1.0,0.15171,1431.3599
2.6,1759.6711,1386.0,3389.0,1597.0,1541.0,1.0,0.15171,1136.9441
2.7,1397.7585,1097.0,2690.0,1269.0,1216.0,1.0,0.15171,903.06793
2.8,1110.2106,866.0,2142.0,1008.0,960.0,1.0,0.15171,717.28424
2.9,881.8703,684.0,1703.0,802.0,772.0,1.0,0.15171,569.77826
3.0,700.4342,539.0,1353.0,637.0,607.0,1.0,0.15171,452.53247
3.1,556.26556,424.0,1075.0,507.0,486.0,1.0,0.15171,359.40662
3.2,441.82364,333.0,857.0,403.0,385.0,1.0,0.15171,285.46707
3.3,350.91412,261.0,679.0,320.0,309.0,1.0,0.15171,226.73492
3.4,278.68417,205.0,540.0,255.0,247.0,1.0,0.15171,180.05365
3.5,221.29936,160.0,429.0,202.0,198.0,1.0,0.15171,142.96162
3.6,175.71652,124.0,341.0,161.0,160.0,1.0,0.15171,113.51562
3.7,139.52768,97.0,271.0,128.0,123.0,1.0,0.15171,90.13938
3.8,110.79649,75.0,216.0,102.0,96.0,1.0,0.15171,71.57302
3.9,87.96192,58.0,172.0,81.0,79.0,1.0,0.15171,56.81987
4.0,69.83101,44.0,138.0,64.0,64.0,1.0,0.15171,45.10054
4.1,55.4136,34.0,110.0,51.0,49.0,1.0,0.15171,35.77273
4.2,43.98431,26.0,88.0,40.0,38.0,1.0,0.15171,28.39373
4.3,34.9189,19.0,70.0,32.0,30.0,1.0,0.15171,22.54023
4.4,27.7059,14.0,57.0,25.0,24.0,1.0,0.15171,17.88945
4.5,21.96902,10.0,46.0,20.0,18.0,1.0,0.15171,14.18489
4.6,17.40432,8.0,37.0,16.0,15.0,1.0,0.15171,11.23535
4.7,13.78516,5.0,30.0,13.0,11.0,0.99998,0.15171,8.90133
4.8,10.9051,4.0,24.0,10.0,9.0,0.99984,0.15171,7.03947
4.9,8.61752,2.0,20.0,8.0,7.0,0.9989,0.15171,5.56506
5.0,6.80705,1.0,16.0,6.0,5.0,0.99577,0.15171,4.3967
5.1,5.36803,1.0,14.0,5.0,4.0,0.98725,0.15171,3.47054
5.2,4.22887,0.0,11.0,4.0,3.0,0.9683,0.15171,2.73269
5.3,3.3214,0.0,9.0,3.0,2.0,0.93565,0.15171,2.14604
5.4,2.59622,0.0,8.0,2.0,2.0,0.88519,0.15171,1.67868
5.5,2.02092,0.0,6.0,2.0,1.0,0.81659,0.15171,1.30607
5.6,1.56313,0.0,5.0,1.0,1.0,0.73519,0.15171,1.01053
5.7,1.19897,0.0,4.0,1.0,0.0,0.6435,0.15171,0.7755
5.8,0.91174,0.0,4.0,1.0,0.0,0.54955,0.15171,0.58981
5.9,0.68571,0.0,3.0,0.0,0.0,0.45546,0.15165,0.44334
6.0,0.52521,0.0,3.0,0.0,0.0,0.37316,0.15156,0.33682
6.1,0.38443,0.0,2.0,0.0,0.0,0.29215,0.13138,0.24879
6.2,0.25086,0.0,2.0,0.0,0.0,0.20404,0.10155,0.16148
6.3,0.18985,0.0,1.0,0.0,0.0,0.16101,0.08661,0.12371
6.4,0.14286,0.0,1.0,0.0,0.0,0.12302,0.07488,0.09219
6.5,0.11019,0.0,1.0,0.0,0.0,0.09644,0.06574,0.07111
6.6,0.09141,0.0,1.0,0.0,0.0,0.08294,0.06089,0.06089
6.7,0.07489,0.0,1.0,0.0,0.0,0.06871,0.05317,0.05003
6.8,0.06018,0.0,1.0,0.0,0.0,0.05638,0.04597,0.04069
6.9,0.04706,0.0,1.0,0.0,0.0,0.04517,0.03821,0.03234
7.0,0.03746,0.0,1.0,0.0,0.0,0.0364,0.03171,0.02576
7.1,0.0308,0.0,1.0,0.0,0.0,0.03014,0.02732,0.02116
7.2,0.02318,0.0,0.0,0.0,0.0,0.02279,0.02111,0.01578
7.3,0.01581,0.0,0.0,0.0,0.0,0.01563,0.01478,0.01073
7.4,0.01376,0.0,0.0,0.0,0.0,0.01366,0.01331,0.0094
7.5,0.01044,0.0,0.0,0.0,0.0,0.01036,0.01024,0.00719
7.6,0.00564,0.0,0.0,0.0,0.0,0.00562,0.00557,0.00397
7.7,0.00187,0.0,0.0,0.0,0.0,0.00186,0.00184,0.00123
7.8,0.00115,0.0,0.0,0.0,0.0,0.00115,0.00114,7.7E-4
7.9,7.3E-4,0.0,0.0,0.0,0.0,7.3E-4,7.3E-4,4.6E-4
8.0,2.4E-4,0.0,0.0,0.0,0.0,2.4E-4,2.4E-4,1.2E-4
8.1,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,2.0E-5
8.2,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
