Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,472.66864,291.0,1128.0,359.0,343.0,1.0,0.0,268.16946
2.6,375.43872,228.0,895.0,286.0,272.0,1.0,0.0,212.99615
2.7,298.2413,179.0,711.0,227.0,215.0,1.0,0.0,169.1866
2.8,236.92178,140.0,566.0,181.0,170.0,1.0,0.0,134.39948
2.9,188.19405,108.0,451.0,144.0,139.0,1.0,0.0,106.75933
3.0,149.51682,84.0,358.0,115.0,107.0,1.0,0.0,84.83244
3.1,118.76084,65.0,285.0,91.0,86.0,1.0,0.0,67.37553
3.2,94.34186,50.0,227.0,73.0,69.0,1.0,0.0,53.5088
3.3,74.92084,38.0,181.0,58.0,54.0,1.0,0.0,42.47992
3.4,59.49021,29.0,145.0,46.0,43.0,1.0,0.0,33.72467
3.5,47.23265,22.0,116.0,36.0,33.0,1.0,0.0,26.76944
3.6,37.5167,16.0,92.0,29.0,27.0,1.0,0.0,21.25283
3.7,29.79661,12.0,73.0,23.0,21.0,1.0,0.0,16.87619
3.8,23.66515,9.0,59.0,18.0,17.0,1.0,0.0,13.39866
3.9,18.78467,6.0,47.0,15.0,14.0,1.0,0.0,10.63368
4.0,14.92311,4.0,38.0,11.0,10.0,0.99993,0.0,8.44445
4.1,11.85885,3.0,31.0,9.0,8.0,0.99954,0.0,6.71191
4.2,9.41415,2.0,25.0,7.0,6.0,0.99794,0.0,5.32514
4.3,7.48131,1.0,20.0,6.0,5.0,0.99272,0.0,4.23131
4.4,5.94318,1.0,17.0,4.0,3.0,0.98061,0.0,3.36339
4.5,4.72093,0.0,14.0,3.0,3.0,0.95759,0.0,2.67094
4.6,3.74928,0.0,11.0,3.0,2.0,0.92161,0.0,2.11995
4.7,2.98225,0.0,9.0,2.0,1.0,0.86991,0.0,1.68617
4.8,2.371,0.0,8.0,2.0,1.0,0.8045,0.0,1.33972
4.9,1.88259,0.0,7.0,1.0,1.0,0.7291,0.0,1.06478
5.0,1.49378,0.0,6.0,1.0,0.0,0.6468,0.0,0.84341
5.1,1.18687,0.0,5.0,1.0,0.0,0.56533,0.0,0.66906
5.2,0.94127,0.0,4.0,0.0,0.0,0.48652,0.0,0.53055
5.3,0.74557,0.0,4.0,0.0,0.0,0.41297,0.0,0.42039
5.4,0.59168,0.0,3.0,0.0,0.0,0.34818,0.0,0.33474
5.5,0.47185,0.0,3.0,0.0,0.0,0.29223,0.0,0.26704
5.6,0.37378,0.0,2.0,0.0,0.0,0.24153,0.0,0.21157
5.7,0.29735,0.0,2.0,0.0,0.0,0.19819,0.0,0.16782
5.8,0.2353,0.0,2.0,0.0,0.0,0.16173,0.0,0.13292
5.9,0.18629,0.0,2.0,0.0,0.0,0.13131,0.0,0.10505
6.0,0.14778,0.0,1.0,0.0,0.0,0.1065,0.0,0.08335
6.1,0.1173,0.0,1.0,0.0,0.0,0.08611,0.0,0.06568
6.2,0.09283,0.0,1.0,0.0,0.0,0.06905,0.0,0.05163
6.3,0.07378,0.0,1.0,0.0,0.0,0.0558,0.0,0.04082
6.4,0.05804,0.0,1.0,0.0,0.0,0.0447,0.0,0.03227
6.5,0.04609,0.0,1.0,0.0,0.0,0.03607,0.0,0.02536
6.6,0.03661,0.0,1.0,0.0,0.0,0.02908,0.0,0.0201
6.7,0.0292,0.0,0.0,0.0,0.0,0.02359,0.0,0.01616
6.8,0.02275,0.0,0.0,0.0,0.0,0.01879,0.0,0.01269
6.9,0.0178,0.0,0.0,0.0,0.0,0.01478,0.0,0.00985
7.0,0.01378,0.0,0.0,0.0,0.0,0.01161,0.0,0.00768
7.1,0.01064,0.0,0.0,0.0,0.0,0.00901,0.0,0.00585
7.2,0.00817,0.0,0.0,0.0,0.0,0.00698,0.0,0.00449
7.3,0.00629,0.0,0.0,0.0,0.0,0.00546,0.0,0.00339
7.4,0.00476,0.0,0.0,0.0,0.0,0.00422,0.0,0.00265
7.5,0.0037,0.0,0.0,0.0,0.0,0.00327,0.0,0.00207
7.6,0.00279,0.0,0.0,0.0,0.0,0.00252,0.0,0.00157
7.7,0.00216,0.0,0.0,0.0,0.0,0.002,0.0,0.00124
7.8,0.00157,0.0,0.0,0.0,0.0,0.00148,0.0,9.4E-4
7.9,0.00119,0.0,0.0,0.0,0.0,0.0011,0.0,7.0E-4
8.0,8.0E-4,0.0,0.0,0.0,0.0,7.5E-4,0.0,4.8E-4
8.1,5.7E-4,0.0,0.0,0.0,0.0,5.4E-4,0.0,3.7E-4
8.2,2.7E-4,0.0,0.0,0.0,0.0,2.6E-4,0.0,1.6E-4
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
