Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,305.5087,208.0,599.0,254.0,243.0,1.0,0.0,206.19196
2.6,242.67091,162.0,477.0,202.0,194.0,1.0,0.0,163.77945
2.7,192.7543,126.0,379.0,161.0,156.0,1.0,0.0,130.08775
2.8,153.11896,98.0,303.0,128.0,124.0,1.0,0.0,103.34422
2.9,121.61895,76.0,241.0,102.0,97.0,1.0,0.0,82.08667
3.0,96.62254,59.0,192.0,81.0,75.0,1.0,0.0,65.2254
3.1,76.74567,45.0,153.0,64.0,62.0,1.0,0.0,51.80552
3.2,60.95773,34.0,122.0,51.0,50.0,1.0,0.0,41.13753
3.3,48.40354,26.0,98.0,41.0,37.0,1.0,0.0,32.65794
3.4,38.43339,20.0,78.0,32.0,29.0,1.0,0.0,25.92455
3.5,30.51796,15.0,63.0,26.0,25.0,1.0,0.0,20.58246
3.6,24.24325,11.0,50.0,20.0,19.0,1.0,0.0,16.34333
3.7,19.2595,8.0,40.0,16.0,15.0,1.0,0.0,12.98195
3.8,15.29399,6.0,32.0,13.0,12.0,0.99998,0.0,10.30514
3.9,12.14,4.0,26.0,10.0,9.0,0.99984,0.0,8.17985
4.0,9.64987,3.0,22.0,8.0,7.0,0.99922,0.0,6.49672
4.1,7.66983,2.0,18.0,6.0,6.0,0.99663,0.0,5.16373
4.2,6.08868,1.0,15.0,5.0,4.0,0.98929,0.0,4.09565
4.3,4.8375,0.0,12.0,4.0,3.0,0.97351,0.0,3.25386
4.4,3.84363,0.0,10.0,3.0,2.0,0.94585,0.0,2.58738
4.5,3.05097,0.0,9.0,2.0,2.0,0.90296,0.0,2.05438
4.6,2.42129,0.0,7.0,2.0,1.0,0.84465,0.0,1.62985
4.7,1.9268,0.0,6.0,1.0,1.0,0.774,0.0,1.29641
4.8,1.53178,0.0,5.0,1.0,1.0,0.69506,0.0,1.02989
4.9,1.2161,0.0,5.0,1.0,0.0,0.61305,0.0,0.8182
5.0,0.96567,0.0,4.0,1.0,0.0,0.53068,0.0,0.6482
5.1,0.76713,0.0,3.0,0.0,0.0,0.45313,0.0,0.51412
5.2,0.6084,0.0,3.0,0.0,0.0,0.38222,0.0,0.40748
5.3,0.48098,0.0,3.0,0.0,0.0,0.31813,0.0,0.32271
5.4,0.38164,0.0,2.0,0.0,0.0,0.26409,0.0,0.25652
5.5,0.30475,0.0,2.0,0.0,0.0,0.2191,0.0,0.20472
5.6,0.24152,0.0,2.0,0.0,0.0,0.17952,0.0,0.16232
5.7,0.19191,0.0,2.0,0.0,0.0,0.14561,0.0,0.12879
5.8,0.15116,0.0,1.0,0.0,0.0,0.11723,0.0,0.10165
5.9,0.11966,0.0,1.0,0.0,0.0,0.09435,0.0,0.08031
6.0,0.09529,0.0,1.0,0.0,0.0,0.07646,0.0,0.06419
6.1,0.0755,0.0,1.0,0.0,0.0,0.06156,0.0,0.0506
6.2,0.05988,0.0,1.0,0.0,0.0,0.04917,0.0,0.03985
6.3,0.04768,0.0,1.0,0.0,0.0,0.03973,0.0,0.03167
6.4,0.0374,0.0,1.0,0.0,0.0,0.03164,0.0,0.02495
6.5,0.02958,0.0,1.0,0.0,0.0,0.02528,0.0,0.01964
6.6,0.02346,0.0,0.0,0.0,0.0,0.02029,0.0,0.01565
6.7,0.01884,0.0,0.0,0.0,0.0,0.01649,0.0,0.0127
6.8,0.01488,0.0,0.0,0.0,0.0,0.01325,0.0,0.01001
6.9,0.0117,0.0,0.0,0.0,0.0,0.0104,0.0,0.00779
7.0,0.00903,0.0,0.0,0.0,0.0,0.00808,0.0,0.00606
7.1,0.00699,0.0,0.0,0.0,0.0,0.00626,0.0,0.00464
7.2,0.00548,0.0,0.0,0.0,0.0,0.00492,0.0,0.00359
7.3,0.00424,0.0,0.0,0.0,0.0,0.00378,0.0,0.00269
7.4,0.00322,0.0,0.0,0.0,0.0,0.0029,0.0,0.0021
7.5,0.00255,0.0,0.0,0.0,0.0,0.00227,0.0,0.00165
7.6,0.0019,0.0,0.0,0.0,0.0,0.00173,0.0,0.00125
7.7,0.00153,0.0,0.0,0.0,0.0,0.00143,0.0,0.00102
7.8,0.0011,0.0,0.0,0.0,0.0,0.00104,0.0,7.6E-4
7.9,7.8E-4,0.0,0.0,0.0,0.0,7.2E-4,0.0,5.4E-4
8.0,5.3E-4,0.0,0.0,0.0,0.0,5.1E-4,0.0,3.7E-4
8.1,4.0E-4,0.0,0.0,0.0,0.0,3.8E-4,0.0,2.8E-4
8.2,1.9E-4,0.0,0.0,0.0,0.0,1.8E-4,0.0,1.2E-4
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
