Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17694218,22.0,11.41278,10.0,9.0,0.0,918.0,4.0,7.0,14.0,22.0
0.35388437,30.0,14.23107,12.0,11.0,0.0,1273.0,5.0,9.0,17.0,28.0
0.53082657,30.0,15.98419,14.0,13.0,0.0,1456.0,6.0,10.0,19.0,32.0
0.70776874,31.0,17.2786,15.0,14.0,1.0,1582.0,7.0,10.0,20.0,35.0
0.8847109,34.0,18.30655,16.0,14.0,1.0,1661.0,7.0,11.0,22.0,38.0
1.0616531,35.0,19.16428,16.0,15.0,1.0,1716.0,8.0,11.0,22.0,40.0
1.2385952,35.0,19.90176,17.0,16.0,1.0,1878.0,8.0,12.0,23.0,42.0
1.4155375,71.0,20.54707,17.0,16.0,2.0,2018.0,8.0,12.0,24.0,44.0
1.5924797,134.0,21.13013,18.0,16.0,2.0,2106.0,9.0,13.0,24.0,46.0
1.7694218,146.0,21.65416,18.0,17.0,2.0,2186.0,9.0,13.0,25.0,47.0
1.946364,147.0,22.1294,18.0,17.0,2.0,2254.0,9.0,13.0,25.0,49.0
2.1233063,152.0,22.56502,19.0,17.0,2.0,2311.0,9.0,13.0,26.0,50.0
2.3002484,154.0,22.96779,19.0,16.0,2.0,2364.0,9.0,14.0,26.0,51.0
2.4771905,154.0,23.35252,19.0,17.0,2.0,2401.0,10.0,14.0,26.0,52.0
2.6541328,155.0,23.71418,19.0,17.0,2.0,2448.0,10.0,14.0,27.0,54.0
2.831075,156.0,24.05041,20.0,17.0,2.0,2509.0,10.0,14.0,27.0,55.0
3.008017,156.0,24.3657,20.0,17.0,2.0,2534.0,10.0,14.0,27.0,56.0
3.1849594,157.0,24.6701,20.0,18.0,3.0,2579.0,10.0,15.0,28.0,57.0
3.3619015,159.0,24.96065,20.0,19.0,3.0,2619.0,10.0,15.0,28.0,58.0
3.5388436,159.0,25.24546,20.0,19.0,3.0,2655.0,10.0,15.0,28.0,59.0
3.715786,160.0,25.50696,20.0,19.0,3.0,2724.0,11.0,15.0,29.0,59.0
3.892728,160.0,25.75555,21.0,19.0,3.0,2759.0,11.0,15.0,29.0,60.0
4.06967,162.0,25.9955,21.0,19.0,3.0,2795.0,11.0,15.0,29.0,61.0
4.2466125,162.0,26.23265,21.0,19.0,3.0,2826.0,11.0,15.0,29.0,62.0
4.4235544,162.0,26.4622,21.0,19.0,3.0,2853.0,11.0,15.0,29.0,62.0
4.600497,162.0,26.67957,21.0,19.0,3.0,2877.0,11.0,16.0,30.0,63.0
4.777439,162.0,26.89126,21.0,20.0,4.0,2893.0,11.0,16.0,30.0,64.0
4.954381,162.0,27.09091,21.0,19.0,4.0,2916.0,11.0,16.0,30.0,65.0
