Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,758.5302,450.0,2017.0,553.0,531.0,1.0,0.0,390.3495
2.6,602.4373,354.0,1603.0,440.0,412.0,1.0,0.0,310.02307
2.7,478.52774,277.0,1269.0,350.0,326.0,1.0,0.0,246.22752
2.8,380.11517,217.0,1011.0,278.0,258.0,1.0,0.0,195.57864
2.9,301.9317,170.0,804.0,222.0,203.0,1.0,0.0,155.35725
3.0,239.8514,133.0,638.0,176.0,167.0,1.0,0.0,123.41579
3.1,190.53061,103.0,509.0,140.0,132.0,1.0,0.0,98.0368
3.2,151.32283,80.0,404.0,112.0,103.0,1.0,0.0,77.85268
3.3,120.18941,62.0,322.0,89.0,81.0,1.0,0.0,61.82785
3.4,95.48542,48.0,256.0,71.0,66.0,1.0,0.0,49.11669
3.5,75.84582,36.0,204.0,56.0,52.0,1.0,0.0,39.01763
3.6,60.23754,28.0,163.0,45.0,41.0,1.0,0.0,30.9837
3.7,47.84746,21.0,130.0,36.0,33.0,1.0,0.0,24.60584
3.8,37.99493,15.0,103.0,28.0,26.0,1.0,0.0,19.5302
3.9,30.18391,11.0,83.0,23.0,21.0,1.0,0.0,15.51008
4.0,23.96741,8.0,66.0,18.0,15.0,0.99999,0.0,12.31646
4.1,19.03287,6.0,53.0,14.0,13.0,0.99996,0.0,9.77773
4.2,15.11632,4.0,43.0,11.0,10.0,0.99987,0.0,7.76562
4.3,12.00824,3.0,35.0,9.0,7.0,0.99924,0.0,6.16917
4.4,9.53585,2.0,28.0,7.0,6.0,0.99706,0.0,4.89751
4.5,7.57692,1.0,23.0,6.0,5.0,0.99032,0.0,3.89183
4.6,6.02114,1.0,19.0,4.0,4.0,0.97609,0.0,3.09213
4.7,4.78518,0.0,15.0,3.0,3.0,0.94996,0.0,2.45933
4.8,3.80696,0.0,13.0,3.0,2.0,0.91104,0.0,1.95654
4.9,3.02138,0.0,11.0,2.0,1.0,0.85536,0.0,1.55118
5.0,2.40161,0.0,9.0,2.0,1.0,0.78998,0.0,1.23337
5.1,1.9068,0.0,7.0,1.0,1.0,0.71253,0.0,0.9781
5.2,1.51149,0.0,6.0,1.0,0.0,0.63242,0.0,0.77469
5.3,1.20081,0.0,5.0,1.0,0.0,0.55144,0.0,0.61547
5.4,0.95101,0.0,5.0,0.0,0.0,0.4742,0.0,0.48739
5.5,0.75662,0.0,4.0,0.0,0.0,0.40362,0.0,0.38606
5.6,0.60107,0.0,3.0,0.0,0.0,0.34081,0.0,0.307
5.7,0.4763,0.0,3.0,0.0,0.0,0.28399,0.0,0.24237
5.8,0.3762,0.0,2.0,0.0,0.0,0.23334,0.0,0.19083
5.9,0.2993,0.0,2.0,0.0,0.0,0.1924,0.0,0.15247
6.0,0.23807,0.0,2.0,0.0,0.0,0.15839,0.0,0.12155
6.1,0.18931,0.0,2.0,0.0,0.0,0.12974,0.0,0.09709
6.2,0.1505,0.0,1.0,0.0,0.0,0.1057,0.0,0.07691
6.3,0.11944,0.0,1.0,0.0,0.0,0.08593,0.0,0.06096
6.4,0.09473,0.0,1.0,0.0,0.0,0.06967,0.0,0.04855
6.5,0.07525,0.0,1.0,0.0,0.0,0.0563,0.0,0.03835
6.6,0.05957,0.0,1.0,0.0,0.0,0.04543,0.0,0.03013
6.7,0.04688,0.0,1.0,0.0,0.0,0.03627,0.0,0.02357
6.8,0.03652,0.0,1.0,0.0,0.0,0.02868,0.0,0.0182
6.9,0.02873,0.0,0.0,0.0,0.0,0.02306,0.0,0.01428
7.0,0.02262,0.0,0.0,0.0,0.0,0.01853,0.0,0.01118
7.1,0.01789,0.0,0.0,0.0,0.0,0.01483,0.0,0.00873
7.2,0.01371,0.0,0.0,0.0,0.0,0.01154,0.0,0.00657
7.3,0.0106,0.0,0.0,0.0,0.0,0.00902,0.0,0.00511
7.4,0.00811,0.0,0.0,0.0,0.0,0.0069,0.0,0.00382
7.5,0.00595,0.0,0.0,0.0,0.0,0.00518,0.0,0.00283
7.6,0.00455,0.0,0.0,0.0,0.0,0.00407,0.0,0.0023
7.7,0.00346,0.0,0.0,0.0,0.0,0.00319,0.0,0.00173
7.8,0.00274,0.0,0.0,0.0,0.0,0.00255,0.0,0.00142
7.9,0.00193,0.0,0.0,0.0,0.0,0.00184,0.0,0.00103
8.0,0.00132,0.0,0.0,0.0,0.0,0.00125,0.0,6.9E-4
8.1,7.1E-4,0.0,0.0,0.0,0.0,6.8E-4,0.0,3.6E-4
8.2,3.3E-4,0.0,0.0,0.0,0.0,3.2E-4,0.0,2.2E-4
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
