Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16014369,0.0,0.46784,0.0,0.0,0.0,342.0,0.0,0.0,1.0,2.0
0.32028738,1.0,0.94913,1.0,0.0,0.0,443.0,0.0,0.0,2.0,4.0
0.48043105,1.0,1.45332,1.0,1.0,0.0,782.0,0.0,0.0,2.0,5.0
0.64057475,1.0,1.96068,1.0,1.0,0.0,961.0,0.0,0.0,3.0,6.0
0.8007184,1.0,2.44788,2.0,1.0,0.0,1055.0,0.0,1.0,4.0,7.0
0.9608621,1.0,2.9343,2.0,2.0,0.0,1140.0,0.0,1.0,4.0,8.0
1.1210058,1.0,3.41884,3.0,2.0,0.0,1197.0,0.0,1.0,5.0,9.0
1.2811495,1.0,3.89019,3.0,2.0,0.0,1249.0,0.0,1.0,5.0,10.0
1.4412931,1.0,4.35056,3.0,3.0,0.0,1291.0,0.0,2.0,6.0,11.0
1.6014369,1.0,4.79992,4.0,3.0,0.0,1339.0,0.0,2.0,6.0,12.0
1.7615805,1.0,5.27249,4.0,3.0,0.0,1435.0,1.0,2.0,7.0,13.0
1.9217242,1.0,5.72251,4.0,4.0,0.0,1636.0,1.0,2.0,8.0,14.0
2.081868,1.0,6.17068,5.0,4.0,0.0,1759.0,1.0,3.0,8.0,14.0
2.2420115,2.0,6.62233,5.0,4.0,0.0,1840.0,1.0,3.0,8.0,15.0
2.4021552,2.0,7.05231,6.0,5.0,0.0,1913.0,1.0,3.0,9.0,16.0
2.562299,2.0,7.50246,6.0,5.0,0.0,1979.0,1.0,3.0,9.0,17.0
2.7224426,2.0,7.93804,6.0,5.0,0.0,2026.0,2.0,4.0,10.0,18.0
2.8825862,2.0,8.35716,7.0,6.0,0.0,2084.0,2.0,4.0,10.0,19.0
3.0427299,3.0,8.76994,7.0,6.0,0.0,2117.0,2.0,4.0,11.0,20.0
3.2028737,3.0,9.17317,7.0,6.0,0.0,2145.0,2.0,4.0,11.0,21.0
3.3630173,3.0,9.58325,8.0,7.0,0.0,2178.0,2.0,5.0,12.0,22.0
3.523161,3.0,9.97684,8.0,7.0,0.0,2220.0,2.0,5.0,12.0,23.0
3.6833048,3.0,10.37161,8.0,7.0,0.0,2252.0,3.0,5.0,13.0,24.0
3.8434484,4.0,10.76732,8.0,8.0,0.0,2285.0,3.0,5.0,13.0,25.0
4.003592,5.0,11.14913,9.0,8.0,0.0,2317.0,3.0,5.0,13.0,26.0
4.163736,5.0,11.52607,9.0,8.0,0.0,2339.0,3.0,6.0,14.0,27.0
4.3238792,5.0,11.8957,9.0,9.0,0.0,2362.0,3.0,6.0,14.0,27.0
4.484023,5.0,12.26586,10.0,9.0,0.0,2394.0,3.0,6.0,14.0,28.0
4.644167,5.0,12.64612,10.0,9.0,0.0,2437.0,4.0,6.0,15.0,29.0
4.8043103,6.0,13.02004,10.0,9.0,0.0,2469.0,4.0,7.0,15.0,30.0
4.964454,6.0,13.3798,10.0,9.0,0.0,2484.0,4.0,7.0,16.0,31.0
5.124598,7.0,13.74102,11.0,10.0,0.0,2501.0,4.0,7.0,16.0,32.0
5.2847414,7.0,14.09444,11.0,10.0,0.0,2514.0,4.0,7.0,16.0,33.0
5.4448853,7.0,14.43616,11.0,10.0,0.0,2529.0,4.0,7.0,17.0,34.0
5.605029,7.0,14.78345,12.0,11.0,0.0,2544.0,5.0,8.0,17.0,35.0
5.7651725,7.0,15.11506,12.0,11.0,0.0,2555.0,5.0,8.0,17.0,35.0
5.9253163,8.0,15.44871,12.0,11.0,0.0,2568.0,5.0,8.0,18.0,36.0
6.0854597,8.0,15.7725,12.0,11.0,0.0,2585.0,5.0,8.0,18.0,37.0
6.2456036,8.0,16.09467,13.0,11.0,0.0,2603.0,5.0,8.0,18.0,38.0
6.4057474,8.0,16.42339,13.0,11.0,0.0,2621.0,5.0,9.0,19.0,39.0
6.565891,8.0,16.75457,13.0,12.0,0.0,2634.0,6.0,9.0,19.0,39.0
6.7260346,8.0,17.07571,13.0,12.0,0.0,2649.0,6.0,9.0,20.0,40.0
6.8861785,8.0,17.40002,14.0,12.0,1.0,2659.0,6.0,9.0,20.0,41.0
7.046322,8.0,17.72303,14.0,13.0,1.0,2672.0,6.0,9.0,20.0,42.0
7.2064657,8.0,18.03983,14.0,13.0,1.0,2683.0,6.0,10.0,20.0,43.0
7.3666096,8.0,18.34379,14.0,13.0,1.0,2690.0,6.0,10.0,21.0,43.0
7.526753,8.0,18.65052,15.0,13.0,1.0,2697.0,6.0,10.0,21.0,44.0
7.686897,8.0,18.95817,15.0,14.0,1.0,2724.0,7.0,10.0,21.0,45.0
7.8470407,8.0,19.26877,15.0,14.0,1.0,2750.0,7.0,10.0,22.0,46.0
8.007184,8.0,19.55997,15.0,14.0,1.0,2763.0,7.0,11.0,22.0,47.0
8.167328,8.0,19.85608,16.0,14.0,1.0,2778.0,7.0,11.0,22.0,47.0
8.327472,8.0,20.1492,16.0,14.0,1.0,2789.0,7.0,11.0,23.0,48.0
8.487616,8.0,20.43632,16.0,14.0,1.0,2799.0,7.0,11.0,23.0,49.0
8.6477585,8.0,20.71692,16.0,14.0,1.0,2809.0,8.0,11.0,23.0,50.0
8.807902,8.0,20.98842,16.0,14.0,1.0,2824.0,8.0,11.0,24.0,51.0
8.968046,8.0,21.26916,17.0,14.0,1.0,2836.0,8.0,12.0,24.0,51.0
9.12819,8.0,21.53967,17.0,16.0,2.0,2842.0,8.0,12.0,24.0,52.0
9.288334,8.0,21.81549,17.0,16.0,2.0,2853.0,8.0,12.0,24.0,53.0
9.448477,8.0,22.09702,17.0,17.0,2.0,2864.0,8.0,12.0,25.0,54.0
9.608621,8.0,22.3843,17.0,17.0,2.0,2870.0,8.0,12.0,25.0,54.0
9.7687645,8.0,22.67185,18.0,17.0,2.0,2878.0,8.0,12.0,25.0,55.0
9.928908,9.0,22.93863,18.0,17.0,2.0,2881.0,9.0,13.0,26.0,56.0
10.089052,9.0,23.20786,18.0,17.0,2.0,2891.0,9.0,13.0,26.0,57.0
10.249196,10.0,23.4801,18.0,17.0,2.0,2900.0,9.0,13.0,26.0,57.0
10.409339,10.0,23.76552,18.0,17.0,2.0,2906.0,9.0,13.0,26.0,58.0
10.569483,10.0,24.04514,19.0,17.0,2.0,2917.0,9.0,13.0,27.0,59.0
10.729627,10.0,24.31028,19.0,18.0,3.0,2924.0,9.0,13.0,27.0,60.0
10.8897705,10.0,24.57429,19.0,18.0,3.0,2937.0,9.0,14.0,27.0,60.0
11.049914,10.0,24.82516,19.0,18.0,3.0,2942.0,9.0,14.0,27.0,61.0
11.210058,10.0,25.07316,19.0,18.0,3.0,2946.0,10.0,14.0,28.0,61.0
11.370201,10.0,25.31782,20.0,18.0,3.0,2953.0,10.0,14.0,28.0,62.0
11.530345,11.0,25.56802,20.0,18.0,3.0,2962.0,10.0,14.0,28.0,63.0
11.690489,11.0,25.81145,20.0,18.0,3.0,2971.0,10.0,14.0,28.0,63.0
11.850633,11.0,26.05666,20.0,18.0,3.0,2983.0,10.0,15.0,29.0,64.0
12.0107765,11.0,26.30162,20.0,19.0,3.0,3021.0,10.0,15.0,29.0,65.0
12.170919,11.0,26.53772,21.0,19.0,3.0,3036.0,10.0,15.0,29.0,65.0
12.331063,11.0,26.77922,21.0,18.0,3.0,3048.0,10.0,15.0,29.0,66.0
12.491207,11.0,27.02267,21.0,19.0,3.0,3058.0,11.0,15.0,30.0,67.0
12.651351,11.0,27.26216,21.0,20.0,3.0,3068.0,11.0,15.0,30.0,68.0
12.811495,11.0,27.49768,21.0,20.0,3.0,3072.0,11.0,15.0,30.0,68.0
12.971639,12.0,27.73557,21.0,20.0,3.0,3078.0,11.0,16.0,30.0,69.0
13.131782,12.0,27.97402,22.0,19.0,3.0,3083.0,11.0,16.0,30.0,70.0
13.291925,12.0,28.20855,22.0,20.0,3.0,3085.0,11.0,16.0,31.0,70.0
13.452069,12.0,28.43415,22.0,20.0,3.0,3098.0,11.0,16.0,31.0,71.0
13.612213,12.0,28.66885,22.0,20.0,3.0,3102.0,11.0,16.0,31.0,72.0
13.772357,12.0,28.90546,22.0,20.0,3.0,3114.0,12.0,16.0,31.0,73.0
13.9325,12.0,29.1353,22.0,20.0,3.0,3118.0,12.0,16.0,32.0,73.0
14.092644,12.0,29.35954,23.0,22.0,3.0,3123.0,12.0,17.0,32.0,74.0
14.252788,12.0,29.57533,23.0,22.0,3.0,3133.0,12.0,17.0,32.0,74.0
14.412931,13.0,29.79091,23.0,22.0,3.0,3139.0,12.0,17.0,32.0,75.0
14.573075,13.0,30.00565,23.0,22.0,3.0,3142.0,12.0,17.0,32.0,75.0
14.733219,13.0,30.21449,23.0,22.0,3.0,3145.0,12.0,17.0,33.0,76.0
14.893362,13.0,30.42787,23.0,22.0,3.0,3151.0,12.0,17.0,33.0,76.0
15.053506,13.0,30.64295,24.0,22.0,3.0,3157.0,12.0,17.0,33.0,77.0
15.21365,13.0,30.85498,24.0,22.0,3.0,3161.0,13.0,17.0,33.0,78.0
15.373794,13.0,31.06345,24.0,22.0,3.0,3167.0,13.0,18.0,34.0,78.0
15.533937,13.0,31.26806,24.0,23.0,3.0,3172.0,13.0,18.0,34.0,79.0
15.694081,13.0,31.47598,24.0,23.0,3.0,3177.0,13.0,18.0,34.0,80.0
15.854224,13.0,31.68153,24.0,23.0,3.0,3184.0,13.0,18.0,34.0,80.0
16.014368,13.0,31.8857,24.0,23.0,3.0,3191.0,13.0,18.0,34.0,81.0
16.174511,13.0,32.09318,25.0,23.0,3.0,3203.0,13.0,18.0,35.0,82.0
