Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,2175.9785,1129.0,7573.0,1428.0,1288.0,1.0,0.0,856.2431
2.6,1728.3169,892.0,6002.0,1135.0,1026.0,1.0,0.0,680.12616
2.7,1372.8193,705.0,4759.0,903.0,796.0,1.0,0.0,540.19635
2.8,1090.504,556.0,3787.0,717.0,639.0,1.0,0.0,429.1258
2.9,866.1961,438.0,3009.0,571.0,515.0,1.0,0.0,340.84726
3.0,688.08954,345.0,2390.0,454.0,414.0,1.0,0.0,270.78033
3.1,546.5511,271.0,1901.0,361.0,317.0,1.0,0.0,215.09744
3.2,434.1164,213.0,1513.0,287.0,248.0,1.0,0.0,170.83804
3.3,344.8079,166.0,1203.0,229.0,205.0,1.0,0.0,135.691
3.4,273.908,130.0,954.0,182.0,160.0,1.0,0.0,107.79272
3.5,217.57825,101.0,758.0,145.0,136.0,1.0,0.0,85.64456
3.6,172.82274,78.0,604.0,115.0,102.0,1.0,0.0,68.02683
3.7,137.27542,60.0,481.0,92.0,81.0,1.0,0.0,54.01474
3.8,109.01524,46.0,383.0,73.0,66.0,1.0,0.0,42.87694
3.9,86.59802,35.0,304.0,58.0,53.0,1.0,0.0,34.06268
4.0,68.76978,27.0,241.0,46.0,42.0,1.0,0.0,27.05632
4.1,54.61673,20.0,192.0,37.0,32.0,1.0,0.0,21.48201
4.2,43.3757,15.0,153.0,29.0,25.0,1.0,0.0,17.06364
4.3,34.45949,11.0,122.0,23.0,20.0,1.0,0.0,13.55783
4.4,27.3793,8.0,97.0,18.0,16.0,0.99999,0.0,10.76842
4.5,21.74607,6.0,78.0,15.0,12.0,0.99995,0.0,8.5545
4.6,17.27644,4.0,62.0,12.0,10.0,0.99978,0.0,6.79562
4.7,13.71702,3.0,50.0,9.0,8.0,0.99915,0.0,5.39876
4.8,10.91109,2.0,41.0,7.0,6.0,0.99655,0.0,4.2971
4.9,8.65452,1.0,33.0,6.0,5.0,0.9897,0.0,3.40522
5.0,6.87785,0.0,26.0,4.0,3.0,0.97448,0.0,2.70918
5.1,5.45948,0.0,22.0,4.0,2.0,0.94749,0.0,2.14851
5.2,4.3325,0.0,18.0,3.0,2.0,0.90638,0.0,1.70309
5.3,3.43878,0.0,14.0,2.0,1.0,0.85211,0.0,1.35325
5.4,2.72985,0.0,12.0,2.0,1.0,0.78546,0.0,1.07335
5.5,2.16855,0.0,10.0,1.0,0.0,0.71046,0.0,0.84971
5.6,1.72146,0.0,8.0,1.0,0.0,0.63223,0.0,0.67518
5.7,1.36594,0.0,7.0,1.0,0.0,0.55253,0.0,0.53378
5.8,1.08257,0.0,6.0,0.0,0.0,0.47574,0.0,0.42226
5.9,0.86141,0.0,5.0,0.0,0.0,0.40728,0.0,0.3375
6.0,0.68233,0.0,4.0,0.0,0.0,0.34454,0.0,0.26807
6.1,0.54282,0.0,4.0,0.0,0.0,0.28918,0.0,0.21274
6.2,0.43141,0.0,3.0,0.0,0.0,0.24143,0.0,0.16928
6.3,0.34349,0.0,3.0,0.0,0.0,0.20056,0.0,0.13501
6.4,0.27155,0.0,2.0,0.0,0.0,0.16518,0.0,0.1071
6.5,0.21546,0.0,2.0,0.0,0.0,0.13568,0.0,0.08477
6.6,0.17115,0.0,2.0,0.0,0.0,0.11126,0.0,0.06722
6.7,0.13587,0.0,1.0,0.0,0.0,0.09073,0.0,0.0532
6.8,0.10676,0.0,1.0,0.0,0.0,0.07336,0.0,0.04177
6.9,0.08395,0.0,1.0,0.0,0.0,0.05948,0.0,0.03266
7.0,0.06597,0.0,1.0,0.0,0.0,0.04821,0.0,0.02568
7.1,0.05125,0.0,1.0,0.0,0.0,0.03849,0.0,0.02008
7.2,0.03979,0.0,1.0,0.0,0.0,0.03045,0.0,0.01546
7.3,0.03134,0.0,0.0,0.0,0.0,0.02442,0.0,0.01225
7.4,0.02406,0.0,0.0,0.0,0.0,0.01907,0.0,0.00928
7.5,0.01831,0.0,0.0,0.0,0.0,0.0148,0.0,0.00685
7.6,0.01398,0.0,0.0,0.0,0.0,0.01149,0.0,0.00531
7.7,0.01027,0.0,0.0,0.0,0.0,0.00868,0.0,0.00395
7.8,0.00757,0.0,0.0,0.0,0.0,0.00661,0.0,0.00298
7.9,0.00538,0.0,0.0,0.0,0.0,0.00481,0.0,0.00212
8.0,0.00368,0.0,0.0,0.0,0.0,0.00335,0.0,0.00145
8.1,0.00215,0.0,0.0,0.0,0.0,0.00201,0.0,8.3E-4
8.2,0.00101,0.0,0.0,0.0,0.0,9.6E-4,0.0,4.5E-4
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
