Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29407406,0.0,0.00432,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
0.5881481,0.0,0.00917,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
0.88222224,0.0,0.01374,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
1.1762962,0.0,0.01804,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
1.4703703,0.0,0.02197,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
1.7644445,0.0,0.02598,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2.0585184,0.0,0.0299,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2.3525925,0.0,0.03397,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0
2.6466665,0.0,0.03821,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0
2.9407406,0.0,0.042,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0
3.234815,0.0,0.04581,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0
3.528889,0.0,0.04928,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0
3.822963,0.0,0.05285,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0
4.117037,0.0,0.05629,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0
4.411111,0.0,0.05971,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0
4.705185,0.0,0.06335,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0
4.999259,0.0,0.06681,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0
5.293333,0.0,0.06999,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0
5.587407,0.0,0.07313,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0
5.881481,0.0,0.07602,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0
6.175555,0.0,0.079,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0
6.46963,0.0,0.08214,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0
6.763704,0.0,0.0853,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0
7.057778,0.0,0.08809,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0
7.351852,0.0,0.09097,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0
7.645926,0.0,0.09377,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0
7.94,0.0,0.09672,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0
8.234074,0.0,0.09948,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0
8.528148,0.0,0.10218,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0
8.822222,0.0,0.10459,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0
9.116296,0.0,0.10703,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0
9.41037,0.0,0.10952,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0
9.704444,0.0,0.11245,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0
9.998518,0.0,0.11497,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0
10.292592,0.0,0.11738,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0
10.586666,0.0,0.12002,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0
10.88074,0.0,0.12221,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0
11.174814,0.0,0.12444,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0
11.468888,0.0,0.12676,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0
11.762962,0.0,0.12888,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0
12.057036,0.0,0.13122,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0
12.35111,0.0,0.13328,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0
12.6451845,0.0,0.13551,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0
12.93926,0.0,0.13788,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0
13.233334,0.0,0.13991,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0
13.527408,0.0,0.14206,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0
13.821482,0.0,0.14432,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0
14.115556,0.0,0.14595,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0
14.40963,0.0,0.1477,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0
14.703704,0.0,0.14953,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0
14.997778,0.0,0.15157,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0
15.291852,0.0,0.15365,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0
15.585926,0.0,0.15567,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0
15.88,0.0,0.1573,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0
16.174074,0.0,0.15924,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0
16.468147,0.0,0.161,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0
16.762222,0.0,0.16301,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0
17.056295,0.0,0.165,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0
17.35037,0.0,0.16664,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0
17.644444,0.0,0.16828,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0
17.938519,0.0,0.16989,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0
18.232592,0.0,0.17154,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0
18.526667,0.0,0.17331,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0
18.82074,0.0,0.17505,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0
19.114815,0.0,0.17652,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0
19.408888,0.0,0.17833,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0
19.702963,0.0,0.18002,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0
19.997036,0.0,0.18172,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0
20.291111,0.0,0.1835,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0
20.585184,0.0,0.185,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0
20.87926,0.0,0.18645,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0
21.173332,0.0,0.18823,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0
21.467407,0.0,0.18965,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0
21.76148,0.0,0.19115,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
22.055555,0.0,0.19268,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
22.349628,0.0,0.19423,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
22.643703,0.0,0.19562,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
22.937777,0.0,0.19722,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
23.231852,0.0,0.19846,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
23.525925,0.0,0.20019,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
23.82,0.0,0.20147,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
24.114073,0.0,0.20319,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
24.408148,0.0,0.2044,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
24.70222,0.0,0.20582,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
24.996296,0.0,0.20728,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
25.290369,0.0,0.20853,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
25.584444,0.0,0.2098,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
25.87852,0.0,0.21109,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
26.172592,0.0,0.2122,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
26.466667,0.0,0.21347,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
26.76074,0.0,0.21473,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
27.054815,0.0,0.21598,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
27.348888,0.0,0.21742,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
27.642963,0.0,0.219,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
27.937037,0.0,0.22033,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0
28.231112,0.0,0.22188,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0
28.525185,0.0,0.22324,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0
28.81926,0.0,0.22466,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0
29.113333,0.0,0.22559,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0
29.407408,0.0,0.227,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0
29.70148,0.0,0.22845,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0
29.995556,0.0,0.2297,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0
30.289629,0.0,0.23092,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0
30.583704,0.0,0.23222,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0
30.877777,0.0,0.23337,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0
31.171852,0.0,0.23445,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0
31.465925,0.0,0.23561,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0
31.76,0.0,0.23671,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0
32.054073,0.0,0.2378,0.0,0.0,0.0,28.0,0.0,0.0,1.0,2.0
32.34815,0.0,0.23875,0.0,0.0,0.0,28.0,0.0,0.0,1.0,2.0
32.642223,0.0,0.23992,0.0,0.0,0.0,28.0,0.0,0.0,1.0,2.0
32.936295,0.0,0.24113,0.0,0.0,0.0,28.0,0.0,0.0,1.0,2.0
33.23037,0.0,0.24237,0.0,0.0,0.0,28.0,0.0,0.0,1.0,2.0
33.524445,0.0,0.24348,0.0,0.0,0.0,28.0,0.0,0.0,1.0,2.0
