Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,1.81463,0.0,5.0,1.0,1.0,0.8047,0.0,1.62588
2.6,1.44203,0.0,4.0,1.0,1.0,0.7266,0.0,1.29205
2.7,1.14513,0.0,4.0,1.0,1.0,0.6448,0.0,1.02604
2.8,0.91165,0.0,3.0,1.0,0.0,0.56172,0.0,0.81667
2.9,0.72401,0.0,3.0,0.0,0.0,0.48032,0.0,0.6492
3.0,0.57472,0.0,2.0,0.0,0.0,0.4053,0.0,0.51549
3.1,0.45729,0.0,2.0,0.0,0.0,0.33876,0.0,0.40986
3.2,0.36375,0.0,2.0,0.0,0.0,0.28046,0.0,0.32606
3.3,0.28876,0.0,2.0,0.0,0.0,0.23029,0.0,0.25858
3.4,0.2291,0.0,2.0,0.0,0.0,0.18786,0.0,0.20527
3.5,0.18267,0.0,1.0,0.0,0.0,0.15292,0.0,0.16339
3.6,0.14464,0.0,1.0,0.0,0.0,0.12324,0.0,0.12938
3.7,0.11492,0.0,1.0,0.0,0.0,0.09944,0.0,0.10281
3.8,0.09135,0.0,1.0,0.0,0.0,0.08,0.0,0.08175
3.9,0.0728,0.0,1.0,0.0,0.0,0.06432,0.0,0.06497
4.0,0.05808,0.0,1.0,0.0,0.0,0.0517,0.0,0.05178
4.1,0.04547,0.0,1.0,0.0,0.0,0.04084,0.0,0.04057
4.2,0.03536,0.0,1.0,0.0,0.0,0.03183,0.0,0.0315
4.3,0.0286,0.0,1.0,0.0,0.0,0.02582,0.0,0.02538
4.4,0.0226,0.0,0.0,0.0,0.0,0.02045,0.0,0.02002
4.5,0.01793,0.0,0.0,0.0,0.0,0.01624,0.0,0.01586
4.6,0.01428,0.0,0.0,0.0,0.0,0.01297,0.0,0.0127
4.7,0.01132,0.0,0.0,0.0,0.0,0.01029,0.0,0.01006
4.8,0.00889,0.0,0.0,0.0,0.0,0.00808,0.0,0.00784
4.9,0.0072,0.0,0.0,0.0,0.0,0.00655,0.0,0.00634
5.0,0.00579,0.0,0.0,0.0,0.0,0.00525,0.0,0.00507
5.1,0.00456,0.0,0.0,0.0,0.0,0.0042,0.0,0.00404
5.2,0.0036,0.0,0.0,0.0,0.0,0.00328,0.0,0.00314
5.3,0.00296,0.0,0.0,0.0,0.0,0.0027,0.0,0.00256
5.4,0.00235,0.0,0.0,0.0,0.0,0.00214,0.0,0.00202
5.5,0.00186,0.0,0.0,0.0,0.0,0.00171,0.0,0.00162
5.6,0.00152,0.0,0.0,0.0,0.0,0.0014,0.0,0.00135
5.7,0.00115,0.0,0.0,0.0,0.0,0.00106,0.0,0.00101
5.8,8.7E-4,0.0,0.0,0.0,0.0,8.1E-4,0.0,7.9E-4
5.9,7.2E-4,0.0,0.0,0.0,0.0,6.8E-4,0.0,6.6E-4
6.0,5.5E-4,0.0,0.0,0.0,0.0,5.3E-4,0.0,5.1E-4
6.1,4.6E-4,0.0,0.0,0.0,0.0,4.5E-4,0.0,4.3E-4
6.2,3.5E-4,0.0,0.0,0.0,0.0,3.4E-4,0.0,3.2E-4
6.3,3.0E-4,0.0,0.0,0.0,0.0,2.9E-4,0.0,2.7E-4
6.4,2.5E-4,0.0,0.0,0.0,0.0,2.4E-4,0.0,2.2E-4
6.5,2.1E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0,1.9E-4
6.6,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,0.0,1.6E-4
6.7,1.4E-4,0.0,0.0,0.0,0.0,1.4E-4,0.0,1.4E-4
6.8,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4
6.9,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4
7.0,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,0.0,7.0E-5
7.1,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,0.0,5.0E-5
7.2,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,0.0,5.0E-5
7.3,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,0.0,5.0E-5
7.4,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,4.0E-5
7.5,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,0.0,3.0E-5
7.6,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0,2.0E-5
7.7,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
7.8,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
