Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29407406,0.0,1.37144,1.0,1.0,0.0,687.0,0.0,0.0,2.0,4.0
0.5881481,1.0,2.84776,2.0,2.0,0.0,1498.0,0.0,1.0,4.0,7.0
0.88222224,1.0,4.28124,3.0,3.0,0.0,1805.0,0.0,2.0,6.0,10.0
1.1762962,1.0,5.68407,4.0,4.0,0.0,1984.0,1.0,2.0,7.0,13.0
1.4703703,1.0,7.03484,6.0,5.0,0.0,2122.0,1.0,3.0,9.0,16.0
1.7644445,1.0,8.38166,7.0,6.0,0.0,2289.0,2.0,4.0,10.0,18.0
2.0585184,2.0,9.68554,8.0,7.0,0.0,2794.0,2.0,5.0,12.0,21.0
2.3525925,3.0,10.97649,9.0,8.0,0.0,3026.0,3.0,6.0,13.0,24.0
2.6466665,4.0,12.26665,10.0,9.0,0.0,3187.0,4.0,6.0,14.0,27.0
2.9407406,5.0,13.48832,11.0,10.0,0.0,3334.0,4.0,7.0,16.0,29.0
3.234815,7.0,14.6728,12.0,11.0,0.0,3434.0,5.0,8.0,17.0,32.0
3.528889,7.0,15.8404,13.0,11.0,0.0,3540.0,5.0,9.0,18.0,35.0
3.822963,9.0,16.99105,13.0,12.0,0.0,3624.0,6.0,9.0,19.0,37.0
4.117037,10.0,18.09373,14.0,14.0,1.0,3702.0,6.0,10.0,20.0,40.0
4.411111,10.0,19.17305,15.0,14.0,1.0,3753.0,7.0,11.0,22.0,42.0
4.705185,11.0,20.27314,16.0,15.0,2.0,3864.0,8.0,11.0,23.0,45.0
4.999259,12.0,21.33136,17.0,16.0,2.0,3919.0,8.0,12.0,24.0,48.0
5.293333,13.0,22.37095,18.0,16.0,2.0,3970.0,9.0,13.0,25.0,50.0
5.587407,13.0,23.37328,18.0,18.0,2.0,4016.0,9.0,13.0,26.0,53.0
5.881481,14.0,24.33776,19.0,18.0,2.0,4054.0,10.0,14.0,27.0,55.0
6.175555,14.0,25.28208,20.0,18.0,3.0,4097.0,10.0,14.0,28.0,58.0
6.46963,15.0,26.23921,21.0,19.0,3.0,4144.0,11.0,15.0,29.0,60.0
6.763704,16.0,27.18256,21.0,19.0,3.0,4177.0,11.0,16.0,30.0,62.0
7.057778,17.0,28.1221,22.0,20.0,4.0,4215.0,12.0,16.0,31.0,65.0
7.351852,17.0,29.02724,23.0,21.0,4.0,4239.0,12.0,17.0,31.0,67.0
7.645926,18.0,29.91439,23.0,21.0,4.0,4282.0,13.0,17.0,32.0,69.0
7.94,18.0,30.8013,24.0,23.0,5.0,4341.0,13.0,18.0,33.0,72.0
8.234074,18.0,31.65822,25.0,23.0,5.0,4383.0,13.0,19.0,34.0,74.0
8.528148,18.0,32.49564,25.0,23.0,5.0,4417.0,14.0,19.0,35.0,77.0
8.822222,18.0,33.29702,26.0,24.0,5.0,4444.0,14.0,20.0,36.0,79.0
9.116296,18.0,34.09591,27.0,24.0,6.0,4470.0,15.0,20.0,37.0,81.0
9.41037,18.0,34.9029,27.0,26.0,6.0,4496.0,15.0,21.0,37.0,83.0
9.704444,18.0,35.74599,28.0,26.0,6.0,4518.0,16.0,21.0,38.0,85.0
9.998518,19.0,36.53445,28.0,26.0,6.0,4539.0,16.0,22.0,39.0,87.0
10.292592,20.0,37.33601,29.0,27.0,6.0,4569.0,16.0,22.0,40.0,89.0
10.586666,20.0,38.154,30.0,27.0,6.0,4595.0,17.0,23.0,40.0,92.0
10.88074,21.0,38.92401,30.0,27.0,6.0,4616.0,17.0,23.0,41.0,94.0
11.174814,21.0,39.65057,31.0,28.0,6.0,4634.0,18.0,23.0,42.0,95.0
11.468888,21.0,40.37809,31.0,29.0,6.0,4659.0,18.0,24.0,43.0,98.0
11.762962,22.0,41.08796,32.0,30.0,6.0,4687.0,18.0,24.0,43.0,99.0
12.057036,22.0,41.79745,32.0,30.0,6.0,4761.0,19.0,25.0,44.0,101.0
12.35111,22.0,42.49496,33.0,30.0,6.0,4808.0,19.0,25.0,45.0,103.0
12.6451845,22.0,43.19154,33.0,31.0,6.0,4836.0,20.0,26.0,45.0,105.0
12.93926,24.0,43.88226,34.0,31.0,6.0,4851.0,20.0,26.0,46.0,108.0
13.233334,24.0,44.57013,34.0,33.0,6.0,4867.0,20.0,27.0,47.0,110.0
13.527408,24.0,45.2437,35.0,33.0,6.0,4895.0,21.0,27.0,47.0,112.0
13.821482,24.0,45.92613,35.0,33.0,6.0,4917.0,21.0,27.0,48.0,113.0
14.115556,25.0,46.58009,36.0,33.0,6.0,4933.0,21.0,28.0,49.0,116.0
14.40963,26.0,47.20964,36.0,33.0,7.0,4952.0,22.0,28.0,49.0,117.0
14.703704,26.0,47.82737,37.0,33.0,7.0,4961.0,22.0,29.0,50.0,119.0
14.997778,26.0,48.44461,37.0,34.0,8.0,4982.0,22.0,29.0,50.0,120.0
15.291852,26.0,49.05983,38.0,36.0,8.0,4999.0,23.0,29.0,51.0,122.0
15.585926,26.0,49.66922,38.0,35.0,8.0,5016.0,23.0,30.0,52.0,124.0
15.88,26.0,50.26279,39.0,36.0,9.0,5034.0,23.0,30.0,52.0,126.0
16.174074,26.0,50.85882,39.0,36.0,10.0,5059.0,24.0,30.0,53.0,127.0
16.468147,26.0,51.44517,39.0,37.0,10.0,5071.0,24.0,31.0,53.0,129.0
16.762222,26.0,52.02517,40.0,38.0,11.0,5090.0,24.0,31.0,54.0,131.0
17.056295,27.0,52.63754,40.0,36.0,11.0,5102.0,25.0,32.0,55.0,132.0
17.35037,27.0,53.21153,41.0,37.0,11.0,5129.0,25.0,32.0,55.0,134.0
17.644444,28.0,53.77238,41.0,38.0,12.0,5143.0,25.0,32.0,56.0,136.0
17.938519,28.0,54.3328,42.0,38.0,14.0,5155.0,26.0,33.0,56.0,137.0
18.232592,28.0,54.87823,42.0,39.0,14.0,5176.0,26.0,33.0,57.0,139.0
18.526667,28.0,55.42749,42.0,39.0,14.0,5190.0,26.0,33.0,57.0,140.0
18.82074,28.0,55.96697,43.0,39.0,14.0,5204.0,26.0,34.0,58.0,142.0
19.114815,28.0,56.48222,43.0,41.0,14.0,5220.0,27.0,34.0,58.0,144.0
19.408888,28.0,57.04955,44.0,40.0,15.0,5228.0,27.0,34.0,59.0,145.0
19.702963,28.0,57.58336,44.0,41.0,15.0,5243.0,27.0,35.0,59.0,147.0
19.997036,28.0,58.12531,44.0,40.0,15.0,5257.0,28.0,35.0,60.0,148.0
20.291111,28.0,58.66271,45.0,41.0,15.0,5275.0,28.0,35.0,60.0,150.0
20.585184,29.0,59.16299,45.0,42.0,15.0,5296.0,28.0,36.0,61.0,152.0
20.87926,29.0,59.67425,45.0,43.0,15.0,5304.0,28.0,36.0,62.0,153.0
21.173332,29.0,60.17663,46.0,42.0,15.0,5313.0,29.0,36.0,62.0,155.0
21.467407,29.0,60.68844,46.0,42.0,15.0,5328.0,29.0,37.0,63.0,157.0
21.76148,29.0,61.17804,47.0,42.0,15.0,5342.0,29.0,37.0,63.0,159.0
22.055555,29.0,61.6498,47.0,43.0,15.0,5358.0,29.0,37.0,64.0,160.0
22.349628,29.0,62.1228,47.0,42.0,15.0,5373.0,30.0,37.0,64.0,162.0
22.643703,29.0,62.60393,48.0,43.0,16.0,5385.0,30.0,38.0,64.0,163.0
22.937777,29.0,63.08675,48.0,44.0,16.0,5394.0,30.0,38.0,65.0,164.0
23.231852,29.0,63.5543,48.0,45.0,16.0,5406.0,30.0,38.0,65.0,166.0
23.525925,29.0,64.05035,49.0,45.0,16.0,5412.0,31.0,39.0,66.0,167.0
23.82,29.0,64.51451,49.0,45.0,16.0,5422.0,31.0,39.0,66.0,168.0
24.114073,29.0,65.00075,49.0,45.0,16.0,5429.0,31.0,39.0,67.0,170.0
24.408148,29.0,65.44623,50.0,47.0,16.0,5459.0,31.0,39.0,67.0,172.0
24.70222,29.0,65.88488,50.0,48.0,16.0,5475.0,32.0,40.0,68.0,173.0
24.996296,29.0,66.33636,50.0,48.0,16.0,5490.0,32.0,40.0,68.0,174.0
25.290369,29.0,66.7706,51.0,46.0,16.0,5511.0,32.0,40.0,69.0,176.0
25.584444,29.0,67.20583,51.0,47.0,16.0,5527.0,32.0,40.0,69.0,177.0
25.87852,29.0,67.62537,51.0,47.0,16.0,5535.0,33.0,41.0,69.0,179.0
26.172592,29.0,68.0341,52.0,48.0,16.0,5553.0,33.0,41.0,70.0,180.0
26.466667,29.0,68.4404,52.0,47.0,16.0,5560.0,33.0,41.0,70.0,181.0
26.76074,29.0,68.85107,52.0,48.0,16.0,5571.0,33.0,42.0,71.0,182.0
27.054815,29.0,69.26741,52.0,48.0,16.0,5581.0,34.0,42.0,71.0,183.0
27.348888,29.0,69.69687,53.0,48.0,16.0,5592.0,34.0,42.0,72.0,185.0
27.642963,29.0,70.13577,53.0,49.0,16.0,5605.0,34.0,42.0,72.0,187.0
27.937037,29.0,70.56132,53.0,49.0,16.0,5615.0,34.0,43.0,72.0,188.0
28.231112,29.0,70.9755,54.0,49.0,16.0,5623.0,34.0,43.0,73.0,190.0
28.525185,29.0,71.38753,54.0,49.0,16.0,5631.0,35.0,43.0,73.0,192.0
28.81926,29.0,71.8121,54.0,49.0,16.0,5636.0,35.0,43.0,74.0,193.0
29.113333,29.0,72.212,55.0,49.0,16.0,5642.0,35.0,44.0,74.0,194.0
29.407408,29.0,72.62155,55.0,49.0,16.0,5646.0,35.0,44.0,75.0,196.0
29.70148,29.0,73.02639,55.0,49.0,16.0,5657.0,36.0,44.0,75.0,197.0
29.995556,29.0,73.41917,55.0,50.0,18.0,5669.0,36.0,44.0,75.0,198.0
30.289629,29.0,73.81222,56.0,50.0,18.0,5671.0,36.0,45.0,76.0,199.0
30.583704,29.0,74.21603,56.0,51.0,18.0,5691.0,36.0,45.0,76.0,201.0
30.877777,29.0,74.60709,56.0,51.0,18.0,5718.0,36.0,45.0,77.0,202.0
31.171852,29.0,74.98004,57.0,51.0,19.0,5728.0,37.0,45.0,77.0,203.0
31.465925,29.0,75.35411,57.0,51.0,19.0,5802.0,37.0,45.0,77.0,204.0
31.76,29.0,75.72886,57.0,51.0,19.0,5843.0,37.0,46.0,78.0,206.0
32.054073,29.0,76.09328,57.0,51.0,20.0,5864.0,37.0,46.0,78.0,207.0
32.34815,30.0,76.45738,58.0,51.0,20.0,5887.0,37.0,46.0,78.0,208.0
32.642223,30.0,76.84982,58.0,53.0,20.0,5902.0,38.0,46.0,79.0,209.0
32.936295,32.0,77.2401,58.0,53.0,20.0,5912.0,38.0,47.0,79.0,211.0
33.23037,32.0,77.62198,58.0,53.0,20.0,5925.0,38.0,47.0,79.0,212.0
33.524445,33.0,78.00167,59.0,53.0,20.0,5935.0,38.0,47.0,80.0,214.0
33.81852,33.0,78.35872,59.0,54.0,20.0,5947.0,38.0,47.0,80.0,214.0
34.11259,33.0,78.7213,59.0,54.0,22.0,5962.0,38.0,47.0,81.0,215.0
34.406666,33.0,79.0857,59.0,54.0,22.0,5969.0,39.0,48.0,81.0,217.0
34.70074,33.0,79.43887,60.0,54.0,22.0,5976.0,39.0,48.0,81.0,218.0
34.994816,33.0,79.78905,60.0,54.0,22.0,5989.0,39.0,48.0,82.0,219.0
35.288887,33.0,80.14483,60.0,55.0,22.0,5999.0,39.0,48.0,82.0,220.0
35.582962,33.0,80.50591,60.0,55.0,22.0,6004.0,39.0,49.0,82.0,222.0
35.877037,33.0,80.8439,61.0,55.0,22.0,6019.0,40.0,49.0,83.0,222.0
36.171112,33.0,81.20306,61.0,56.0,22.0,6027.0,40.0,49.0,83.0,224.0
36.465183,33.0,81.55614,61.0,56.0,22.0,6034.0,40.0,49.0,83.0,225.0
36.75926,33.0,81.89973,61.0,57.0,22.0,6037.0,40.0,49.0,84.0,226.0
