Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,4083.3362,1809.0,17582.0,2406.0,2055.0,1.0,0.0,1248.9789
2.6,3243.3735,1433.0,13962.0,1912.0,1726.0,1.0,0.0,992.0865
2.7,2576.2634,1134.0,11090.0,1519.0,1330.0,1.0,0.0,787.9895
2.8,2046.416,897.0,8805.0,1208.0,1017.0,1.0,0.0,625.98724
2.9,1625.5446,708.0,6997.0,960.0,834.0,1.0,0.0,497.24323
3.0,1291.2412,559.0,5556.0,763.0,671.0,1.0,0.0,395.0115
3.1,1025.595,441.0,4424.0,607.0,521.0,1.0,0.0,313.7789
3.2,814.6507,347.0,3517.0,482.0,415.0,1.0,0.0,249.2439
3.3,647.0891,273.0,2795.0,383.0,331.0,1.0,0.0,197.9636
3.4,513.9926,214.0,2215.0,305.0,266.0,1.0,0.0,157.25389
3.5,408.27496,168.0,1763.0,243.0,214.0,1.0,0.0,124.92674
3.6,324.31686,131.0,1403.0,193.0,167.0,1.0,0.0,99.24844
3.7,257.60754,102.0,1109.0,154.0,135.0,1.0,0.0,78.81645
3.8,204.59526,79.0,883.0,123.0,104.0,1.0,0.0,62.58074
3.9,162.51616,61.0,704.0,97.0,84.0,1.0,0.0,49.71716
4.0,129.08038,47.0,560.0,78.0,66.0,1.0,0.0,39.496
4.1,102.52065,36.0,446.0,62.0,52.0,1.0,0.0,31.36773
4.2,81.41646,27.0,354.0,49.0,41.0,1.0,0.0,24.91749
4.3,64.68083,21.0,282.0,39.0,35.0,1.0,0.0,19.79869
4.4,51.37398,15.0,225.0,31.0,27.0,1.0,0.0,15.72383
4.5,40.79709,11.0,180.0,25.0,21.0,1.0,0.0,12.48969
4.6,32.41044,8.0,143.0,20.0,16.0,0.99999,0.0,9.92439
4.7,25.73498,6.0,115.0,16.0,13.0,0.99998,0.0,7.88092
4.8,20.44826,4.0,91.0,12.0,9.0,0.99982,0.0,6.26481
4.9,16.2312,3.0,73.0,10.0,8.0,0.99912,0.0,4.96802
5.0,12.89475,2.0,59.0,8.0,6.0,0.99648,0.0,3.95256
5.1,10.23761,1.0,47.0,6.0,5.0,0.98965,0.0,3.13572
5.2,8.13116,0.0,38.0,5.0,3.0,0.97453,0.0,2.48581
5.3,6.45309,0.0,30.0,4.0,2.0,0.94852,0.0,1.97418
5.4,5.12135,0.0,25.0,3.0,2.0,0.9088,0.0,1.56627
5.5,4.06912,0.0,20.0,2.0,1.0,0.85495,0.0,1.24251
5.6,3.23081,0.0,16.0,2.0,1.0,0.79155,0.0,0.98722
5.7,2.5627,0.0,13.0,1.0,0.0,0.71842,0.0,0.7805
5.8,2.03276,0.0,11.0,1.0,0.0,0.63975,0.0,0.61765
5.9,1.61458,0.0,9.0,1.0,0.0,0.56341,0.0,0.49247
6.0,1.28024,0.0,7.0,0.0,0.0,0.4888,0.0,0.39111
6.1,1.01779,0.0,6.0,0.0,0.0,0.41976,0.0,0.31035
6.2,0.80761,0.0,5.0,0.0,0.0,0.35702,0.0,0.2469
6.3,0.64103,0.0,4.0,0.0,0.0,0.30156,0.0,0.19584
6.4,0.50922,0.0,4.0,0.0,0.0,0.2527,0.0,0.1556
6.5,0.40419,0.0,3.0,0.0,0.0,0.21033,0.0,0.12307
6.6,0.31972,0.0,3.0,0.0,0.0,0.17358,0.0,0.09718
6.7,0.25364,0.0,2.0,0.0,0.0,0.14301,0.0,0.07674
6.8,0.20009,0.0,2.0,0.0,0.0,0.11742,0.0,0.06052
6.9,0.15774,0.0,2.0,0.0,0.0,0.0965,0.0,0.04742
7.0,0.12389,0.0,1.0,0.0,0.0,0.0792,0.0,0.03761
7.1,0.09666,0.0,1.0,0.0,0.0,0.06384,0.0,0.02938
7.2,0.07523,0.0,1.0,0.0,0.0,0.05134,0.0,0.0228
7.3,0.0589,0.0,1.0,0.0,0.0,0.04143,0.0,0.01803
7.4,0.04533,0.0,1.0,0.0,0.0,0.0326,0.0,0.01367
7.5,0.03483,0.0,1.0,0.0,0.0,0.02606,0.0,0.01026
7.6,0.02618,0.0,0.0,0.0,0.0,0.02019,0.0,0.008
7.7,0.01947,0.0,0.0,0.0,0.0,0.01555,0.0,0.00607
7.8,0.01427,0.0,0.0,0.0,0.0,0.0119,0.0,0.00455
7.9,0.01001,0.0,0.0,0.0,0.0,0.00859,0.0,0.00316
8.0,0.00683,0.0,0.0,0.0,0.0,0.00607,0.0,0.00216
8.1,0.00406,0.0,0.0,0.0,0.0,0.00373,0.0,0.00125
8.2,0.00185,0.0,0.0,0.0,0.0,0.00172,0.0,5.9E-4
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
