Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16011791,0.0,0.44385,0.0,0.0,0.0,124.0,0.0,0.0,1.0,2.0
0.32023582,1.0,0.9012,1.0,0.0,0.0,160.0,0.0,0.0,2.0,3.0
0.4803537,1.0,1.3605,1.0,1.0,0.0,238.0,0.0,0.0,2.0,5.0
0.64047164,1.0,1.80949,1.0,1.0,0.0,303.0,0.0,0.0,3.0,6.0
0.8005895,1.0,2.25394,2.0,1.0,0.0,335.0,0.0,1.0,4.0,7.0
0.9607074,1.0,2.69131,2.0,2.0,0.0,364.0,0.0,1.0,4.0,8.0
1.1208253,1.0,3.12599,3.0,2.0,0.0,381.0,0.0,1.0,5.0,8.0
1.2809433,1.0,3.55421,3.0,2.0,0.0,402.0,0.0,1.0,5.0,9.0
1.4410611,1.0,3.97489,3.0,3.0,0.0,419.0,0.0,2.0,6.0,10.0
1.601179,1.0,4.39989,4.0,3.0,0.0,429.0,0.0,2.0,6.0,11.0
1.761297,1.0,4.80855,4.0,4.0,0.0,437.0,1.0,2.0,7.0,12.0
1.9214149,1.0,5.21514,4.0,4.0,0.0,439.0,1.0,2.0,7.0,13.0
2.0815327,1.0,5.61207,5.0,4.0,0.0,448.0,1.0,3.0,8.0,13.0
2.2416506,2.0,6.00813,5.0,5.0,0.0,458.0,1.0,3.0,8.0,14.0
2.4017684,2.0,6.39403,6.0,5.0,0.0,460.0,1.0,3.0,9.0,15.0
2.5618865,2.0,6.78083,6.0,5.0,0.0,467.0,1.0,3.0,9.0,16.0
2.7220044,2.0,7.15499,6.0,5.0,0.0,474.0,2.0,4.0,10.0,16.0
2.8821223,2.0,7.52564,7.0,6.0,0.0,484.0,2.0,4.0,10.0,17.0
3.0422401,3.0,7.8974,7.0,6.0,0.0,488.0,2.0,4.0,11.0,18.0
3.202358,3.0,8.25747,7.0,6.0,0.0,491.0,2.0,4.0,11.0,18.0
3.3624759,3.0,8.60886,8.0,6.0,0.0,507.0,2.0,5.0,12.0,19.0
3.522594,3.0,8.96314,8.0,7.0,0.0,510.0,2.0,5.0,12.0,20.0
3.6827118,3.0,9.31254,8.0,7.0,0.0,514.0,3.0,5.0,12.0,20.0
3.8428297,4.0,9.65431,8.0,7.0,0.0,519.0,3.0,5.0,13.0,21.0
4.0029473,5.0,9.98851,9.0,8.0,0.0,521.0,3.0,5.0,13.0,22.0
4.1630654,5.0,10.32875,9.0,8.0,0.0,522.0,3.0,6.0,14.0,22.0
4.3231835,5.0,10.6563,9.0,8.0,0.0,527.0,3.0,6.0,14.0,23.0
4.483301,5.0,10.98185,10.0,9.0,0.0,530.0,3.0,6.0,14.0,23.0
4.6434193,5.0,11.29604,10.0,9.0,0.0,533.0,4.0,6.0,15.0,24.0
4.803537,6.0,11.61223,10.0,9.0,0.0,537.0,4.0,7.0,15.0,25.0
4.963655,6.0,11.91906,10.0,9.0,0.0,538.0,4.0,7.0,15.0,25.0
5.123773,7.0,12.22765,11.0,9.0,0.0,540.0,4.0,7.0,16.0,26.0
5.2838907,7.0,12.53614,11.0,10.0,0.0,544.0,4.0,7.0,16.0,26.0
5.444009,7.0,12.84004,11.0,10.0,0.0,546.0,5.0,7.0,16.0,27.0
5.6041265,7.0,13.13681,12.0,10.0,0.0,546.0,5.0,8.0,17.0,28.0
5.7642446,7.0,13.42996,12.0,10.0,0.0,547.0,5.0,8.0,17.0,28.0
5.924362,8.0,13.71831,12.0,11.0,0.0,548.0,5.0,8.0,18.0,29.0
6.0844803,8.0,14.0041,12.0,11.0,0.0,551.0,5.0,8.0,18.0,29.0
6.2445984,8.0,14.28129,13.0,11.0,0.0,552.0,5.0,8.0,18.0,30.0
6.404716,8.0,14.55568,13.0,12.0,0.0,554.0,5.0,9.0,18.0,30.0
6.564834,8.0,14.83361,13.0,12.0,1.0,558.0,6.0,9.0,19.0,31.0
6.7249517,8.0,15.10774,13.0,12.0,1.0,560.0,6.0,9.0,19.0,31.0
6.88507,8.0,15.38069,14.0,12.0,1.0,563.0,6.0,9.0,19.0,32.0
7.045188,8.0,15.65208,14.0,12.0,1.0,565.0,6.0,9.0,20.0,32.0
7.2053056,8.0,15.92234,14.0,12.0,1.0,566.0,6.0,10.0,20.0,33.0
7.3654237,8.0,16.18773,14.0,14.0,1.0,569.0,6.0,10.0,20.0,33.0
7.5255413,8.0,16.44925,14.0,14.0,1.0,572.0,7.0,10.0,21.0,34.0
7.6856594,8.0,16.7029,15.0,14.0,1.0,574.0,7.0,10.0,21.0,34.0
7.845777,8.0,16.95651,15.0,14.0,1.0,575.0,7.0,10.0,21.0,35.0
8.005895,8.0,17.21134,15.0,14.0,1.0,576.0,7.0,11.0,22.0,35.0
8.166013,8.0,17.46551,15.0,14.0,2.0,581.0,7.0,11.0,22.0,36.0
8.326131,8.0,17.72122,16.0,14.0,2.0,582.0,7.0,11.0,22.0,36.0
8.486249,8.0,17.97164,16.0,15.0,2.0,584.0,7.0,11.0,22.0,37.0
8.646367,8.0,18.21804,16.0,15.0,2.0,586.0,8.0,11.0,23.0,38.0
8.806484,8.0,18.45915,16.0,15.0,2.0,587.0,8.0,11.0,23.0,38.0
8.966602,8.0,18.69707,16.0,15.0,2.0,587.0,8.0,12.0,23.0,38.0
9.12672,8.0,18.93466,17.0,15.0,2.0,588.0,8.0,12.0,23.0,39.0
9.286839,8.0,19.17259,17.0,16.0,2.0,589.0,8.0,12.0,24.0,39.0
9.446957,8.0,19.40889,17.0,16.0,2.0,589.0,8.0,12.0,24.0,40.0
9.607074,8.0,19.64411,17.0,16.0,2.0,590.0,8.0,12.0,24.0,40.0
9.767192,8.0,19.87684,18.0,16.0,2.0,590.0,9.0,12.0,25.0,41.0
9.92731,8.0,20.10515,18.0,16.0,2.0,591.0,9.0,13.0,25.0,41.0
10.087428,9.0,20.32768,18.0,16.0,2.0,591.0,9.0,13.0,25.0,42.0
10.247546,10.0,20.54851,18.0,17.0,2.0,592.0,9.0,13.0,25.0,42.0
10.407663,10.0,20.76691,18.0,17.0,2.0,594.0,9.0,13.0,26.0,43.0
10.567781,10.0,20.98452,19.0,17.0,2.0,595.0,9.0,13.0,26.0,43.0
10.7279,10.0,21.20103,19.0,17.0,2.0,597.0,9.0,13.0,26.0,44.0
10.888018,10.0,21.42493,19.0,17.0,2.0,599.0,9.0,14.0,26.0,44.0
11.048136,10.0,21.64033,19.0,17.0,2.0,599.0,10.0,14.0,27.0,44.0
11.208253,10.0,21.85248,19.0,17.0,3.0,601.0,10.0,14.0,27.0,45.0
11.368371,10.0,22.06222,19.0,17.0,3.0,601.0,10.0,14.0,27.0,45.0
11.528489,11.0,22.26991,20.0,18.0,3.0,603.0,10.0,14.0,27.0,46.0
11.688607,11.0,22.47458,20.0,18.0,3.0,603.0,10.0,14.0,27.0,46.0
11.848724,11.0,22.68046,20.0,18.0,3.0,605.0,10.0,15.0,28.0,47.0
12.008842,11.0,22.88337,20.0,18.0,3.0,606.0,10.0,15.0,28.0,47.0
12.168961,11.0,23.08429,20.0,18.0,4.0,607.0,10.0,15.0,28.0,48.0
12.329079,11.0,23.28356,21.0,19.0,4.0,607.0,11.0,15.0,28.0,48.0
12.489197,11.0,23.47905,21.0,19.0,4.0,608.0,11.0,15.0,29.0,48.0
12.649314,11.0,23.67164,21.0,19.0,4.0,608.0,11.0,15.0,29.0,49.0
12.809432,11.0,23.86453,21.0,19.0,4.0,610.0,11.0,15.0,29.0,49.0
12.96955,12.0,24.05995,21.0,19.0,4.0,616.0,11.0,16.0,29.0,50.0
13.129668,12.0,24.25417,21.0,20.0,4.0,622.0,11.0,16.0,30.0,50.0
13.289786,12.0,24.44399,22.0,20.0,4.0,627.0,11.0,16.0,30.0,50.0
13.4499035,12.0,24.63301,22.0,19.0,4.0,631.0,11.0,16.0,30.0,51.0
13.610022,12.0,24.82022,22.0,20.0,4.0,637.0,11.0,16.0,30.0,51.0
13.77014,12.0,25.00809,22.0,20.0,4.0,644.0,12.0,16.0,30.0,51.0
13.930258,12.0,25.19378,22.0,20.0,4.0,645.0,12.0,16.0,31.0,52.0
