Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2940223,0.0,0.00327,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.5880446,0.0,0.00654,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.8820669,0.0,0.00942,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1.1760892,0.0,0.01272,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1.4701115,0.0,0.01547,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1.7641338,0.0,0.01841,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2.058156,0.0,0.02116,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2.3521783,0.0,0.02382,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2.6462007,0.0,0.02651,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2.940223,0.0,0.02899,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
3.2342453,0.0,0.03124,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
3.5282676,0.0,0.03364,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
3.82229,0.0,0.03607,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
4.116312,0.0,0.03875,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
4.4103346,0.0,0.04099,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
4.7043567,0.0,0.04325,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
4.998379,0.0,0.04524,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
5.2924013,0.0,0.04774,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
5.586424,0.0,0.04965,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
5.880446,0.0,0.05154,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.174468,0.0,0.05343,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.4684906,0.0,0.05539,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
6.7625127,0.0,0.0573,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
7.0565352,0.0,0.05938,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
7.3505573,0.0,0.06121,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
7.64458,0.0,0.06299,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
