Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2940223,0.0,0.41427,0.0,0.0,0.0,75.0,0.0,0.0,1.0,2.0
0.5880446,0.0,0.83411,1.0,0.0,0.0,142.0,0.0,0.0,2.0,3.0
0.8820669,0.0,1.2392,1.0,0.0,0.0,176.0,0.0,0.0,2.0,4.0
1.1760892,0.0,1.63566,1.0,1.0,0.0,190.0,0.0,0.0,3.0,5.0
1.4701115,0.0,2.02523,2.0,1.0,0.0,206.0,0.0,0.0,3.0,6.0
1.7641338,0.0,2.40621,2.0,1.0,0.0,214.0,0.0,1.0,4.0,7.0
2.058156,0.0,2.77611,2.0,2.0,0.0,217.0,0.0,1.0,4.0,8.0
2.3521783,1.0,3.13778,3.0,2.0,0.0,221.0,0.0,1.0,5.0,9.0
2.6462007,1.0,3.49071,3.0,2.0,0.0,230.0,0.0,1.0,5.0,9.0
2.940223,1.0,3.83109,3.0,3.0,0.0,243.0,0.0,1.0,6.0,10.0
3.2342453,1.0,4.16228,4.0,3.0,0.0,246.0,0.0,2.0,6.0,11.0
3.5282676,1.0,4.48685,4.0,3.0,0.0,256.0,0.0,2.0,7.0,11.0
3.82229,2.0,4.80417,4.0,3.0,0.0,259.0,1.0,2.0,7.0,12.0
4.116312,3.0,5.11455,4.0,4.0,0.0,260.0,1.0,2.0,7.0,13.0
4.4103346,3.0,5.4163,5.0,4.0,0.0,262.0,1.0,2.0,8.0,13.0
4.7043567,3.0,5.70796,5.0,4.0,0.0,266.0,1.0,3.0,8.0,14.0
4.998379,3.0,5.99332,5.0,4.0,0.0,267.0,1.0,3.0,8.0,14.0
5.2924013,4.0,6.27599,5.0,5.0,0.0,270.0,1.0,3.0,9.0,15.0
5.586424,4.0,6.55333,6.0,5.0,0.0,271.0,1.0,3.0,9.0,15.0
5.880446,4.0,6.82074,6.0,5.0,0.0,272.0,1.0,3.0,10.0,16.0
6.174468,4.0,7.08071,6.0,5.0,0.0,275.0,1.0,3.0,10.0,17.0
6.4684906,4.0,7.3346,6.0,5.0,0.0,277.0,2.0,4.0,10.0,17.0
6.7625127,4.0,7.58879,7.0,6.0,0.0,278.0,2.0,4.0,10.0,18.0
7.0565352,4.0,7.83952,7.0,6.0,0.0,279.0,2.0,4.0,11.0,18.0
7.3505573,4.0,8.08796,7.0,6.0,0.0,279.0,2.0,4.0,11.0,18.0
7.64458,4.0,8.32648,7.0,6.0,0.0,282.0,2.0,4.0,11.0,19.0
7.938602,4.0,8.55944,7.0,7.0,0.0,282.0,2.0,4.0,12.0,19.0
8.232624,4.0,8.79333,8.0,7.0,0.0,284.0,2.0,5.0,12.0,20.0
8.526647,4.0,9.02347,8.0,7.0,0.0,286.0,2.0,5.0,12.0,20.0
8.820669,4.0,9.24735,8.0,7.0,0.0,287.0,3.0,5.0,12.0,21.0
9.114691,4.0,9.46676,8.0,8.0,0.0,287.0,3.0,5.0,13.0,21.0
9.408713,4.0,9.68394,8.0,8.0,0.0,288.0,3.0,5.0,13.0,22.0
9.702736,4.0,9.89718,9.0,8.0,0.0,288.0,3.0,5.0,13.0,22.0
9.996758,4.0,10.10769,9.0,8.0,0.0,288.0,3.0,5.0,13.0,23.0
10.29078,5.0,10.30916,9.0,8.0,0.0,288.0,3.0,6.0,14.0,23.0
10.584803,5.0,10.50944,9.0,8.0,0.0,290.0,3.0,6.0,14.0,23.0
10.878825,5.0,10.71129,9.0,8.0,0.0,294.0,3.0,6.0,14.0,24.0
11.172848,5.0,10.90784,10.0,9.0,0.0,294.0,3.0,6.0,14.0,24.0
11.466869,5.0,11.09963,10.0,9.0,0.0,294.0,3.0,6.0,15.0,25.0
11.760892,5.0,11.28857,10.0,9.0,0.0,296.0,4.0,6.0,15.0,25.0
12.054914,5.0,11.47609,10.0,9.0,0.0,297.0,4.0,6.0,15.0,25.0
12.348936,5.0,11.65852,10.0,9.0,0.0,297.0,4.0,7.0,15.0,26.0
12.642959,5.0,11.83796,10.0,9.0,0.0,297.0,4.0,7.0,15.0,26.0
12.936981,6.0,12.01812,11.0,10.0,0.0,298.0,4.0,7.0,16.0,27.0
13.231004,6.0,12.19636,11.0,10.0,0.0,305.0,4.0,7.0,16.0,27.0
13.525025,6.0,12.36852,11.0,10.0,0.0,306.0,4.0,7.0,16.0,27.0
13.819048,6.0,12.5405,11.0,10.0,0.0,311.0,4.0,7.0,16.0,28.0
14.1130705,6.0,12.71382,11.0,10.0,0.0,312.0,4.0,7.0,17.0,28.0
14.407093,6.0,12.8812,11.0,10.0,0.0,315.0,4.0,7.0,17.0,28.0
14.701115,6.0,13.05068,11.0,10.0,0.0,317.0,4.0,8.0,17.0,29.0
14.995137,6.0,13.21626,12.0,11.0,0.0,318.0,5.0,8.0,17.0,29.0
15.28916,6.0,13.37725,12.0,11.0,0.0,323.0,5.0,8.0,17.0,30.0
15.583181,6.0,13.53586,12.0,11.0,0.0,327.0,5.0,8.0,17.0,30.0
15.877204,6.0,13.69363,12.0,11.0,0.0,334.0,5.0,8.0,18.0,30.0
16.171227,6.0,13.84784,12.0,11.0,0.0,335.0,5.0,8.0,18.0,31.0
16.465248,6.0,14.00017,12.0,11.0,0.0,336.0,5.0,8.0,18.0,31.0
16.759272,6.0,14.15103,12.0,11.0,0.0,340.0,5.0,8.0,18.0,31.0
17.053293,6.0,14.29812,13.0,11.0,0.0,342.0,5.0,8.0,18.0,32.0
17.347315,6.0,14.44524,13.0,11.0,0.0,342.0,5.0,8.0,19.0,32.0
17.641338,6.0,14.58804,13.0,12.0,0.0,342.0,5.0,9.0,19.0,32.0
