Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,1.78078,0.0,5.0,1.0,1.0,0.80158,1.8E-4,1.6268
2.6,1.41553,0.0,4.0,1.0,1.0,0.72495,1.8E-4,1.29378
2.7,1.12519,0.0,4.0,1.0,0.0,0.64277,1.8E-4,1.02855
2.8,0.89357,0.0,3.0,1.0,0.0,0.55922,1.8E-4,0.81779
2.9,0.70859,0.0,3.0,0.0,0.0,0.47915,1.8E-4,0.64812
3.0,0.56399,0.0,2.0,0.0,0.0,0.40512,1.8E-4,0.5161
3.1,0.44914,0.0,2.0,0.0,0.0,0.33918,1.8E-4,0.41089
3.2,0.35732,0.0,2.0,0.0,0.0,0.28141,1.8E-4,0.32695
3.3,0.28405,0.0,2.0,0.0,0.0,0.23151,1.8E-4,0.25978
3.4,0.22506,0.0,2.0,0.0,0.0,0.18845,1.8E-4,0.20582
3.5,0.17899,0.0,1.0,0.0,0.0,0.15319,1.8E-4,0.1638
3.6,0.14207,0.0,1.0,0.0,0.0,0.12352,1.8E-4,0.12997
3.7,0.11351,0.0,1.0,0.0,0.0,0.10042,1.8E-4,0.10404
3.8,0.08987,0.0,1.0,0.0,0.0,0.08053,1.8E-4,0.08244
3.9,0.07107,0.0,1.0,0.0,0.0,0.06434,1.8E-4,0.06518
4.0,0.05671,0.0,1.0,0.0,0.0,0.05192,1.8E-4,0.05199
4.1,0.04517,0.0,1.0,0.0,0.0,0.04175,1.8E-4,0.04143
4.2,0.03545,0.0,1.0,0.0,0.0,0.03294,1.8E-4,0.03246
4.3,0.02817,0.0,1.0,0.0,0.0,0.02627,1.8E-4,0.02579
4.4,0.02213,0.0,0.0,0.0,0.0,0.02079,1.8E-4,0.0202
4.5,0.01757,0.0,0.0,0.0,0.0,0.01663,1.8E-4,0.01615
4.6,0.01402,0.0,0.0,0.0,0.0,0.01333,1.8E-4,0.01292
4.7,0.01107,0.0,0.0,0.0,0.0,0.01053,1.8E-4,0.0102
4.8,0.00875,0.0,0.0,0.0,0.0,0.00834,1.8E-4,0.00808
4.9,0.00708,0.0,0.0,0.0,0.0,0.00679,1.8E-4,0.00657
5.0,0.00563,0.0,0.0,0.0,0.0,0.00541,1.8E-4,0.00521
5.1,0.00436,0.0,0.0,0.0,0.0,0.0042,1.8E-4,0.00406
5.2,0.00337,0.0,0.0,0.0,0.0,0.00323,1.8E-4,0.00309
5.3,0.00267,0.0,0.0,0.0,0.0,0.00254,1.8E-4,0.00244
5.4,0.00215,0.0,0.0,0.0,0.0,0.00206,1.8E-4,0.00196
5.5,0.00158,0.0,0.0,0.0,0.0,0.00152,1.8E-4,0.00143
5.6,0.00127,0.0,0.0,0.0,0.0,0.00123,1.8E-4,0.00116
5.7,0.00104,0.0,0.0,0.0,0.0,0.001,1.8E-4,9.4E-4
5.8,7.9E-4,0.0,0.0,0.0,0.0,7.6E-4,1.8E-4,7.1E-4
5.9,5.9E-4,0.0,0.0,0.0,0.0,5.6E-4,1.8E-4,5.1E-4
6.0,4.4E-4,0.0,0.0,0.0,0.0,4.2E-4,1.8E-4,3.8E-4
6.1,3.6E-4,0.0,0.0,0.0,0.0,3.4E-4,1.5E-4,3.1E-4
6.2,2.3E-4,0.0,0.0,0.0,0.0,2.2E-4,1.3E-4,1.9E-4
6.3,1.8E-4,0.0,0.0,0.0,0.0,1.7E-4,1.1E-4,1.5E-4
6.4,1.5E-4,0.0,0.0,0.0,0.0,1.4E-4,9.0E-5,1.3E-4
6.5,1.1E-4,0.0,0.0,0.0,0.0,1.1E-4,9.0E-5,1.0E-4
6.6,1.1E-4,0.0,0.0,0.0,0.0,1.1E-4,9.0E-5,1.0E-4
6.7,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,8.0E-5,8.0E-5
6.8,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,7.0E-5,7.0E-5
