Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,277.05325,208.0,479.0,253.0,243.0,1.0,0.01337,206.25484
2.6,220.0843,162.0,381.0,202.0,194.0,1.0,0.01337,163.85382
2.7,174.8009,127.0,304.0,160.0,153.0,1.0,0.01337,130.15704
2.8,138.86916,98.0,242.0,128.0,123.0,1.0,0.01337,103.40348
2.9,110.2827,76.0,193.0,101.0,98.0,1.0,0.01337,82.11008
3.0,87.59568,59.0,155.0,81.0,76.0,1.0,0.01337,65.20372
3.1,69.60915,45.0,123.0,64.0,63.0,1.0,0.01337,51.81008
3.2,55.26481,34.0,99.0,51.0,49.0,1.0,0.01337,41.13759
3.3,43.88983,26.0,79.0,41.0,39.0,1.0,0.01337,32.67707
3.4,34.85648,20.0,63.0,32.0,31.0,1.0,0.01337,25.94764
3.5,27.68354,15.0,51.0,26.0,24.0,1.0,0.01337,20.60082
3.6,21.98425,11.0,41.0,20.0,19.0,1.0,0.01337,16.35904
3.7,17.45858,8.0,34.0,16.0,15.0,1.0,0.01337,12.99233
3.8,13.85875,6.0,27.0,13.0,12.0,0.99996,0.01337,10.31402
3.9,11.00186,4.0,22.0,10.0,9.0,0.99985,0.01337,8.18637
4.0,8.73599,3.0,19.0,8.0,7.0,0.99914,0.01337,6.50235
4.1,6.93519,2.0,15.0,6.0,5.0,0.99608,0.01337,5.16142
4.2,5.50738,1.0,13.0,5.0,4.0,0.98829,0.01337,4.09826
4.3,4.37394,0.0,11.0,4.0,3.0,0.97274,0.01337,3.25503
4.4,3.46949,0.0,9.0,3.0,2.0,0.94469,0.01337,2.58146
4.5,2.75007,0.0,8.0,2.0,2.0,0.90108,0.01337,2.04657
4.6,2.18291,0.0,7.0,2.0,1.0,0.84198,0.01337,1.62447
4.7,1.73038,0.0,6.0,1.0,1.0,0.77046,0.01337,1.28662
4.8,1.37178,0.0,5.0,1.0,1.0,0.69139,0.01337,1.01881
4.9,1.08403,0.0,4.0,1.0,0.0,0.60696,0.01337,0.80477
5.0,0.85605,0.0,4.0,1.0,0.0,0.5238,0.01337,0.63397
5.1,0.67521,0.0,3.0,0.0,0.0,0.44446,0.01337,0.49985
5.2,0.53083,0.0,3.0,0.0,0.0,0.3727,0.01337,0.39256
5.3,0.41775,0.0,2.0,0.0,0.0,0.30834,0.01337,0.30941
5.4,0.32734,0.0,2.0,0.0,0.0,0.25241,0.01337,0.2425
5.5,0.2568,0.0,2.0,0.0,0.0,0.20541,0.01337,0.19007
5.6,0.19985,0.0,2.0,0.0,0.0,0.1647,0.01337,0.14792
5.7,0.15424,0.0,1.0,0.0,0.0,0.13095,0.01337,0.11406
5.8,0.11926,0.0,1.0,0.0,0.0,0.10358,0.01337,0.08828
5.9,0.09201,0.0,1.0,0.0,0.0,0.08137,0.01336,0.0678
6.0,0.07185,0.0,1.0,0.0,0.0,0.06444,0.01335,0.05275
6.1,0.05246,0.0,1.0,0.0,0.0,0.04807,0.00851,0.03862
6.2,0.03858,0.0,1.0,0.0,0.0,0.03591,0.00692,0.02841
6.3,0.02814,0.0,1.0,0.0,0.0,0.02634,0.00521,0.0206
6.4,0.02066,0.0,0.0,0.0,0.0,0.0194,0.0043,0.01515
6.5,0.01491,0.0,0.0,0.0,0.0,0.01408,0.00352,0.01082
6.6,0.01106,0.0,0.0,0.0,0.0,0.01053,0.00298,0.00801
6.7,0.00803,0.0,0.0,0.0,0.0,0.00773,0.0024,0.00576
6.8,0.00562,0.0,0.0,0.0,0.0,0.00549,0.00205,0.00398
6.9,0.00389,0.0,0.0,0.0,0.0,0.00383,0.00147,0.00272
7.0,0.00283,0.0,0.0,0.0,0.0,0.00279,0.0012,0.00195
7.1,0.00207,0.0,0.0,0.0,0.0,0.00205,0.00106,0.00139
7.2,0.00142,0.0,0.0,0.0,0.0,0.0014,8.5E-4,9.4E-4
7.3,8.7E-4,0.0,0.0,0.0,0.0,8.6E-4,6.3E-4,5.4E-4
7.4,6.6E-4,0.0,0.0,0.0,0.0,6.5E-4,5.7E-4,3.9E-4
7.5,5.0E-4,0.0,0.0,0.0,0.0,4.9E-4,4.8E-4,3.0E-4
7.6,2.7E-4,0.0,0.0,0.0,0.0,2.6E-4,2.6E-4,1.8E-4
7.7,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,8.0E-5,5.0E-5
7.8,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,7.0E-5,4.0E-5
7.9,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,1.0E-5
8.0,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
