Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31083885,104.0,95.66395,87.0,84.0,43.0,4793.0,64.0,74.0,107.0,175.0
0.6216777,142.0,136.07643,122.0,118.0,67.0,6300.0,92.0,105.0,151.0,264.0
0.9325165,179.0,160.41267,143.0,137.0,79.0,7095.0,109.0,123.0,177.0,319.0
1.2433554,196.0,178.11725,158.0,148.0,83.0,7663.0,120.0,136.0,197.0,359.0
1.5541942,316.0,186.56316,165.0,153.0,87.0,7950.0,126.0,143.0,206.0,380.0
1.865033,422.0,190.23198,168.0,159.0,87.0,8070.0,128.0,145.0,210.0,390.0
2.1758718,489.0,195.72649,172.0,163.0,90.0,8197.0,132.0,149.0,217.0,403.0
2.4867108,533.0,202.16727,178.0,167.0,94.0,8374.0,136.0,154.0,224.0,418.0
2.7975495,598.0,209.40163,184.0,173.0,95.0,8582.0,141.0,159.0,232.0,435.0
3.1083884,641.0,216.41496,189.0,180.0,96.0,8770.0,145.0,164.0,240.0,455.0
3.4192274,675.0,222.70012,194.0,185.0,97.0,8929.0,149.0,168.0,247.0,470.0
3.730066,712.0,228.37662,199.0,183.0,101.0,9083.0,153.0,172.0,253.0,484.0
4.040905,751.0,233.63647,203.0,186.0,103.0,9247.0,156.0,176.0,259.0,497.0
4.3517437,772.0,238.55795,207.0,189.0,104.0,9388.0,159.0,179.0,265.0,510.0
4.6625824,795.0,243.16832,211.0,193.0,106.0,9553.0,162.0,182.0,270.0,523.0
4.9734216,812.0,247.44788,214.0,197.0,108.0,9684.0,164.0,185.0,275.0,532.0
5.2842603,837.0,251.4697,217.0,199.0,113.0,9806.0,167.0,188.0,280.0,543.0
5.595099,857.0,255.24713,220.0,203.0,119.0,9909.0,169.0,191.0,284.0,552.0
5.905938,887.0,258.90936,223.0,211.0,121.0,10016.0,171.0,193.0,288.0,561.0
6.216777,911.0,262.40384,226.0,208.0,123.0,10113.0,174.0,195.0,292.0,571.0
6.5276155,949.0,265.7047,229.0,218.0,124.0,10179.0,176.0,198.0,296.0,580.0
6.8384547,971.0,268.8308,231.0,217.0,125.0,10280.0,178.0,200.0,299.0,588.0
7.1492934,990.0,271.8509,233.0,222.0,125.0,10371.0,179.0,202.0,303.0,597.0
7.460132,1008.0,274.73874,236.0,223.0,125.0,10430.0,181.0,204.0,306.0,605.0
7.770971,1016.0,277.53375,238.0,221.0,126.0,10504.0,183.0,206.0,310.0,614.0
8.08181,1027.0,280.25858,240.0,224.0,127.0,10570.0,184.0,207.0,313.0,622.0
8.392649,1037.0,282.8356,242.0,229.0,131.0,10636.0,186.0,209.0,316.0,630.0
8.703487,1045.0,285.30536,244.0,233.0,133.0,10693.0,188.0,211.0,319.0,637.0
9.014326,1054.0,287.7612,246.0,235.0,136.0,10758.0,189.0,212.0,321.0,644.0
9.325165,1063.0,290.08072,248.0,229.0,138.0,10840.0,190.0,214.0,324.0,649.0
9.636004,1073.0,292.395,249.0,238.0,141.0,10898.0,192.0,215.0,327.0,655.0
9.946843,1081.0,294.618,251.0,239.0,143.0,11223.0,193.0,217.0,329.0,661.0
10.257682,1089.0,296.7764,253.0,237.0,143.0,11359.0,194.0,218.0,332.0,667.0
10.568521,1096.0,298.87573,255.0,242.0,143.0,11431.0,196.0,220.0,334.0,673.0
10.879359,1108.0,300.90262,256.0,241.0,143.0,11508.0,197.0,221.0,337.0,680.0
11.190198,1119.0,302.8762,258.0,243.0,144.0,11576.0,198.0,222.0,339.0,684.0
11.501037,1131.0,304.83047,259.0,239.0,144.0,11658.0,199.0,223.0,341.0,691.0
11.811876,1138.0,306.7022,261.0,236.0,144.0,11720.0,200.0,225.0,343.0,695.0
12.122715,1151.0,308.58734,262.0,244.0,144.0,11766.0,201.0,226.0,345.0,700.0
12.433554,1165.0,310.36423,263.0,251.0,145.0,11826.0,202.0,227.0,347.0,705.0
12.744392,1168.0,312.10336,265.0,244.0,146.0,11870.0,203.0,228.0,349.0,711.0
13.055231,1176.0,313.85532,266.0,248.0,147.0,11929.0,204.0,229.0,351.0,717.0
13.36607,1186.0,315.5658,267.0,249.0,147.0,11981.0,205.0,230.0,353.0,722.0
13.676909,1203.0,317.19727,268.0,254.0,147.0,12020.0,206.0,231.0,355.0,728.0
13.987748,1208.0,318.78928,270.0,249.0,149.0,12073.0,207.0,232.0,357.0,734.0
14.298587,1213.0,320.3409,271.0,256.0,149.0,12105.0,208.0,233.0,359.0,738.0
14.609426,1217.0,321.87683,272.0,253.0,149.0,12137.0,209.0,234.0,360.0,742.0
14.920264,1226.0,323.3887,273.0,258.0,149.0,12184.0,210.0,235.0,362.0,747.0
15.231103,1230.0,324.8515,274.0,255.0,149.0,12231.0,210.0,236.0,364.0,751.0
15.541942,1234.0,326.30966,275.0,259.0,149.0,12287.0,211.0,237.0,366.0,755.0
15.852781,1237.0,327.6992,277.0,258.0,150.0,12326.0,212.0,238.0,367.0,758.0
16.16362,1243.0,329.1136,278.0,259.0,150.0,12362.0,213.0,239.0,369.0,764.0
16.474459,1251.0,330.4559,279.0,261.0,150.0,12387.0,214.0,240.0,370.0,767.0
16.785297,1257.0,331.79095,280.0,257.0,150.0,12407.0,214.0,241.0,372.0,771.0
17.096136,1261.0,333.0939,281.0,264.0,150.0,12439.0,215.0,242.0,373.0,775.0
17.406975,1263.0,334.35928,282.0,264.0,150.0,12468.0,216.0,242.0,375.0,778.0
17.717813,1265.0,335.6059,283.0,265.0,150.0,12487.0,216.0,243.0,376.0,781.0
18.028652,1267.0,336.86826,284.0,265.0,154.0,12510.0,217.0,244.0,378.0,785.0
18.33949,1270.0,338.08307,284.0,262.0,156.0,12536.0,218.0,245.0,379.0,789.0
18.65033,1271.0,339.29282,285.0,263.0,157.0,12563.0,219.0,246.0,381.0,792.0
18.96117,1276.0,340.4733,286.0,268.0,157.0,12600.0,219.0,246.0,382.0,795.0
19.272009,1279.0,341.62402,287.0,267.0,158.0,12631.0,220.0,247.0,383.0,798.0
19.582848,1280.0,342.75085,288.0,262.0,159.0,12657.0,221.0,248.0,384.0,801.0
19.893686,1287.0,343.8717,289.0,268.0,159.0,12682.0,221.0,248.0,386.0,805.0
20.204525,1291.0,344.992,290.0,266.0,160.0,12711.0,222.0,249.0,387.0,809.0
20.515364,1292.0,346.08548,291.0,270.0,162.0,12735.0,223.0,250.0,388.0,813.0
20.826202,1295.0,347.16855,291.0,271.0,166.0,12756.0,223.0,251.0,390.0,816.0
21.137041,1297.0,348.23575,292.0,275.0,166.0,12776.0,224.0,251.0,391.0,820.0
21.44788,1310.0,349.2968,293.0,272.0,168.0,12802.0,224.0,252.0,392.0,822.0
21.758718,1314.0,350.3267,294.0,272.0,170.0,12825.0,225.0,253.0,393.0,825.0
22.069557,1317.0,351.32816,295.0,273.0,171.0,12853.0,226.0,253.0,395.0,828.0
22.380396,1319.0,352.3416,295.0,270.0,172.0,12877.0,226.0,254.0,396.0,831.0
22.691235,1320.0,353.37256,296.0,273.0,172.0,12896.0,227.0,254.0,397.0,835.0
23.002073,1323.0,354.37527,297.0,278.0,172.0,12915.0,227.0,255.0,398.0,838.0
23.312914,1327.0,355.32724,298.0,278.0,173.0,12940.0,228.0,256.0,399.0,840.0
23.623753,1330.0,356.3039,298.0,276.0,176.0,12961.0,228.0,256.0,401.0,843.0
23.934591,1332.0,357.26083,299.0,276.0,177.0,13007.0,229.0,257.0,402.0,846.0
24.24543,1334.0,358.20303,300.0,276.0,178.0,13036.0,229.0,257.0,403.0,848.0
24.556269,1340.0,359.1252,300.0,277.0,178.0,13058.0,230.0,258.0,404.0,851.0
24.867107,1342.0,360.03827,301.0,280.0,179.0,13106.0,230.0,259.0,405.0,853.0
25.177946,1348.0,360.93524,302.0,285.0,180.0,13139.0,231.0,259.0,406.0,856.0
25.488785,1352.0,361.83292,302.0,278.0,180.0,13167.0,231.0,260.0,407.0,859.0
