Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,516.22235,353.0,1123.0,439.0,419.0,1.0,0.02685,309.41025
2.6,410.07584,277.0,894.0,350.0,326.0,1.0,0.02685,245.80217
2.7,325.70258,217.0,711.0,278.0,265.0,1.0,0.02685,195.24762
2.8,258.7372,170.0,565.0,221.0,203.0,1.0,0.02685,155.09328
2.9,205.51453,132.0,451.0,176.0,168.0,1.0,0.02685,123.16601
3.0,163.251,103.0,358.0,140.0,128.0,1.0,0.02685,97.81694
3.1,129.71515,80.0,284.0,112.0,103.0,1.0,0.02685,77.72936
3.2,103.00773,62.0,227.0,89.0,83.0,1.0,0.02685,61.71837
3.3,81.81087,47.0,181.0,71.0,65.0,1.0,0.02685,49.01908
3.4,64.97646,36.0,145.0,56.0,51.0,1.0,0.02685,38.92265
3.5,51.6036,28.0,116.0,45.0,42.0,1.0,0.02685,30.9044
3.6,40.98248,21.0,93.0,35.0,33.0,1.0,0.02685,24.54544
3.7,32.55105,16.0,74.0,28.0,26.0,1.0,0.02685,19.49241
3.8,25.85313,11.0,60.0,22.0,21.0,1.0,0.02685,15.48242
3.9,20.51374,8.0,48.0,18.0,16.0,1.0,0.02685,12.28583
4.0,16.28788,6.0,39.0,14.0,12.0,1.0,0.02685,9.75633
4.1,12.93139,4.0,31.0,11.0,10.0,0.99986,0.02685,7.74587
4.2,10.26802,3.0,25.0,9.0,8.0,0.99918,0.02685,6.14763
4.3,8.15901,2.0,21.0,7.0,6.0,0.99696,0.02685,4.88326
4.4,6.47278,1.0,17.0,5.0,4.0,0.99069,0.02685,3.87427
4.5,5.1333,1.0,14.0,4.0,3.0,0.97652,0.02685,3.07245
4.6,4.07322,0.0,12.0,3.0,3.0,0.95077,0.02685,2.43767
4.7,3.23072,0.0,10.0,3.0,2.0,0.90941,0.02685,1.93155
4.8,2.56255,0.0,8.0,2.0,1.0,0.85438,0.02685,1.53068
4.9,2.02788,0.0,7.0,2.0,1.0,0.78542,0.02685,1.21053
5.0,1.60125,0.0,6.0,1.0,1.0,0.70782,0.02685,0.95415
5.1,1.26385,0.0,5.0,1.0,0.0,0.62519,0.02685,0.75206
5.2,0.99532,0.0,4.0,1.0,0.0,0.54213,0.02685,0.59216
5.3,0.78275,0.0,4.0,0.0,0.0,0.4622,0.02685,0.46535
5.4,0.61557,0.0,3.0,0.0,0.0,0.38942,0.02685,0.36491
5.5,0.48296,0.0,3.0,0.0,0.0,0.32397,0.02685,0.28599
5.6,0.37644,0.0,2.0,0.0,0.0,0.26606,0.02685,0.22277
5.7,0.29161,0.0,2.0,0.0,0.0,0.21537,0.02685,0.17178
5.8,0.2257,0.0,2.0,0.0,0.0,0.17289,0.02685,0.13276
5.9,0.17358,0.0,2.0,0.0,0.0,0.13736,0.02684,0.10171
6.0,0.1359,0.0,1.0,0.0,0.0,0.11005,0.02683,0.07866
6.1,0.09876,0.0,1.0,0.0,0.0,0.08262,0.01731,0.05786
6.2,0.07221,0.0,1.0,0.0,0.0,0.06228,0.01427,0.04233
6.3,0.05313,0.0,1.0,0.0,0.0,0.0467,0.01095,0.03089
6.4,0.03899,0.0,1.0,0.0,0.0,0.03469,0.009,0.02253
6.5,0.02816,0.0,1.0,0.0,0.0,0.02538,0.00726,0.01607
6.6,0.02079,0.0,0.0,0.0,0.0,0.01911,0.00614,0.01182
6.7,0.01483,0.0,0.0,0.0,0.0,0.0138,0.00488,0.00835
6.8,0.01062,0.0,0.0,0.0,0.0,0.0101,0.00419,0.0059
6.9,0.00724,0.0,0.0,0.0,0.0,0.007,0.00313,0.004
7.0,0.00528,0.0,0.0,0.0,0.0,0.00513,0.00261,0.00289
7.1,0.00383,0.0,0.0,0.0,0.0,0.00375,0.0023,0.00203
7.2,0.00276,0.0,0.0,0.0,0.0,0.0027,0.00189,0.00137
7.3,0.00177,0.0,0.0,0.0,0.0,0.00175,0.00138,8.1E-4
7.4,0.00142,0.0,0.0,0.0,0.0,0.00141,0.00126,6.0E-4
7.5,0.00109,0.0,0.0,0.0,0.0,0.00108,0.00104,4.6E-4
7.6,5.4E-4,0.0,0.0,0.0,0.0,5.3E-4,5.2E-4,2.2E-4
7.7,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,1.6E-4,6.0E-5
7.8,1.1E-4,0.0,0.0,0.0,0.0,1.1E-4,1.1E-4,4.0E-5
7.9,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,1.0E-5
8.0,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
