Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16269833,75.0,49.31587,48.0,47.0,18.0,317.0,33.0,40.0,57.0,75.0
0.32539666,93.0,60.44013,58.0,56.0,25.0,386.0,41.0,49.0,70.0,94.0
0.48809502,103.0,67.1427,64.0,62.0,29.0,431.0,46.0,54.0,77.0,108.0
0.6507933,111.0,71.97751,69.0,64.0,30.0,472.0,49.0,58.0,82.0,117.0
0.8134917,121.0,75.77561,72.0,70.0,31.0,501.0,52.0,61.0,87.0,125.0
0.97619003,123.0,78.91595,75.0,70.0,33.0,565.0,54.0,64.0,90.0,131.0
1.1388884,125.0,81.57222,77.0,75.0,35.0,613.0,56.0,66.0,93.0,136.0
1.3015866,127.0,83.88281,79.0,77.0,35.0,647.0,58.0,68.0,96.0,142.0
1.464285,189.0,85.93974,81.0,80.0,37.0,669.0,59.0,69.0,98.0,146.0
1.6269834,240.0,87.79736,83.0,79.0,37.0,698.0,61.0,71.0,100.0,150.0
1.7896817,267.0,89.48315,84.0,81.0,37.0,719.0,62.0,72.0,102.0,154.0
1.9523801,281.0,91.02093,86.0,84.0,37.0,738.0,63.0,73.0,104.0,157.0
2.1150784,289.0,92.45123,87.0,83.0,38.0,749.0,64.0,74.0,105.0,160.0
2.2777767,295.0,93.77444,88.0,83.0,38.0,763.0,65.0,75.0,107.0,163.0
2.440475,302.0,95.00241,89.0,85.0,40.0,774.0,65.0,76.0,108.0,166.0
2.6031733,309.0,96.16232,90.0,86.0,40.0,782.0,66.0,77.0,110.0,169.0
2.7658718,318.0,97.24734,91.0,86.0,41.0,795.0,67.0,78.0,111.0,171.0
2.92857,321.0,98.2775,92.0,87.0,41.0,803.0,68.0,78.0,112.0,173.0
3.0912683,325.0,99.25949,93.0,88.0,41.0,826.0,68.0,79.0,113.0,176.0
3.2539668,329.0,100.19008,94.0,88.0,41.0,836.0,69.0,80.0,114.0,178.0
3.416665,331.0,101.07088,94.0,89.0,41.0,843.0,70.0,81.0,115.0,180.0
3.5793633,334.0,101.90842,95.0,89.0,42.0,850.0,70.0,81.0,116.0,182.0
3.7420616,335.0,102.70494,96.0,91.0,42.0,855.0,71.0,82.0,117.0,184.0
3.9047601,339.0,103.4702,97.0,91.0,42.0,862.0,71.0,82.0,118.0,185.0
4.0674586,345.0,104.20153,97.0,93.0,44.0,871.0,72.0,83.0,119.0,187.0
4.230157,346.0,104.91344,98.0,94.0,44.0,884.0,72.0,83.0,120.0,188.0
4.392855,348.0,105.60899,98.0,94.0,45.0,891.0,72.0,84.0,121.0,190.0
4.5555534,349.0,106.2766,99.0,95.0,45.0,901.0,73.0,84.0,121.0,192.0
4.7182517,352.0,106.91526,100.0,97.0,46.0,905.0,73.0,85.0,122.0,193.0
4.88095,353.0,107.531,100.0,96.0,46.0,910.0,74.0,85.0,123.0,195.0
5.0436482,354.0,108.1252,101.0,96.0,48.0,915.0,74.0,86.0,123.0,196.0
5.2063465,355.0,108.70418,101.0,97.0,48.0,922.0,75.0,86.0,124.0,198.0
5.3690453,355.0,109.26423,102.0,96.0,49.0,930.0,75.0,87.0,125.0,199.0
5.5317435,356.0,109.80094,102.0,99.0,49.0,934.0,75.0,87.0,125.0,200.0
5.694442,358.0,110.32949,102.0,99.0,50.0,939.0,76.0,88.0,126.0,201.0
5.85714,361.0,110.8523,103.0,100.0,50.0,943.0,76.0,88.0,127.0,202.0
6.0198383,362.0,111.35932,103.0,100.0,50.0,950.0,76.0,88.0,127.0,204.0
6.1825366,363.0,111.85263,104.0,99.0,51.0,951.0,77.0,89.0,128.0,205.0
6.345235,366.0,112.33129,104.0,99.0,51.0,953.0,77.0,89.0,128.0,206.0
6.5079336,366.0,112.79629,105.0,99.0,51.0,957.0,77.0,89.0,129.0,207.0
6.670632,367.0,113.24771,105.0,100.0,51.0,960.0,78.0,90.0,129.0,208.0
6.83333,367.0,113.69451,105.0,100.0,52.0,961.0,78.0,90.0,130.0,209.0
6.9960284,370.0,114.12898,106.0,100.0,52.0,965.0,78.0,90.0,131.0,210.0
7.1587267,370.0,114.55149,106.0,100.0,52.0,968.0,78.0,91.0,131.0,211.0
7.321425,370.0,114.95925,107.0,100.0,52.0,971.0,79.0,91.0,131.0,212.0
7.484123,371.0,115.36066,107.0,102.0,52.0,977.0,79.0,91.0,132.0,213.0
7.646822,371.0,115.75477,107.0,101.0,52.0,981.0,79.0,92.0,132.0,214.0
7.8095202,371.0,116.14113,108.0,102.0,52.0,984.0,79.0,92.0,133.0,215.0
7.9722185,373.0,116.52123,108.0,102.0,52.0,988.0,80.0,92.0,133.0,216.0
8.134917,373.0,116.89381,108.0,102.0,52.0,995.0,80.0,92.0,134.0,217.0
8.297615,374.0,117.25976,109.0,102.0,52.0,997.0,80.0,93.0,134.0,217.0
8.460314,375.0,117.61827,109.0,102.0,53.0,999.0,80.0,93.0,135.0,219.0
8.623012,375.0,117.9689,109.0,102.0,53.0,1000.0,81.0,93.0,135.0,219.0
8.78571,376.0,118.31013,109.0,104.0,53.0,1003.0,81.0,93.0,135.0,220.0
8.948408,376.0,118.65101,110.0,104.0,54.0,1005.0,81.0,94.0,136.0,221.0
9.111107,377.0,118.9771,110.0,105.0,54.0,1007.0,81.0,94.0,136.0,222.0
9.273806,378.0,119.30318,110.0,104.0,55.0,1011.0,81.0,94.0,137.0,222.0
9.436503,378.0,119.62496,111.0,105.0,55.0,1014.0,82.0,94.0,137.0,223.0
9.599202,378.0,119.94346,111.0,104.0,55.0,1017.0,82.0,95.0,137.0,224.0
9.7619,378.0,120.25374,111.0,106.0,55.0,1018.0,82.0,95.0,138.0,225.0
9.924599,378.0,120.56764,111.0,105.0,55.0,1019.0,82.0,95.0,138.0,225.0
10.0872965,378.0,120.87391,112.0,106.0,56.0,1019.0,82.0,95.0,138.0,226.0
10.249995,379.0,121.17895,112.0,106.0,56.0,1023.0,83.0,96.0,139.0,226.0
10.412693,380.0,121.47663,112.0,106.0,56.0,1023.0,83.0,96.0,139.0,227.0
10.575392,381.0,121.7692,112.0,106.0,56.0,1026.0,83.0,96.0,139.0,228.0
10.7380905,381.0,122.04895,113.0,107.0,56.0,1026.0,83.0,96.0,140.0,228.0
10.900788,381.0,122.32642,113.0,107.0,56.0,1029.0,83.0,96.0,140.0,229.0
11.063487,382.0,122.60465,113.0,109.0,56.0,1029.0,84.0,97.0,140.0,230.0
11.226185,384.0,122.87905,113.0,103.0,56.0,1030.0,84.0,97.0,141.0,231.0
11.388884,385.0,123.15064,114.0,110.0,56.0,1031.0,84.0,97.0,141.0,231.0
11.551581,386.0,123.41913,114.0,108.0,56.0,1033.0,84.0,97.0,141.0,232.0
11.71428,386.0,123.68316,114.0,109.0,56.0,1033.0,84.0,97.0,142.0,232.0
11.876979,387.0,123.94535,114.0,108.0,56.0,1034.0,84.0,98.0,142.0,233.0
12.039677,387.0,124.20387,114.0,110.0,56.0,1036.0,85.0,98.0,142.0,234.0
12.202375,389.0,124.4565,115.0,106.0,56.0,1036.0,85.0,98.0,142.0,234.0
12.365073,391.0,124.7066,115.0,107.0,56.0,1037.0,85.0,98.0,143.0,235.0
12.527772,391.0,124.95672,115.0,109.0,56.0,1038.0,85.0,98.0,143.0,236.0
12.69047,391.0,125.20051,115.0,107.0,56.0,1039.0,85.0,98.0,143.0,237.0
12.8531685,391.0,125.44228,116.0,107.0,56.0,1040.0,85.0,99.0,144.0,237.0
13.015867,392.0,125.68142,116.0,107.0,56.0,1040.0,86.0,99.0,144.0,238.0
13.178565,393.0,125.9192,116.0,107.0,57.0,1042.0,86.0,99.0,144.0,238.0
13.341264,394.0,126.15495,116.0,107.0,57.0,1042.0,86.0,99.0,145.0,239.0
13.503962,396.0,126.38447,116.0,107.0,57.0,1044.0,86.0,99.0,145.0,240.0
13.66666,396.0,126.61273,117.0,109.0,57.0,1046.0,86.0,99.0,145.0,240.0
13.829358,396.0,126.83233,117.0,112.0,58.0,1047.0,86.0,100.0,145.0,241.0
13.992057,396.0,127.05084,117.0,109.0,58.0,1048.0,86.0,100.0,146.0,241.0
14.154756,396.0,127.26774,117.0,109.0,58.0,1052.0,86.0,100.0,146.0,242.0
14.317453,397.0,127.48366,117.0,110.0,58.0,1054.0,87.0,100.0,146.0,242.0
14.480152,397.0,127.69281,117.0,110.0,58.0,1055.0,87.0,100.0,146.0,243.0
14.64285,397.0,127.90556,118.0,109.0,58.0,1057.0,87.0,100.0,147.0,243.0
14.805549,397.0,128.11244,118.0,112.0,58.0,1058.0,87.0,100.0,147.0,244.0
14.968246,399.0,128.31477,118.0,110.0,58.0,1060.0,87.0,101.0,147.0,244.0
15.130945,399.0,128.5125,118.0,110.0,58.0,1062.0,87.0,101.0,147.0,245.0
15.293644,400.0,128.71446,118.0,110.0,58.0,1069.0,87.0,101.0,148.0,245.0
15.456342,400.0,128.91045,118.0,110.0,58.0,1071.0,88.0,101.0,148.0,246.0
15.6190405,400.0,129.10332,119.0,110.0,58.0,1074.0,88.0,101.0,148.0,246.0
15.781738,400.0,129.29733,119.0,111.0,58.0,1075.0,88.0,101.0,148.0,247.0
15.944437,400.0,129.48734,119.0,110.0,58.0,1075.0,88.0,101.0,149.0,247.0
16.107136,400.0,129.68153,119.0,111.0,58.0,1077.0,88.0,102.0,149.0,248.0
16.269835,401.0,129.86803,119.0,111.0,58.0,1077.0,88.0,102.0,149.0,248.0
16.432531,402.0,130.05144,119.0,111.0,58.0,1077.0,88.0,102.0,149.0,249.0
16.59523,404.0,130.23409,120.0,111.0,58.0,1077.0,88.0,102.0,149.0,249.0
16.757929,405.0,130.41629,120.0,111.0,58.0,1077.0,88.0,102.0,150.0,250.0
16.920628,406.0,130.59999,120.0,111.0,58.0,1079.0,89.0,102.0,150.0,250.0
17.083324,407.0,130.77773,120.0,111.0,58.0,1081.0,89.0,102.0,150.0,250.0
17.246023,407.0,130.95483,120.0,111.0,58.0,1084.0,89.0,103.0,150.0,251.0
17.408722,407.0,131.13171,120.0,111.0,58.0,1086.0,89.0,103.0,150.0,251.0
17.57142,407.0,131.30762,120.0,111.0,58.0,1087.0,89.0,103.0,151.0,252.0
17.73412,407.0,131.48058,121.0,117.0,58.0,1087.0,89.0,103.0,151.0,252.0
17.896816,407.0,131.65265,121.0,117.0,58.0,1088.0,89.0,103.0,151.0,252.0
18.059515,407.0,131.82388,121.0,113.0,58.0,1089.0,89.0,103.0,151.0,253.0
18.222214,407.0,131.99205,121.0,113.0,58.0,1089.0,89.0,103.0,152.0,253.0
18.384912,408.0,132.16379,121.0,113.0,58.0,1091.0,89.0,103.0,152.0,254.0
18.547611,408.0,132.33209,121.0,113.0,58.0,1094.0,90.0,104.0,152.0,254.0
18.710308,409.0,132.4969,121.0,113.0,58.0,1096.0,90.0,104.0,152.0,254.0
18.873007,409.0,132.66013,122.0,112.0,58.0,1096.0,90.0,104.0,152.0,255.0
19.035706,409.0,132.82413,122.0,113.0,58.0,1096.0,90.0,104.0,152.0,255.0
19.198404,409.0,132.98341,122.0,113.0,58.0,1096.0,90.0,104.0,153.0,255.0
19.361101,409.0,133.14195,122.0,113.0,58.0,1097.0,90.0,104.0,153.0,256.0
19.5238,409.0,133.29796,122.0,115.0,58.0,1097.0,90.0,104.0,153.0,256.0
19.686499,409.0,133.45586,122.0,115.0,58.0,1098.0,90.0,104.0,153.0,257.0
19.849197,409.0,133.61107,122.0,115.0,58.0,1100.0,90.0,104.0,153.0,257.0
20.011896,410.0,133.76921,123.0,115.0,59.0,1100.0,91.0,105.0,154.0,258.0
20.174593,410.0,133.92097,123.0,115.0,59.0,1101.0,91.0,105.0,154.0,258.0
20.337292,410.0,134.07239,123.0,115.0,59.0,1102.0,91.0,105.0,154.0,259.0
20.49999,410.0,134.22185,123.0,115.0,59.0,1106.0,91.0,105.0,154.0,259.0
20.66269,410.0,134.37125,123.0,115.0,59.0,1108.0,91.0,105.0,154.0,259.0
20.825386,410.0,134.51956,123.0,115.0,59.0,1109.0,91.0,105.0,155.0,259.0
