Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17693944,22.0,10.76381,10.0,9.0,0.0,207.0,4.0,7.0,14.0,20.0
0.3538789,30.0,13.22213,12.0,11.0,0.0,337.0,5.0,9.0,17.0,25.0
0.53081834,30.0,14.70984,14.0,13.0,0.0,387.0,6.0,10.0,19.0,28.0
0.7077578,31.0,15.78903,15.0,14.0,0.0,426.0,7.0,10.0,20.0,30.0
0.8846972,34.0,16.64704,15.0,15.0,1.0,451.0,7.0,11.0,21.0,32.0
1.0616367,35.0,17.35284,16.0,15.0,1.0,462.0,8.0,11.0,22.0,33.0
1.238576,35.0,17.95384,17.0,15.0,1.0,480.0,8.0,12.0,23.0,35.0
1.4155155,71.0,18.48271,17.0,16.0,1.0,503.0,8.0,12.0,23.0,36.0
1.592455,134.0,18.95258,17.0,16.0,2.0,512.0,9.0,13.0,24.0,37.0
1.7693944,146.0,19.37761,18.0,16.0,2.0,525.0,9.0,13.0,24.0,38.0
1.9463339,147.0,19.76224,18.0,17.0,2.0,539.0,9.0,13.0,25.0,39.0
2.1232734,152.0,20.11502,18.0,18.0,2.0,545.0,9.0,13.0,25.0,40.0
2.3002129,154.0,20.44291,19.0,17.0,2.0,555.0,9.0,14.0,26.0,41.0
2.477152,154.0,20.74252,19.0,17.0,2.0,566.0,10.0,14.0,26.0,41.0
2.6540916,155.0,21.02918,19.0,18.0,2.0,576.0,10.0,14.0,26.0,42.0
2.831031,156.0,21.29667,19.0,18.0,2.0,587.0,10.0,14.0,27.0,43.0
3.0079706,156.0,21.55053,20.0,18.0,2.0,594.0,10.0,14.0,27.0,44.0
3.18491,157.0,21.79032,20.0,18.0,2.0,599.0,10.0,14.0,27.0,44.0
3.3618493,159.0,22.01625,20.0,19.0,2.0,613.0,10.0,15.0,27.0,45.0
3.5387888,159.0,22.22771,20.0,19.0,2.0,617.0,10.0,15.0,28.0,45.0
3.7157283,160.0,22.42904,20.0,19.0,2.0,626.0,11.0,15.0,28.0,46.0
3.8926678,160.0,22.62212,20.0,19.0,2.0,632.0,11.0,15.0,28.0,46.0
4.0696073,162.0,22.80541,21.0,19.0,2.0,639.0,11.0,15.0,28.0,47.0
4.2465467,162.0,22.98369,21.0,19.0,3.0,641.0,11.0,15.0,29.0,47.0
4.423486,162.0,23.15752,21.0,20.0,3.0,648.0,11.0,15.0,29.0,48.0
4.6004257,162.0,23.32291,21.0,20.0,3.0,654.0,11.0,15.0,29.0,48.0
4.7773647,162.0,23.48142,21.0,20.0,3.0,662.0,11.0,16.0,29.0,48.0
4.954304,162.0,23.63475,21.0,20.0,3.0,668.0,11.0,16.0,29.0,49.0
5.1312437,162.0,23.78049,21.0,20.0,3.0,674.0,11.0,16.0,29.0,49.0
5.308183,163.0,23.92258,22.0,20.0,3.0,678.0,11.0,16.0,30.0,50.0
5.4851227,164.0,24.05902,22.0,20.0,4.0,680.0,11.0,16.0,30.0,50.0
5.662062,164.0,24.18879,22.0,20.0,4.0,686.0,12.0,16.0,30.0,50.0
5.8390017,166.0,24.32145,22.0,21.0,4.0,691.0,12.0,16.0,30.0,51.0
6.015941,166.0,24.45074,22.0,21.0,4.0,697.0,12.0,16.0,30.0,51.0
6.1928806,169.0,24.57527,22.0,21.0,4.0,699.0,12.0,16.0,30.0,51.0
6.36982,172.0,24.69311,22.0,21.0,4.0,702.0,12.0,16.0,31.0,52.0
6.546759,173.0,24.81006,22.0,20.0,4.0,702.0,12.0,16.0,31.0,52.0
6.7236986,174.0,24.92097,22.0,20.0,4.0,706.0,12.0,17.0,31.0,52.0
6.900638,174.0,25.0328,22.0,20.0,4.0,709.0,12.0,17.0,31.0,53.0
7.0775776,177.0,25.14163,23.0,20.0,4.0,710.0,12.0,17.0,31.0,53.0
7.254517,177.0,25.24743,23.0,20.0,4.0,714.0,12.0,17.0,31.0,53.0
7.4314566,179.0,25.35071,23.0,20.0,4.0,717.0,12.0,17.0,31.0,54.0
7.608396,179.0,25.45242,23.0,21.0,4.0,720.0,12.0,17.0,31.0,54.0
7.7853355,179.0,25.55368,23.0,21.0,4.0,721.0,12.0,17.0,32.0,54.0
7.962275,180.0,25.65352,23.0,21.0,4.0,724.0,12.0,17.0,32.0,54.0
8.1392145,180.0,25.74891,23.0,21.0,4.0,726.0,12.0,17.0,32.0,55.0
8.316154,180.0,25.84078,23.0,21.0,4.0,726.0,12.0,17.0,32.0,55.0
8.4930935,180.0,25.93102,23.0,21.0,4.0,727.0,12.0,17.0,32.0,55.0
8.6700325,180.0,26.0183,23.0,21.0,4.0,727.0,12.0,17.0,32.0,55.0
8.846972,181.0,26.10645,23.0,21.0,4.0,729.0,13.0,17.0,32.0,56.0
9.023911,181.0,26.1943,23.0,21.0,4.0,731.0,13.0,17.0,32.0,56.0
9.200851,181.0,26.27821,24.0,21.0,4.0,737.0,13.0,17.0,32.0,56.0
9.37779,181.0,26.36083,24.0,21.0,4.0,739.0,13.0,17.0,32.0,56.0
9.554729,181.0,26.44432,24.0,21.0,4.0,739.0,13.0,18.0,33.0,56.0
9.731669,181.0,26.52353,24.0,21.0,4.0,743.0,13.0,18.0,33.0,57.0
9.908608,181.0,26.60333,24.0,21.0,4.0,758.0,13.0,18.0,33.0,57.0
10.085548,181.0,26.68135,24.0,21.0,4.0,762.0,13.0,18.0,33.0,57.0
10.262487,181.0,26.75796,24.0,21.0,4.0,764.0,13.0,18.0,33.0,57.0
10.439427,181.0,26.83259,24.0,21.0,4.0,765.0,13.0,18.0,33.0,58.0
10.616366,181.0,26.90861,24.0,21.0,4.0,767.0,13.0,18.0,33.0,58.0
10.793306,182.0,26.98172,24.0,21.0,4.0,770.0,13.0,18.0,33.0,58.0
10.970245,182.0,27.05428,24.0,21.0,4.0,773.0,13.0,18.0,33.0,58.0
11.147184,182.0,27.12467,24.0,21.0,4.0,777.0,13.0,18.0,33.0,58.0
11.324124,182.0,27.19568,24.0,21.0,4.0,783.0,13.0,18.0,33.0,59.0
11.501063,183.0,27.26652,24.0,21.0,4.0,786.0,13.0,18.0,34.0,59.0
11.678003,183.0,27.33437,24.0,21.0,4.0,788.0,13.0,18.0,34.0,59.0
11.854942,183.0,27.40195,24.0,22.0,4.0,789.0,13.0,18.0,34.0,59.0
12.031882,183.0,27.47031,24.0,21.0,4.0,792.0,13.0,18.0,34.0,59.0
12.208821,184.0,27.53511,25.0,21.0,4.0,793.0,13.0,18.0,34.0,60.0
12.385761,185.0,27.59845,25.0,22.0,4.0,795.0,13.0,18.0,34.0,60.0
12.5627,185.0,27.66182,25.0,22.0,4.0,796.0,13.0,18.0,34.0,60.0
12.73964,185.0,27.72385,25.0,22.0,4.0,796.0,13.0,18.0,34.0,60.0
12.916579,185.0,27.7874,25.0,22.0,4.0,799.0,13.0,18.0,34.0,60.0
13.093518,185.0,27.85,25.0,22.0,4.0,801.0,13.0,18.0,34.0,60.0
13.270458,186.0,27.91065,25.0,22.0,4.0,803.0,13.0,18.0,34.0,61.0
13.447397,187.0,27.96912,25.0,22.0,4.0,804.0,13.0,18.0,34.0,61.0
13.624337,187.0,28.0254,25.0,22.0,4.0,805.0,13.0,18.0,34.0,61.0
13.801276,187.0,28.08357,25.0,22.0,4.0,807.0,13.0,19.0,34.0,61.0
13.978216,187.0,28.13934,25.0,22.0,4.0,807.0,14.0,19.0,35.0,61.0
14.155155,187.0,28.19446,25.0,22.0,4.0,807.0,14.0,19.0,35.0,61.0
14.332095,188.0,28.24885,25.0,22.0,4.0,808.0,14.0,19.0,35.0,62.0
14.509034,188.0,28.30192,25.0,22.0,4.0,808.0,14.0,19.0,35.0,62.0
14.685974,188.0,28.35639,25.0,22.0,4.0,808.0,14.0,19.0,35.0,62.0
14.862913,188.0,28.4096,25.0,22.0,4.0,810.0,14.0,19.0,35.0,62.0
15.039852,188.0,28.4624,25.0,22.0,4.0,810.0,14.0,19.0,35.0,62.0
15.216792,188.0,28.51603,25.0,22.0,4.0,811.0,14.0,19.0,35.0,62.0
15.393731,188.0,28.56901,25.0,24.0,4.0,812.0,14.0,19.0,35.0,62.0
15.570671,188.0,28.61968,25.0,22.0,4.0,812.0,14.0,19.0,35.0,63.0
15.74761,188.0,28.67045,25.0,22.0,4.0,813.0,14.0,19.0,35.0,63.0
15.92455,188.0,28.72002,25.0,24.0,4.0,813.0,14.0,19.0,35.0,63.0
