Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31083885,43.0,20.22054,19.0,19.0,1.0,491.0,10.0,14.0,25.0,36.0
0.6216777,48.0,24.25438,23.0,21.0,5.0,634.0,13.0,17.0,30.0,44.0
0.9325165,54.0,26.71901,25.0,23.0,6.0,711.0,14.0,19.0,32.0,49.0
1.2433554,55.0,28.49163,26.0,25.0,6.0,763.0,15.0,20.0,34.0,53.0
1.5541942,227.0,29.89394,28.0,26.0,6.0,803.0,16.0,21.0,36.0,56.0
1.865033,262.0,31.0556,29.0,26.0,7.0,840.0,17.0,22.0,37.0,59.0
2.1758718,272.0,32.04728,29.0,27.0,7.0,862.0,17.0,23.0,39.0,62.0
2.4867108,278.0,32.90897,30.0,29.0,7.0,889.0,18.0,23.0,40.0,64.0
2.7975495,283.0,33.67942,31.0,29.0,7.0,914.0,18.0,24.0,40.0,66.0
3.1083884,285.0,34.38168,31.0,29.0,7.0,930.0,19.0,24.0,41.0,68.0
3.4192274,288.0,35.00937,32.0,30.0,7.0,956.0,19.0,25.0,42.0,69.0
3.730066,292.0,35.57905,32.0,31.0,7.0,976.0,19.0,25.0,43.0,71.0
4.040905,296.0,36.10411,33.0,31.0,8.0,992.0,19.0,25.0,43.0,72.0
4.3517437,296.0,36.59807,33.0,31.0,9.0,1006.0,20.0,26.0,44.0,73.0
4.6625824,298.0,37.06025,34.0,31.0,9.0,1022.0,20.0,26.0,44.0,74.0
4.9734216,299.0,37.49171,34.0,31.0,9.0,1042.0,20.0,26.0,45.0,75.0
5.2842603,300.0,37.89483,34.0,32.0,9.0,1053.0,21.0,27.0,45.0,77.0
5.595099,304.0,38.27098,35.0,33.0,9.0,1068.0,21.0,27.0,46.0,77.0
5.905938,308.0,38.63767,35.0,33.0,9.0,1081.0,21.0,27.0,46.0,78.0
6.216777,312.0,38.98751,35.0,33.0,9.0,1092.0,21.0,27.0,46.0,79.0
6.5276155,319.0,39.3174,35.0,33.0,9.0,1097.0,21.0,28.0,47.0,80.0
6.8384547,324.0,39.62945,36.0,32.0,9.0,1105.0,21.0,28.0,47.0,81.0
7.1492934,328.0,39.93199,36.0,33.0,9.0,1113.0,22.0,28.0,48.0,82.0
7.460132,332.0,40.21987,36.0,33.0,9.0,1116.0,22.0,28.0,48.0,83.0
7.770971,332.0,40.50019,36.0,33.0,10.0,1120.0,22.0,28.0,48.0,83.0
8.08181,333.0,40.77374,37.0,33.0,10.0,1132.0,22.0,29.0,49.0,84.0
8.392649,333.0,41.03144,37.0,33.0,10.0,1135.0,22.0,29.0,49.0,85.0
8.703487,334.0,41.27705,37.0,34.0,10.0,1137.0,22.0,29.0,49.0,85.0
9.014326,334.0,41.5229,37.0,34.0,10.0,1142.0,23.0,29.0,49.0,86.0
9.325165,334.0,41.75444,37.0,34.0,10.0,1150.0,23.0,29.0,50.0,87.0
9.636004,334.0,41.98397,38.0,34.0,10.0,1154.0,23.0,29.0,50.0,87.0
9.946843,334.0,42.20608,38.0,34.0,10.0,1179.0,23.0,29.0,50.0,88.0
10.257682,334.0,42.42136,38.0,35.0,11.0,1189.0,23.0,30.0,50.0,88.0
10.568521,335.0,42.63248,38.0,34.0,11.0,1196.0,23.0,30.0,51.0,89.0
10.879359,336.0,42.83516,38.0,34.0,11.0,1203.0,23.0,30.0,51.0,90.0
11.190198,338.0,43.03373,38.0,34.0,11.0,1208.0,23.0,30.0,51.0,90.0
11.501037,340.0,43.23072,39.0,35.0,11.0,1220.0,24.0,30.0,51.0,91.0
11.811876,340.0,43.41933,39.0,35.0,11.0,1223.0,24.0,30.0,52.0,92.0
12.122715,342.0,43.60792,39.0,35.0,11.0,1227.0,24.0,30.0,52.0,92.0
12.433554,343.0,43.7845,39.0,35.0,11.0,1233.0,24.0,30.0,52.0,93.0
12.744392,343.0,43.95849,39.0,37.0,11.0,1234.0,24.0,31.0,52.0,93.0
13.055231,343.0,44.13419,39.0,37.0,11.0,1240.0,24.0,31.0,52.0,94.0
13.36607,345.0,44.30474,39.0,37.0,11.0,1244.0,24.0,31.0,53.0,94.0
