Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,99.8727,77.0,133.0,97.0,97.0,1.0,0.00453,90.56821
2.6,79.34315,59.0,107.0,77.0,76.0,1.0,0.00453,71.94614
2.7,63.01056,45.0,87.0,61.0,60.0,1.0,0.00453,57.14164
2.8,50.05243,35.0,70.0,49.0,48.0,1.0,0.00453,45.38969
2.9,39.74596,26.0,57.0,39.0,37.0,1.0,0.00453,36.04314
3.0,31.55955,20.0,47.0,31.0,30.0,1.0,0.00453,28.61552
3.1,25.07775,15.0,38.0,24.0,24.0,1.0,0.00453,22.73849
3.2,19.9126,11.0,31.0,19.0,19.0,1.0,0.00453,18.05657
3.3,15.81351,8.0,26.0,15.0,15.0,0.99999,0.00453,14.3415
3.4,12.54983,6.0,21.0,12.0,12.0,0.99999,0.00453,11.38037
3.5,9.96194,4.0,18.0,10.0,9.0,0.9999,0.00453,9.03397
3.6,7.91003,3.0,15.0,8.0,7.0,0.99938,0.00453,7.17156
3.7,6.28031,2.0,12.0,6.0,6.0,0.99695,0.00453,5.69352
3.8,4.98814,1.0,10.0,5.0,4.0,0.98984,0.00453,4.52237
3.9,3.96206,0.0,9.0,4.0,3.0,0.97449,0.00453,3.59264
4.0,3.14636,0.0,7.0,3.0,2.0,0.9469,0.00453,2.85438
4.1,2.4968,0.0,6.0,2.0,2.0,0.90307,0.00453,2.26474
4.2,1.98252,0.0,5.0,2.0,1.0,0.84424,0.00453,1.7988
4.3,1.57341,0.0,5.0,1.0,1.0,0.77255,0.00453,1.4282
4.4,1.24861,0.0,4.0,1.0,1.0,0.69147,0.00453,1.133
4.5,0.98927,0.0,4.0,1.0,0.0,0.60782,0.00453,0.89816
4.6,0.78439,0.0,3.0,1.0,0.0,0.52459,0.00453,0.71117
4.7,0.62106,0.0,3.0,0.0,0.0,0.44614,0.00453,0.56334
4.8,0.49149,0.0,2.0,0.0,0.0,0.37424,0.00453,0.44581
4.9,0.38803,0.0,2.0,0.0,0.0,0.31059,0.00453,0.35194
5.0,0.30577,0.0,2.0,0.0,0.0,0.25436,0.00453,0.27704
5.1,0.2411,0.0,2.0,0.0,0.0,0.20684,0.00453,0.21852
5.2,0.18931,0.0,1.0,0.0,0.0,0.16665,0.00453,0.17156
5.3,0.1502,0.0,1.0,0.0,0.0,0.13498,0.00453,0.13593
5.4,0.11757,0.0,1.0,0.0,0.0,0.10743,0.00453,0.10654
5.5,0.09172,0.0,1.0,0.0,0.0,0.08498,0.00453,0.08321
5.6,0.0716,0.0,1.0,0.0,0.0,0.06713,0.00453,0.06497
5.7,0.05515,0.0,1.0,0.0,0.0,0.05229,0.00453,0.05003
5.8,0.04287,0.0,1.0,0.0,0.0,0.04099,0.00453,0.03908
5.9,0.03301,0.0,1.0,0.0,0.0,0.0318,0.00452,0.03002
6.0,0.0256,0.0,0.0,0.0,0.0,0.02471,0.00452,0.02328
6.1,0.01895,0.0,0.0,0.0,0.0,0.01839,0.00284,0.01716
6.2,0.01394,0.0,0.0,0.0,0.0,0.01361,0.00226,0.01265
6.3,0.01031,0.0,0.0,0.0,0.0,0.01011,0.00172,0.0094
6.4,0.00754,0.0,0.0,0.0,0.0,0.00746,0.00146,0.00687
6.5,0.00538,0.0,0.0,0.0,0.0,0.00533,0.00117,0.00488
6.6,0.00419,0.0,0.0,0.0,0.0,0.00416,0.00102,0.00379
6.7,0.00302,0.0,0.0,0.0,0.0,0.00301,8.6E-4,0.00272
6.8,0.0022,0.0,0.0,0.0,0.0,0.0022,7.6E-4,0.00194
6.9,0.00145,0.0,0.0,0.0,0.0,0.00145,5.4E-4,0.00122
7.0,0.00109,0.0,0.0,0.0,0.0,0.00109,4.3E-4,9.1E-4
7.1,7.4E-4,0.0,0.0,0.0,0.0,7.4E-4,3.8E-4,5.9E-4
7.2,5.0E-4,0.0,0.0,0.0,0.0,5.0E-4,2.9E-4,4.0E-4
7.3,3.2E-4,0.0,0.0,0.0,0.0,3.2E-4,2.0E-4,2.4E-4
7.4,2.2E-4,0.0,0.0,0.0,0.0,2.2E-4,1.9E-4,1.5E-4
7.5,1.4E-4,0.0,0.0,0.0,0.0,1.4E-4,1.4E-4,1.1E-4
7.6,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,7.0E-5,6.0E-5
7.7,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.8,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
