Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16012374,0.0,0.42244,0.0,0.0,0.0,72.0,0.0,0.0,1.0,2.0
0.32024747,1.0,0.86774,1.0,0.0,0.0,106.0,0.0,0.0,2.0,3.0
0.48037118,1.0,1.30287,1.0,1.0,0.0,136.0,0.0,0.0,2.0,5.0
0.64049494,1.0,1.73675,1.0,1.0,0.0,162.0,0.0,0.0,3.0,6.0
0.80061865,1.0,2.16631,2.0,1.0,0.0,175.0,0.0,0.0,4.0,6.0
0.96074235,1.0,2.59073,2.0,2.0,0.0,183.0,0.0,1.0,4.0,7.0
1.1208661,1.0,3.00968,3.0,2.0,0.0,197.0,0.0,1.0,5.0,8.0
1.2809899,1.0,3.42342,3.0,2.0,0.0,206.0,0.0,1.0,5.0,9.0
1.4411136,1.0,3.83007,3.0,3.0,0.0,213.0,0.0,1.0,6.0,10.0
1.6012373,1.0,4.2292,4.0,3.0,0.0,220.0,0.0,2.0,6.0,11.0
1.761361,1.0,4.63189,4.0,3.0,0.0,237.0,1.0,2.0,7.0,11.0
1.9214847,1.0,5.02835,4.0,4.0,0.0,240.0,1.0,2.0,7.0,12.0
2.0816085,1.0,5.41189,5.0,4.0,0.0,248.0,1.0,2.0,8.0,13.0
2.2417321,2.0,5.78338,5.0,4.0,0.0,252.0,1.0,3.0,8.0,14.0
2.401856,2.0,6.1556,5.0,5.0,0.0,263.0,1.0,3.0,9.0,14.0
2.5619798,2.0,6.52013,6.0,5.0,0.0,269.0,1.0,3.0,9.0,15.0
2.7221034,2.0,6.87702,6.0,6.0,0.0,274.0,2.0,3.0,10.0,16.0
2.8822272,2.0,7.23189,6.0,6.0,0.0,275.0,2.0,4.0,10.0,16.0
3.0423508,3.0,7.57759,7.0,6.0,0.0,279.0,2.0,4.0,10.0,17.0
3.2024746,3.0,7.92176,7.0,6.0,0.0,282.0,2.0,4.0,11.0,18.0
3.3625984,3.0,8.25964,7.0,6.0,0.0,286.0,2.0,4.0,11.0,18.0
3.522722,3.0,8.5942,8.0,7.0,0.0,289.0,2.0,5.0,12.0,19.0
