Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29402846,0.0,0.00265,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.5880569,0.0,0.00541,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
0.8820853,0.0,0.00802,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1.1761138,0.0,0.01081,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1.4701422,0.0,0.01336,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1.7641706,0.0,0.01617,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2.0581992,0.0,0.01894,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2.3522277,0.0,0.02115,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2.646256,0.0,0.02349,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2.9402845,0.0,0.0256,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
3.234313,0.0,0.02773,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
3.5283413,0.0,0.03005,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
3.8223698,0.0,0.03219,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
4.1163983,0.0,0.03422,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
4.4104266,0.0,0.03608,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
4.7044554,0.0,0.03797,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
4.9984837,0.0,0.03981,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
5.292512,0.0,0.04173,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
5.5865407,0.0,0.04365,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
5.880569,0.0,0.04538,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.1745973,0.0,0.04717,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.468626,0.0,0.04891,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.7626543,0.0,0.0504,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
7.0566826,0.0,0.0521,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
7.3507113,0.0,0.05369,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
7.6447396,0.0,0.05539,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
7.938768,0.0,0.05686,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
8.232797,0.0,0.05838,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
8.526825,0.0,0.05983,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
8.820853,0.0,0.06147,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
9.1148815,0.0,0.06313,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
9.408911,0.0,0.06455,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
9.702939,0.0,0.06599,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
9.996967,0.0,0.06755,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
10.290996,0.0,0.06882,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
10.585024,0.0,0.07022,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
10.879052,0.0,0.07155,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
11.173081,0.0,0.07307,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
11.46711,0.0,0.07431,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
11.761138,0.0,0.07545,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
12.055166,0.0,0.07667,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
12.349195,0.0,0.0778,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
12.643223,0.0,0.07902,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
12.937252,0.0,0.08021,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
13.23128,0.0,0.08133,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
13.525309,0.0,0.08258,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
