Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,2649.0508,1779.0,6042.0,2256.0,2094.0,1.0,0.12635,1236.232
2.6,2104.1584,1408.0,4807.0,1793.0,1702.0,1.0,0.12635,981.95044
2.7,1671.398,1114.0,3820.0,1424.0,1270.0,1.0,0.12635,780.02814
2.8,1327.587,881.0,3040.0,1132.0,985.0,1.0,0.12635,619.59033
2.9,1054.5426,696.0,2415.0,899.0,818.0,1.0,0.12635,492.12454
3.0,837.6355,549.0,1920.0,715.0,651.0,1.0,0.12635,390.8749
3.1,665.255,432.0,1526.0,568.0,518.0,1.0,0.12635,310.3916
3.2,528.36676,340.0,1213.0,452.0,401.0,1.0,0.12635,246.51306
3.3,419.61688,267.0,965.0,359.0,313.0,1.0,0.12635,195.76729
3.4,333.27335,210.0,766.0,286.0,263.0,1.0,0.12635,155.51164
3.5,264.65338,164.0,610.0,227.0,209.0,1.0,0.12635,123.48818
3.6,210.16287,128.0,485.0,181.0,161.0,1.0,0.12635,98.05941
3.7,166.93198,100.0,385.0,144.0,132.0,1.0,0.12635,77.89563
3.8,132.57368,77.0,308.0,114.0,101.0,1.0,0.12635,61.85951
3.9,105.26084,60.0,245.0,91.0,83.0,1.0,0.12635,49.11342
4.0,83.57162,46.0,195.0,72.0,66.0,1.0,0.12635,38.98518
4.1,66.30364,35.0,155.0,57.0,51.0,1.0,0.12635,30.92937
4.2,52.60733,26.0,124.0,45.0,42.0,1.0,0.12635,24.54178
4.3,41.7381,20.0,99.0,36.0,33.0,1.0,0.12635,19.47252
4.4,33.09042,15.0,79.0,29.0,25.0,1.0,0.12635,15.43929
4.5,26.23312,11.0,64.0,23.0,20.0,1.0,0.12635,12.2387
4.6,20.78487,8.0,51.0,18.0,16.0,1.0,0.12635,9.69508
4.7,16.45942,5.0,42.0,14.0,12.0,1.0,0.12635,7.67629
4.8,13.02697,4.0,34.0,11.0,10.0,0.99983,0.12635,6.07171
4.9,10.29666,2.0,27.0,9.0,7.0,0.99898,0.12635,4.79468
5.0,8.13068,2.0,22.0,7.0,6.0,0.99594,0.12635,3.78324
5.1,6.4081,1.0,18.0,5.0,4.0,0.98746,0.12635,2.9804
5.2,5.0377,0.0,15.0,4.0,3.0,0.96904,0.12635,2.33951
5.3,3.94528,0.0,12.0,3.0,2.0,0.93707,0.12635,1.82825
5.4,3.08099,0.0,10.0,2.0,2.0,0.8888,0.12635,1.42359
5.5,2.39719,0.0,8.0,2.0,1.0,0.82505,0.12635,1.10348
5.6,1.84872,0.0,7.0,1.0,1.0,0.74595,0.12635,0.84796
5.7,1.41469,0.0,6.0,1.0,0.0,0.65605,0.12635,0.64534
5.8,1.06948,0.0,5.0,1.0,0.0,0.56135,0.12634,0.4834
5.9,0.79818,0.0,4.0,0.0,0.0,0.46457,0.12633,0.35791
6.0,0.60438,0.0,3.0,0.0,0.0,0.3787,0.12625,0.26387
6.1,0.42484,0.0,3.0,0.0,0.0,0.29152,0.09641,0.18766
6.2,0.29035,0.0,2.0,0.0,0.0,0.2146,0.0806,0.12673
6.3,0.2098,0.0,2.0,0.0,0.0,0.16196,0.06333,0.09138
6.4,0.15407,0.0,1.0,0.0,0.0,0.12204,0.05395,0.06556
6.5,0.11387,0.0,1.0,0.0,0.0,0.09297,0.04339,0.04865
6.6,0.08534,0.0,1.0,0.0,0.0,0.07282,0.03753,0.03679
6.7,0.06452,0.0,1.0,0.0,0.0,0.05612,0.03089,0.02821
6.8,0.04853,0.0,1.0,0.0,0.0,0.04363,0.0264,0.02158
6.9,0.03499,0.0,1.0,0.0,0.0,0.03249,0.02085,0.0157
7.0,0.0258,0.0,0.0,0.0,0.0,0.02445,0.01709,0.01165
7.1,0.02041,0.0,0.0,0.0,0.0,0.01957,0.01527,0.00897
7.2,0.01518,0.0,0.0,0.0,0.0,0.01462,0.01237,0.0065
7.3,0.01081,0.0,0.0,0.0,0.0,0.01052,0.00942,0.00444
7.4,0.00913,0.0,0.0,0.0,0.0,0.00892,0.00843,0.0037
7.5,0.00715,0.0,0.0,0.0,0.0,0.00702,0.00683,0.00284
7.6,0.00385,0.0,0.0,0.0,0.0,0.00379,0.00373,0.00156
7.7,0.00135,0.0,0.0,0.0,0.0,0.00135,0.00134,5.8E-4
7.8,7.9E-4,0.0,0.0,0.0,0.0,7.9E-4,7.9E-4,3.5E-4
7.9,4.3E-4,0.0,0.0,0.0,0.0,4.3E-4,4.3E-4,1.9E-4
8.0,1.4E-4,0.0,0.0,0.0,0.0,1.4E-4,1.4E-4,6.0E-5
8.1,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,2.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
