Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29402846,0.0,0.39855,0.0,0.0,0.0,56.0,0.0,0.0,1.0,2.0
0.5880569,0.0,0.79666,0.0,0.0,0.0,77.0,0.0,0.0,2.0,3.0
0.8820853,0.0,1.19163,1.0,0.0,0.0,88.0,0.0,0.0,2.0,4.0
1.1761138,0.0,1.57651,1.0,1.0,0.0,105.0,0.0,0.0,3.0,5.0
1.4701422,0.0,1.951,2.0,1.0,0.0,111.0,0.0,0.0,3.0,6.0
1.7641706,0.0,2.32129,2.0,1.0,0.0,125.0,0.0,1.0,4.0,7.0
2.0581992,0.0,2.67927,2.0,2.0,0.0,131.0,0.0,1.0,4.0,8.0
2.3522277,1.0,3.02145,3.0,2.0,0.0,139.0,0.0,1.0,5.0,8.0
2.646256,1.0,3.35775,3.0,2.0,0.0,146.0,0.0,1.0,5.0,9.0
2.9402845,1.0,3.68322,3.0,3.0,0.0,147.0,0.0,1.0,6.0,10.0
3.234313,1.0,3.99652,3.0,3.0,0.0,149.0,0.0,2.0,6.0,10.0
3.5283413,1.0,4.30782,4.0,3.0,0.0,152.0,0.0,2.0,6.0,11.0
3.8223698,2.0,4.61464,4.0,3.0,0.0,156.0,1.0,2.0,7.0,12.0
4.1163983,3.0,4.91044,4.0,4.0,0.0,157.0,1.0,2.0,7.0,12.0
4.4104266,3.0,5.19821,5.0,4.0,0.0,160.0,1.0,2.0,8.0,13.0
4.7044554,3.0,5.47802,5.0,4.0,0.0,163.0,1.0,2.0,8.0,13.0
4.9984837,3.0,5.75178,5.0,4.0,0.0,164.0,1.0,3.0,8.0,14.0
5.292512,4.0,6.02151,5.0,5.0,0.0,168.0,1.0,3.0,9.0,14.0
5.5865407,4.0,6.28442,6.0,5.0,0.0,174.0,1.0,3.0,9.0,15.0
5.880569,4.0,6.54365,6.0,5.0,0.0,176.0,1.0,3.0,9.0,15.0
6.1745973,4.0,6.79708,6.0,5.0,0.0,184.0,1.0,3.0,10.0,16.0
6.468626,4.0,7.04547,6.0,5.0,0.0,187.0,2.0,4.0,10.0,16.0
6.7626543,4.0,7.28959,6.0,6.0,0.0,190.0,2.0,4.0,10.0,17.0
7.0566826,4.0,7.52604,7.0,6.0,0.0,192.0,2.0,4.0,11.0,17.0
7.3507113,4.0,7.758,7.0,6.0,0.0,196.0,2.0,4.0,11.0,18.0
7.6447396,4.0,7.98376,7.0,6.0,0.0,197.0,2.0,4.0,11.0,18.0
7.938768,4.0,8.21123,7.0,6.0,0.0,199.0,2.0,4.0,11.0,18.0
8.232797,4.0,8.43192,8.0,6.0,0.0,208.0,2.0,5.0,12.0,19.0
8.526825,4.0,8.64893,8.0,7.0,0.0,215.0,2.0,5.0,12.0,19.0
8.820853,4.0,8.86074,8.0,7.0,0.0,217.0,2.0,5.0,12.0,20.0
9.1148815,4.0,9.07002,8.0,7.0,0.0,225.0,3.0,5.0,12.0,20.0
9.408911,4.0,9.27624,8.0,7.0,0.0,227.0,3.0,5.0,13.0,21.0
9.702939,4.0,9.47896,8.0,8.0,0.0,228.0,3.0,5.0,13.0,21.0
9.996967,4.0,9.67971,9.0,8.0,0.0,231.0,3.0,5.0,13.0,21.0
10.290996,5.0,9.87607,9.0,8.0,0.0,235.0,3.0,6.0,13.0,22.0
10.585024,5.0,10.06866,9.0,8.0,0.0,241.0,3.0,6.0,14.0,22.0
10.879052,5.0,10.25968,9.0,8.0,0.0,245.0,3.0,6.0,14.0,22.0
11.173081,5.0,10.4488,9.0,8.0,0.0,247.0,3.0,6.0,14.0,23.0
11.46711,5.0,10.63446,10.0,9.0,0.0,251.0,3.0,6.0,14.0,23.0
11.761138,5.0,10.81751,10.0,9.0,0.0,254.0,3.0,6.0,15.0,23.0
12.055166,5.0,10.99382,10.0,9.0,0.0,255.0,4.0,6.0,15.0,24.0
12.349195,5.0,11.17038,10.0,9.0,0.0,257.0,4.0,6.0,15.0,24.0
12.643223,5.0,11.34207,10.0,9.0,0.0,259.0,4.0,7.0,15.0,24.0
12.937252,6.0,11.51407,10.0,9.0,0.0,264.0,4.0,7.0,15.0,25.0
13.23128,6.0,11.68369,11.0,9.0,0.0,267.0,4.0,7.0,16.0,25.0
13.525309,6.0,11.84977,11.0,10.0,0.0,271.0,4.0,7.0,16.0,25.0
13.819337,6.0,12.01654,11.0,10.0,0.0,271.0,4.0,7.0,16.0,26.0
14.113365,6.0,12.1821,11.0,10.0,0.0,273.0,4.0,7.0,16.0,26.0
14.407393,6.0,12.34284,11.0,10.0,0.0,273.0,4.0,7.0,16.0,26.0
14.701423,6.0,12.49904,11.0,10.0,0.0,273.0,4.0,7.0,17.0,27.0
14.995451,6.0,12.65438,11.0,10.0,0.0,277.0,4.0,7.0,17.0,27.0
15.289479,6.0,12.80904,12.0,11.0,0.0,281.0,5.0,8.0,17.0,27.0
