Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3080622,58.0,34.79324,32.0,31.0,10.0,701.0,20.0,25.0,40.0,63.0
0.6161244,62.0,42.72821,39.0,37.0,13.0,995.0,25.0,31.0,49.0,83.0
0.92418665,63.0,47.7747,43.0,40.0,16.0,1125.0,28.0,34.0,54.0,98.0
1.2322488,64.0,51.55861,46.0,43.0,18.0,1225.0,30.0,37.0,58.0,109.0
1.5403111,65.0,54.62291,48.0,46.0,20.0,1304.0,32.0,39.0,61.0,119.0
1.8483733,65.0,57.19678,50.0,48.0,20.0,1365.0,33.0,41.0,64.0,127.0
2.1564355,65.0,59.41931,52.0,50.0,21.0,1427.0,34.0,42.0,66.0,134.0
2.4644976,65.0,61.40293,53.0,51.0,22.0,1462.0,35.0,43.0,69.0,141.0
2.77256,65.0,63.18102,54.0,51.0,22.0,1492.0,36.0,44.0,70.0,147.0
3.0806222,65.0,64.79507,56.0,53.0,22.0,1523.0,37.0,45.0,72.0,152.0
3.3886843,65.0,66.27322,57.0,55.0,22.0,1552.0,38.0,46.0,74.0,157.0
3.6967466,65.0,67.639,58.0,53.0,22.0,1568.0,39.0,47.0,75.0,162.0
4.004809,66.0,68.90063,59.0,57.0,23.0,1601.0,39.0,48.0,76.0,166.0
4.312871,66.0,70.07534,60.0,55.0,25.0,1626.0,40.0,49.0,78.0,170.0
4.620933,67.0,71.17841,60.0,56.0,25.0,1653.0,40.0,49.0,79.0,174.0
4.928995,71.0,72.20915,61.0,56.0,26.0,1676.0,41.0,50.0,80.0,178.0
5.2370577,73.0,73.19457,62.0,61.0,26.0,1687.0,42.0,50.0,81.0,182.0
5.54512,73.0,74.11641,62.0,61.0,26.0,1709.0,42.0,51.0,82.0,185.0
5.853182,74.0,75.0121,63.0,61.0,26.0,1741.0,42.0,52.0,83.0,188.0
6.1612444,74.0,75.84457,64.0,57.0,26.0,1769.0,43.0,52.0,84.0,190.0
6.4693065,75.0,76.65551,64.0,58.0,26.0,1789.0,43.0,53.0,85.0,193.0
6.7773685,75.0,77.43161,65.0,60.0,28.0,1813.0,44.0,53.0,85.0,196.0
7.0854306,75.0,78.20226,65.0,62.0,28.0,1831.0,44.0,54.0,86.0,198.0
7.393493,75.0,78.93194,66.0,62.0,29.0,1847.0,45.0,54.0,87.0,201.0
7.7015553,75.0,79.63991,66.0,62.0,29.0,1865.0,45.0,54.0,88.0,204.0
8.009618,75.0,80.30445,67.0,63.0,29.0,1879.0,45.0,55.0,89.0,206.0
8.317679,75.0,80.9588,67.0,62.0,29.0,1897.0,46.0,55.0,89.0,209.0
