Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17415754,96.0,57.58469,54.0,53.0,23.0,934.0,38.0,45.0,64.0,97.0
0.3483151,107.0,72.10944,66.0,64.0,31.0,1472.0,47.0,56.0,80.0,130.0
0.5224726,109.0,81.35102,74.0,68.0,33.0,1780.0,53.0,63.0,89.0,153.0
0.6966302,114.0,88.22649,79.0,76.0,37.0,2009.0,58.0,67.0,96.0,171.0
0.8707877,116.0,93.81624,84.0,82.0,40.0,2150.0,61.0,71.0,102.0,187.0
1.0449452,116.0,98.54005,87.0,87.0,42.0,2274.0,64.0,74.0,107.0,201.0
1.2191027,117.0,102.61569,90.0,85.0,44.0,2356.0,66.0,77.0,111.0,213.0
1.3932604,118.0,106.2313,93.0,89.0,44.0,2453.0,69.0,80.0,115.0,224.0
1.5674179,118.0,109.50579,96.0,91.0,45.0,2541.0,70.0,82.0,118.0,234.0
1.7415754,118.0,112.47067,98.0,93.0,48.0,2613.0,72.0,84.0,122.0,244.0
1.915733,120.0,115.17833,100.0,96.0,51.0,2694.0,74.0,85.0,124.0,254.0
2.0898905,121.0,117.69134,102.0,97.0,52.0,2755.0,75.0,87.0,127.0,261.0
2.264048,122.0,120.04133,104.0,100.0,52.0,2794.0,77.0,88.0,130.0,269.0
2.4382055,122.0,122.23595,105.0,101.0,52.0,2842.0,78.0,90.0,132.0,276.0
2.612363,124.0,124.29534,107.0,101.0,53.0,2890.0,79.0,91.0,134.0,284.0
2.7865207,124.0,126.24664,108.0,105.0,53.0,2922.0,80.0,92.0,136.0,290.0
2.960678,124.0,128.07527,110.0,104.0,54.0,2961.0,81.0,94.0,138.0,296.0
3.1348357,124.0,129.8493,111.0,106.0,55.0,2996.0,82.0,95.0,140.0,302.0
