Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,519.696,444.0,694.0,497.0,491.0,1.0,0.0,457.66098
2.6,412.83694,349.0,552.0,395.0,385.0,1.0,0.0,363.53738
2.7,327.9232,274.0,440.0,314.0,308.0,1.0,0.0,288.76865
2.8,260.45862,215.0,351.0,250.0,244.0,1.0,0.0,229.36784
2.9,206.88663,167.0,280.0,198.0,199.0,1.0,0.0,182.19643
3.0,164.37,130.0,223.0,158.0,156.0,1.0,0.0,144.75395
3.1,130.57317,101.0,178.0,125.0,124.0,1.0,0.0,114.98653
3.2,103.73875,79.0,143.0,100.0,99.0,1.0,0.0,91.35556
3.3,82.39596,61.0,114.0,79.0,76.0,1.0,0.0,72.56267
3.4,65.44886,47.0,92.0,63.0,62.0,1.0,0.0,57.64004
3.5,51.98933,36.0,74.0,50.0,49.0,1.0,0.0,45.77833
3.6,41.31237,27.0,60.0,40.0,39.0,1.0,0.0,36.384
3.7,32.79403,20.0,49.0,31.0,30.0,1.0,0.0,28.8828
3.8,26.05277,15.0,40.0,25.0,24.0,1.0,0.0,22.94591
3.9,20.6873,11.0,33.0,20.0,19.0,1.0,0.0,18.21856
4.0,16.44211,8.0,27.0,16.0,15.0,1.0,0.0,14.48038
4.1,13.06014,6.0,22.0,12.0,12.0,1.0,0.0,11.50207
4.2,10.36984,4.0,19.0,10.0,9.0,0.99989,0.0,9.13398
4.3,8.23684,3.0,15.0,8.0,7.0,0.99946,0.0,7.25573
4.4,6.54236,2.0,13.0,6.0,6.0,0.99738,0.0,5.76251
4.5,5.19177,1.0,11.0,5.0,5.0,0.99165,0.0,4.57403
4.6,4.12469,1.0,9.0,4.0,3.0,0.97771,0.0,3.63493
4.7,3.27951,0.0,8.0,3.0,3.0,0.95221,0.0,2.89071
4.8,2.60648,0.0,7.0,2.0,2.0,0.91046,0.0,2.29824
4.9,2.06971,0.0,6.0,2.0,1.0,0.85323,0.0,1.82516
5.0,1.6448,0.0,5.0,1.0,1.0,0.78377,0.0,1.45034
5.1,1.30565,0.0,4.0,1.0,1.0,0.70349,0.0,1.15175
5.2,1.03963,0.0,4.0,1.0,0.0,0.62019,0.0,0.9166
5.3,0.8256,0.0,3.0,1.0,0.0,0.5377,0.0,0.72821
5.4,0.65528,0.0,3.0,0.0,0.0,0.4591,0.0,0.57819
5.5,0.52166,0.0,2.0,0.0,0.0,0.38781,0.0,0.46037
5.6,0.41352,0.0,2.0,0.0,0.0,0.32239,0.0,0.36462
5.7,0.32848,0.0,2.0,0.0,0.0,0.26611,0.0,0.28928
5.8,0.26065,0.0,2.0,0.0,0.0,0.21762,0.0,0.22924
5.9,0.20736,0.0,1.0,0.0,0.0,0.17779,0.0,0.18216
6.0,0.16526,0.0,1.0,0.0,0.0,0.14453,0.0,0.14499
6.1,0.13029,0.0,1.0,0.0,0.0,0.11611,0.0,0.11415
6.2,0.10234,0.0,1.0,0.0,0.0,0.09241,0.0,0.08942
6.3,0.08158,0.0,1.0,0.0,0.0,0.07451,0.0,0.07112
6.4,0.06371,0.0,1.0,0.0,0.0,0.0587,0.0,0.05537
6.5,0.05039,0.0,1.0,0.0,0.0,0.04682,0.0,0.04392
6.6,0.0401,0.0,1.0,0.0,0.0,0.03754,0.0,0.03492
6.7,0.03204,0.0,1.0,0.0,0.0,0.03016,0.0,0.02777
6.8,0.02516,0.0,0.0,0.0,0.0,0.02382,0.0,0.02189
6.9,0.01991,0.0,0.0,0.0,0.0,0.01899,0.0,0.01733
7.0,0.01587,0.0,0.0,0.0,0.0,0.01518,0.0,0.01378
7.1,0.01248,0.0,0.0,0.0,0.0,0.01203,0.0,0.01086
7.2,0.00956,0.0,0.0,0.0,0.0,0.00926,0.0,0.00831
7.3,0.00752,0.0,0.0,0.0,0.0,0.00738,0.0,0.00664
7.4,0.00584,0.0,0.0,0.0,0.0,0.00577,0.0,0.00519
7.5,0.00454,0.0,0.0,0.0,0.0,0.00449,0.0,0.00401
7.6,0.00341,0.0,0.0,0.0,0.0,0.00336,0.0,0.00302
7.7,0.00258,0.0,0.0,0.0,0.0,0.00254,0.0,0.00225
7.8,0.00188,0.0,0.0,0.0,0.0,0.00187,0.0,0.00169
7.9,0.00133,0.0,0.0,0.0,0.0,0.00133,0.0,0.00119
8.0,8.0E-4,0.0,0.0,0.0,0.0,8.0E-4,0.0,7.5E-4
8.1,4.4E-4,0.0,0.0,0.0,0.0,4.4E-4,0.0,4.0E-4
8.2,2.5E-4,0.0,0.0,0.0,0.0,2.5E-4,0.0,2.1E-4
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
