Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,2992.8384,2761.0,3763.0,2925.0,2892.0,1.0,0.21087,2601.0042
2.6,2377.191,2185.0,2990.0,2325.0,2296.0,1.0,0.21087,2065.953
2.7,1888.0922,1728.0,2378.0,1847.0,1825.0,1.0,0.21087,1640.905
2.8,1499.6705,1365.0,1889.0,1468.0,1449.0,1.0,0.21087,1303.365
2.9,1191.174,1077.0,1504.0,1167.0,1155.0,1.0,0.21087,1035.2429
3.0,946.18384,850.0,1197.0,927.0,916.0,1.0,0.21087,822.3349
3.1,751.5181,670.0,954.0,737.0,726.0,1.0,0.21087,653.15326
3.2,596.9013,527.0,762.0,585.0,581.0,1.0,0.21087,518.7807
3.3,474.06168,414.0,606.0,465.0,460.0,1.0,0.21087,412.01196
3.4,376.54648,325.0,483.0,370.0,363.0,1.0,0.21087,327.26483
3.5,299.0248,255.0,385.0,294.0,292.0,1.0,0.21087,259.8841
3.6,237.47382,199.0,307.0,233.0,230.0,1.0,0.21087,206.3858
3.7,188.58018,155.0,245.0,185.0,184.0,1.0,0.21087,163.88995
3.8,149.74878,121.0,196.0,147.0,145.0,1.0,0.21087,130.1471
3.9,118.89985,94.0,157.0,117.0,117.0,1.0,0.21087,103.34215
4.0,94.39009,73.0,126.0,93.0,92.0,1.0,0.21087,82.03809
4.1,74.89844,56.0,102.0,74.0,72.0,1.0,0.21087,65.09501
4.2,59.4536,43.0,82.0,59.0,58.0,1.0,0.21087,51.67819
4.3,47.17989,33.0,67.0,46.0,46.0,1.0,0.21087,41.00764
4.4,37.41734,25.0,54.0,37.0,36.0,1.0,0.21087,32.52457
4.5,29.66598,18.0,44.0,29.0,29.0,1.0,0.21087,25.78674
4.6,23.4944,14.0,36.0,23.0,22.0,1.0,0.21087,20.42541
4.7,18.60521,10.0,29.0,18.0,18.0,1.0,0.21087,16.17861
4.8,14.71681,7.0,24.0,14.0,14.0,1.0,0.21087,12.79874
4.9,11.62486,5.0,20.0,11.0,11.0,0.99999,0.21087,10.1135
5.0,9.17055,3.0,16.0,9.0,8.0,0.99982,0.21087,7.9786
5.1,7.22861,2.0,14.0,7.0,7.0,0.99897,0.21087,6.28928
5.2,5.68404,1.0,11.0,5.0,5.0,0.99531,0.21087,4.94601
5.3,4.46008,1.0,9.0,4.0,4.0,0.9848,0.21087,3.88165
5.4,3.48831,0.0,8.0,3.0,3.0,0.96367,0.21087,3.03519
5.5,2.71436,0.0,7.0,3.0,2.0,0.92414,0.21087,2.36182
5.6,2.10268,0.0,6.0,2.0,1.0,0.86584,0.21086,1.83018
5.7,1.61737,0.0,5.0,1.0,1.0,0.78767,0.21086,1.40729
5.8,1.23222,0.0,4.0,1.0,1.0,0.6941,0.21084,1.07254
5.9,0.92609,0.0,3.0,1.0,0.0,0.59088,0.21083,0.80539
6.0,0.70326,0.0,3.0,0.0,0.0,0.49476,0.21074,0.6106
6.1,0.51196,0.0,2.0,0.0,0.0,0.39325,0.18629,0.44617
6.2,0.33222,0.0,2.0,0.0,0.0,0.27796,0.1435,0.2901
6.3,0.25209,0.0,2.0,0.0,0.0,0.21991,0.12372,0.22085
6.4,0.18806,0.0,1.0,0.0,0.0,0.16929,0.10712,0.1645
6.5,0.14634,0.0,1.0,0.0,0.0,0.13437,0.09516,0.12805
6.6,0.12475,0.0,1.0,0.0,0.0,0.11686,0.08881,0.11028
6.7,0.10343,0.0,1.0,0.0,0.0,0.09776,0.07793,0.09186
6.8,0.08539,0.0,1.0,0.0,0.0,0.08178,0.06801,0.07595
6.9,0.06753,0.0,1.0,0.0,0.0,0.06564,0.05684,0.06035
7.0,0.05223,0.0,1.0,0.0,0.0,0.05131,0.04562,0.04663
7.1,0.04303,0.0,1.0,0.0,0.0,0.04261,0.03925,0.03847
7.2,0.03211,0.0,1.0,0.0,0.0,0.03192,0.03007,0.02853
7.3,0.02213,0.0,0.0,0.0,0.0,0.02205,0.0212,0.01972
7.4,0.0196,0.0,0.0,0.0,0.0,0.01954,0.01922,0.01746
7.5,0.01506,0.0,0.0,0.0,0.0,0.01501,0.01491,0.01337
7.6,0.00805,0.0,0.0,0.0,0.0,0.00802,0.00798,0.00719
7.7,0.00262,0.0,0.0,0.0,0.0,0.00262,0.00261,0.00224
7.8,0.00175,0.0,0.0,0.0,0.0,0.00175,0.00175,0.00146
7.9,0.00116,0.0,0.0,0.0,0.0,0.00116,0.00116,9.9E-4
8.0,3.7E-4,0.0,0.0,0.0,0.0,3.7E-4,3.7E-4,3.0E-4
8.1,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,8.0E-5,5.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
