Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3081132,58.0,61.00406,61.0,60.0,26.0,123.0,45.0,52.0,69.0,80.0
0.6162264,62.0,66.96505,66.0,65.0,31.0,132.0,50.0,58.0,76.0,87.0
0.9243396,63.0,70.24571,70.0,69.0,34.0,138.0,53.0,61.0,79.0,92.0
1.2324528,64.0,72.49244,72.0,72.0,35.0,144.0,55.0,63.0,82.0,95.0
1.540566,65.0,74.1809,74.0,74.0,37.0,153.0,56.0,64.0,84.0,97.0
1.8486792,65.0,75.52529,75.0,73.0,39.0,154.0,57.0,66.0,85.0,99.0
2.1567924,65.0,76.64257,76.0,74.0,39.0,154.0,58.0,67.0,86.0,100.0
2.4649055,65.0,77.59994,77.0,74.0,39.0,157.0,59.0,67.0,87.0,101.0
2.7730188,65.0,78.42166,78.0,75.0,41.0,157.0,60.0,68.0,88.0,102.0
3.081132,65.0,79.14786,78.0,76.0,41.0,157.0,60.0,69.0,89.0,103.0
3.389245,65.0,79.79767,79.0,79.0,41.0,157.0,61.0,69.0,90.0,104.0
3.6973584,65.0,80.38351,80.0,79.0,41.0,159.0,61.0,70.0,90.0,105.0
4.0054717,66.0,80.91592,80.0,77.0,41.0,160.0,62.0,70.0,91.0,105.0
4.313585,66.0,81.40458,81.0,80.0,42.0,161.0,62.0,71.0,92.0,106.0
4.621698,67.0,81.85584,81.0,81.0,43.0,162.0,62.0,71.0,92.0,107.0
4.929811,71.0,82.27256,81.0,81.0,43.0,162.0,63.0,72.0,93.0,107.0
5.237924,73.0,82.65666,82.0,82.0,43.0,163.0,63.0,72.0,93.0,108.0
5.5460377,73.0,83.02012,82.0,82.0,46.0,163.0,63.0,72.0,93.0,108.0
5.854151,74.0,83.36115,83.0,79.0,46.0,164.0,64.0,73.0,94.0,108.0
6.162264,74.0,83.6851,83.0,82.0,46.0,164.0,64.0,73.0,94.0,109.0
6.470377,75.0,83.99044,83.0,82.0,47.0,165.0,64.0,73.0,94.0,109.0
6.77849,75.0,84.28063,83.0,82.0,47.0,166.0,64.0,73.0,95.0,110.0
7.0866036,75.0,84.554,84.0,82.0,47.0,167.0,65.0,74.0,95.0,110.0
7.3947167,75.0,84.81947,84.0,82.0,47.0,167.0,65.0,74.0,95.0,110.0
7.70283,75.0,85.07071,84.0,83.0,47.0,167.0,65.0,74.0,96.0,111.0
8.010943,75.0,85.30747,84.0,83.0,47.0,167.0,65.0,74.0,96.0,111.0
8.3190565,75.0,85.53401,85.0,82.0,47.0,168.0,66.0,75.0,96.0,111.0
8.62717,75.0,85.7523,85.0,82.0,47.0,168.0,66.0,75.0,96.0,112.0
8.935283,75.0,85.96391,85.0,83.0,47.0,168.0,66.0,75.0,96.0,112.0
9.243396,76.0,86.17118,85.0,82.0,47.0,168.0,66.0,75.0,97.0,112.0
9.551509,76.0,86.36765,85.0,83.0,47.0,168.0,66.0,75.0,97.0,112.0
9.859622,76.0,86.55741,86.0,84.0,47.0,168.0,66.0,76.0,97.0,113.0
10.167735,76.0,86.74045,86.0,83.0,47.0,168.0,67.0,76.0,97.0,113.0
10.475848,76.0,86.91795,86.0,84.0,48.0,168.0,67.0,76.0,98.0,113.0
10.783962,77.0,87.08809,86.0,84.0,48.0,169.0,67.0,76.0,98.0,113.0
11.092075,78.0,87.25509,86.0,84.0,48.0,171.0,67.0,76.0,98.0,114.0
11.400188,78.0,87.41394,87.0,84.0,48.0,171.0,67.0,76.0,98.0,114.0
11.708302,78.0,87.56736,87.0,84.0,48.0,171.0,67.0,76.0,98.0,114.0
12.016415,78.0,87.71765,87.0,84.0,48.0,171.0,67.0,77.0,98.0,114.0
12.324528,79.0,87.86283,87.0,84.0,48.0,172.0,68.0,77.0,99.0,114.0
12.632641,79.0,88.00411,87.0,84.0,48.0,172.0,68.0,77.0,99.0,115.0
12.940754,79.0,88.14229,87.0,86.0,48.0,172.0,68.0,77.0,99.0,115.0
13.248867,79.0,88.27825,87.0,86.0,48.0,175.0,68.0,77.0,99.0,115.0
13.55698,79.0,88.40804,87.0,85.0,49.0,175.0,68.0,77.0,99.0,115.0
13.865094,79.0,88.53632,88.0,86.0,49.0,175.0,68.0,77.0,99.0,115.0
14.173207,79.0,88.66188,88.0,86.0,49.0,175.0,68.0,77.0,99.0,116.0
14.48132,79.0,88.78373,88.0,86.0,49.0,175.0,68.0,78.0,100.0,116.0
14.7894335,79.0,88.90295,88.0,86.0,49.0,175.0,68.0,78.0,100.0,116.0
15.097547,79.0,89.01816,88.0,86.0,49.0,175.0,69.0,78.0,100.0,116.0
15.40566,79.0,89.13349,88.0,86.0,49.0,175.0,69.0,78.0,100.0,116.0
15.713773,79.0,89.24268,88.0,86.0,49.0,175.0,69.0,78.0,100.0,116.0
16.021887,79.0,89.35026,88.0,86.0,49.0,175.0,69.0,78.0,100.0,116.0
16.33,79.0,89.4577,89.0,86.0,49.0,175.0,69.0,78.0,100.0,116.0
16.638113,79.0,89.56137,89.0,86.0,49.0,175.0,69.0,78.0,100.0,117.0
16.946226,79.0,89.66072,89.0,88.0,50.0,175.0,69.0,78.0,101.0,117.0
17.25434,80.0,89.75962,89.0,87.0,50.0,175.0,69.0,78.0,101.0,117.0
17.562452,80.0,89.85539,89.0,87.0,50.0,175.0,69.0,78.0,101.0,117.0
17.870565,80.0,89.95092,89.0,87.0,50.0,175.0,69.0,79.0,101.0,117.0
18.178679,80.0,90.04441,89.0,87.0,50.0,175.0,69.0,79.0,101.0,117.0
18.486792,80.0,90.13694,89.0,89.0,50.0,175.0,69.0,79.0,101.0,117.0
18.794905,80.0,90.22727,89.0,87.0,50.0,175.0,70.0,79.0,101.0,117.0
19.103018,80.0,90.31765,89.0,87.0,50.0,175.0,70.0,79.0,101.0,118.0
19.41113,80.0,90.40429,89.0,89.0,50.0,175.0,70.0,79.0,101.0,118.0
19.719244,80.0,90.48986,90.0,87.0,50.0,175.0,70.0,79.0,101.0,118.0
20.027357,81.0,90.57359,90.0,87.0,50.0,175.0,70.0,79.0,101.0,118.0
20.33547,81.0,90.65658,90.0,87.0,51.0,175.0,70.0,79.0,102.0,118.0
20.643583,81.0,90.73832,90.0,87.0,51.0,175.0,70.0,79.0,102.0,118.0
20.951696,81.0,90.81785,90.0,87.0,51.0,175.0,70.0,79.0,102.0,118.0
21.259811,81.0,90.89657,90.0,90.0,52.0,175.0,70.0,79.0,102.0,118.0
21.567924,81.0,90.9738,90.0,90.0,52.0,175.0,70.0,79.0,102.0,118.0
21.876038,81.0,91.04955,90.0,90.0,52.0,175.0,70.0,80.0,102.0,119.0
