Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3081132,191.0,193.23671,192.0,187.0,131.0,374.0,163.0,177.0,209.0,234.0
0.6162264,208.0,212.13998,210.0,210.0,151.0,412.0,179.0,194.0,228.0,258.0
0.9243396,215.0,222.5447,220.0,220.0,156.0,432.0,189.0,204.0,240.0,272.0
1.2324528,221.0,229.64346,227.0,228.0,161.0,447.0,195.0,210.0,247.0,281.0
1.540566,224.0,234.98734,233.0,233.0,163.0,457.0,200.0,215.0,252.0,288.0
1.8486792,227.0,239.25182,237.0,237.0,165.0,466.0,204.0,219.0,257.0,293.0
2.1567924,229.0,242.7849,240.0,239.0,172.0,468.0,207.0,223.0,261.0,298.0
2.4649055,233.0,245.79672,243.0,240.0,173.0,475.0,209.0,225.0,264.0,302.0
2.7730188,236.0,248.40585,246.0,245.0,177.0,480.0,212.0,228.0,267.0,306.0
3.081132,237.0,250.70879,248.0,243.0,178.0,488.0,214.0,230.0,269.0,309.0
3.389245,239.0,252.7737,250.0,248.0,181.0,492.0,216.0,232.0,271.0,312.0
3.6973584,240.0,254.63188,252.0,251.0,181.0,496.0,217.0,234.0,273.0,314.0
4.0054717,242.0,256.3256,254.0,252.0,183.0,500.0,219.0,235.0,275.0,317.0
4.313585,244.0,257.8821,255.0,252.0,184.0,502.0,220.0,237.0,277.0,318.0
4.621698,248.0,259.30914,256.0,256.0,186.0,505.0,221.0,238.0,278.0,320.0
4.929811,255.0,260.63016,258.0,259.0,187.0,506.0,223.0,239.0,280.0,322.0
5.237924,261.0,261.86237,259.0,259.0,188.0,508.0,224.0,240.0,281.0,324.0
5.5460377,267.0,263.02432,260.0,255.0,189.0,511.0,225.0,241.0,282.0,325.0
5.854151,269.0,264.1047,261.0,257.0,189.0,515.0,225.0,242.0,283.0,327.0
6.162264,272.0,265.13016,262.0,257.0,190.0,519.0,226.0,243.0,284.0,328.0
6.470377,273.0,266.0971,263.0,257.0,190.0,520.0,227.0,244.0,285.0,329.0
6.77849,273.0,267.01547,264.0,258.0,190.0,521.0,228.0,245.0,286.0,331.0
7.0866036,273.0,267.8847,265.0,265.0,190.0,522.0,229.0,246.0,287.0,332.0
7.3947167,274.0,268.72055,266.0,267.0,190.0,522.0,230.0,247.0,288.0,333.0
7.70283,274.0,269.51788,267.0,268.0,190.0,526.0,230.0,247.0,289.0,334.0
8.010943,274.0,270.274,267.0,268.0,190.0,529.0,231.0,248.0,290.0,335.0
8.3190565,274.0,270.9991,268.0,268.0,190.0,530.0,232.0,249.0,290.0,336.0
8.62717,274.0,271.69363,269.0,268.0,190.0,533.0,232.0,250.0,291.0,336.0
8.935283,274.0,272.36368,269.0,267.0,190.0,537.0,233.0,250.0,292.0,337.0
9.243396,276.0,273.01547,270.0,268.0,190.0,538.0,233.0,251.0,292.0,338.0
9.551509,277.0,273.6386,271.0,268.0,190.0,539.0,234.0,251.0,293.0,339.0
9.859622,278.0,274.23438,271.0,268.0,190.0,539.0,235.0,252.0,294.0,340.0
10.167735,280.0,274.81525,272.0,270.0,190.0,539.0,235.0,252.0,294.0,341.0
10.475848,280.0,275.37564,272.0,269.0,192.0,540.0,236.0,253.0,295.0,342.0
10.783962,282.0,275.91727,273.0,273.0,192.0,541.0,236.0,253.0,296.0,342.0
11.092075,283.0,276.44315,273.0,273.0,192.0,541.0,237.0,254.0,296.0,343.0
11.400188,283.0,276.94894,274.0,269.0,192.0,542.0,237.0,254.0,297.0,344.0
11.708302,284.0,277.43753,274.0,269.0,192.0,544.0,237.0,255.0,297.0,344.0
12.016415,285.0,277.9116,275.0,274.0,192.0,546.0,238.0,255.0,298.0,345.0
12.324528,286.0,278.37656,275.0,271.0,192.0,546.0,238.0,256.0,298.0,346.0
12.632641,286.0,278.8263,276.0,271.0,193.0,547.0,239.0,256.0,299.0,346.0
12.940754,287.0,279.26443,276.0,271.0,193.0,547.0,239.0,256.0,299.0,347.0
13.248867,287.0,279.69193,277.0,272.0,195.0,547.0,239.0,257.0,300.0,348.0
13.55698,289.0,280.10602,277.0,272.0,195.0,548.0,240.0,257.0,300.0,348.0
13.865094,289.0,280.51126,277.0,276.0,195.0,549.0,240.0,258.0,300.0,349.0
14.173207,290.0,280.90628,278.0,272.0,195.0,549.0,240.0,258.0,301.0,349.0
14.48132,290.0,281.2924,278.0,277.0,196.0,550.0,241.0,258.0,301.0,350.0
14.7894335,291.0,281.67062,278.0,273.0,196.0,552.0,241.0,259.0,302.0,350.0
15.097547,291.0,282.03595,279.0,273.0,196.0,552.0,241.0,259.0,302.0,351.0
15.40566,291.0,282.39404,279.0,277.0,199.0,552.0,242.0,259.0,302.0,351.0
15.713773,291.0,282.7419,279.0,279.0,199.0,552.0,242.0,260.0,303.0,352.0
16.021887,291.0,283.08536,280.0,279.0,199.0,552.0,242.0,260.0,303.0,352.0
16.33,291.0,283.4213,280.0,279.0,200.0,553.0,243.0,260.0,303.0,353.0
16.638113,291.0,283.75137,280.0,279.0,201.0,553.0,243.0,261.0,304.0,353.0
16.946226,292.0,284.06848,281.0,279.0,201.0,553.0,243.0,261.0,304.0,353.0
17.25434,293.0,284.38538,281.0,279.0,201.0,554.0,243.0,261.0,305.0,354.0
17.562452,293.0,284.69254,281.0,282.0,201.0,554.0,244.0,261.0,305.0,354.0
17.870565,294.0,284.99475,282.0,282.0,201.0,556.0,244.0,262.0,305.0,355.0
18.178679,294.0,285.2929,282.0,280.0,201.0,556.0,244.0,262.0,305.0,355.0
18.486792,295.0,285.58386,282.0,281.0,201.0,556.0,245.0,262.0,306.0,356.0
18.794905,295.0,285.86966,283.0,280.0,201.0,556.0,245.0,263.0,306.0,356.0
19.103018,295.0,286.15488,283.0,284.0,202.0,556.0,245.0,263.0,306.0,356.0
19.41113,295.0,286.43118,283.0,284.0,203.0,557.0,245.0,263.0,307.0,357.0
19.719244,295.0,286.69833,283.0,284.0,203.0,559.0,246.0,263.0,307.0,357.0
20.027357,297.0,286.96326,284.0,283.0,203.0,559.0,246.0,264.0,307.0,357.0
20.33547,297.0,287.2231,284.0,284.0,203.0,559.0,246.0,264.0,307.0,357.0
20.643583,297.0,287.47992,284.0,284.0,203.0,560.0,246.0,264.0,308.0,358.0
20.951696,298.0,287.73163,284.0,284.0,203.0,560.0,246.0,264.0,308.0,358.0
21.259811,298.0,287.98083,285.0,284.0,203.0,560.0,247.0,265.0,308.0,359.0
21.567924,299.0,288.22223,285.0,284.0,203.0,560.0,247.0,265.0,309.0,359.0
21.876038,299.0,288.4645,285.0,284.0,203.0,560.0,247.0,265.0,309.0,359.0
22.18415,299.0,288.70062,285.0,284.0,203.0,561.0,247.0,265.0,309.0,360.0
22.492264,299.0,288.9328,285.0,285.0,203.0,563.0,248.0,265.0,309.0,360.0
22.800377,299.0,289.1608,286.0,285.0,203.0,563.0,248.0,266.0,310.0,360.0
23.10849,299.0,289.3899,286.0,284.0,203.0,565.0,248.0,266.0,310.0,360.0
23.416603,299.0,289.6102,286.0,285.0,203.0,565.0,248.0,266.0,310.0,361.0
23.724716,299.0,289.82825,286.0,281.0,203.0,565.0,248.0,266.0,310.0,361.0
24.03283,300.0,290.044,287.0,282.0,203.0,565.0,249.0,266.0,311.0,362.0
24.340942,300.0,290.2591,287.0,282.0,203.0,566.0,249.0,267.0,311.0,362.0
24.649055,301.0,290.47083,287.0,282.0,203.0,566.0,249.0,267.0,311.0,362.0
24.957169,301.0,290.6776,287.0,282.0,203.0,567.0,249.0,267.0,311.0,362.0
25.265282,301.0,290.88232,287.0,283.0,203.0,568.0,249.0,267.0,311.0,363.0
