Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,3576.113,3283.0,4699.0,3482.0,3445.0,1.0,0.2465,3031.7864
2.6,2840.5085,2599.0,3735.0,2768.0,2740.0,1.0,0.2465,2408.1484
2.7,2256.0813,2056.0,2967.0,2199.0,2194.0,1.0,0.2465,1912.709
2.8,1791.9255,1626.0,2357.0,1748.0,1737.0,1.0,0.2465,1519.2405
2.9,1423.2782,1284.0,1873.0,1389.0,1364.0,1.0,0.2465,1206.6803
3.0,1130.5442,1014.0,1489.0,1104.0,1091.0,1.0,0.2465,958.51276
3.1,897.9616,800.0,1183.0,877.0,868.0,1.0,0.2465,761.3248
3.2,713.2344,630.0,941.0,697.0,688.0,1.0,0.2465,604.71796
3.3,566.4645,496.0,748.0,554.0,548.0,1.0,0.2465,480.26883
3.4,449.91333,389.0,597.0,440.0,435.0,1.0,0.2465,381.45566
3.5,357.28625,306.0,475.0,350.0,342.0,1.0,0.2465,302.91016
3.6,283.7362,239.0,378.0,278.0,273.0,1.0,0.2465,240.55293
3.7,225.31966,187.0,301.0,221.0,216.0,1.0,0.2465,191.02972
3.8,178.91763,146.0,240.0,176.0,175.0,1.0,0.2465,151.69818
3.9,142.0489,113.0,192.0,139.0,139.0,1.0,0.2465,120.44696
4.0,112.76593,88.0,153.0,111.0,110.0,1.0,0.2465,95.61816
4.1,89.47797,68.0,123.0,88.0,86.0,1.0,0.2465,75.87218
4.2,71.02254,52.0,99.0,70.0,70.0,1.0,0.2465,60.2303
4.3,56.35543,40.0,80.0,55.0,55.0,1.0,0.2465,47.79138
4.4,44.69989,30.0,64.0,44.0,43.0,1.0,0.2465,37.911
4.5,35.43906,23.0,52.0,35.0,33.0,1.0,0.2465,30.05554
4.6,28.06866,17.0,42.0,28.0,27.0,1.0,0.2465,23.8087
4.7,22.22981,13.0,35.0,22.0,21.0,1.0,0.2465,18.86084
4.8,17.5842,9.0,28.0,17.0,17.0,1.0,0.2465,14.92117
4.9,13.89331,7.0,23.0,14.0,13.0,0.99999,0.2465,11.7921
5.0,10.95775,5.0,19.0,11.0,10.0,0.99996,0.2465,9.30181
5.1,8.64056,3.0,16.0,8.0,8.0,0.99973,0.2465,7.33569
5.2,6.79418,2.0,13.0,7.0,6.0,0.99813,0.2465,5.76953
5.3,5.33214,1.0,11.0,5.0,5.0,0.99291,0.2465,4.52895
5.4,4.17116,1.0,9.0,4.0,3.0,0.97994,0.2465,3.54267
5.5,3.24597,0.0,8.0,3.0,3.0,0.9527,0.2465,2.75633
5.6,2.51429,0.0,6.0,2.0,2.0,0.90678,0.24649,2.13574
5.7,1.93376,0.0,5.0,2.0,1.0,0.84045,0.24649,1.64209
5.8,1.47225,0.0,4.0,1.0,1.0,0.75502,0.24647,1.25044
5.9,1.10564,0.0,4.0,1.0,1.0,0.65361,0.24645,0.9387
6.0,0.84084,0.0,3.0,1.0,0.0,0.55675,0.24636,0.71293
6.1,0.61246,0.0,3.0,0.0,0.0,0.44892,0.21815,0.52148
6.2,0.39769,0.0,2.0,0.0,0.0,0.32239,0.16888,0.33911
6.3,0.30114,0.0,2.0,0.0,0.0,0.25645,0.14575,0.25791
6.4,0.22527,0.0,1.0,0.0,0.0,0.19906,0.12623,0.19265
6.5,0.17561,0.0,1.0,0.0,0.0,0.1589,0.11192,0.15041
6.6,0.14924,0.0,1.0,0.0,0.0,0.13822,0.10442,0.12925
6.7,0.12303,0.0,1.0,0.0,0.0,0.11523,0.09128,0.10711
6.8,0.10154,0.0,1.0,0.0,0.0,0.0965,0.07975,0.08848
6.9,0.08011,0.0,1.0,0.0,0.0,0.0775,0.06671,0.07024
7.0,0.0619,0.0,1.0,0.0,0.0,0.0606,0.05366,0.05425
7.1,0.051,0.0,1.0,0.0,0.0,0.05035,0.0463,0.04476
7.2,0.03809,0.0,1.0,0.0,0.0,0.03779,0.0356,0.03328
7.3,0.02607,0.0,1.0,0.0,0.0,0.02596,0.02495,0.02287
7.4,0.02306,0.0,0.0,0.0,0.0,0.02299,0.02259,0.02021
7.5,0.01779,0.0,0.0,0.0,0.0,0.01773,0.01761,0.01551
7.6,0.0096,0.0,0.0,0.0,0.0,0.00956,0.00951,0.00842
7.7,0.00298,0.0,0.0,0.0,0.0,0.00298,0.00296,0.00256
7.8,0.00198,0.0,0.0,0.0,0.0,0.00198,0.00197,0.00165
7.9,0.00127,0.0,0.0,0.0,0.0,0.00127,0.00127,0.00108
8.0,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,4.0E-4,3.2E-4
8.1,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,9.0E-5,5.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
