Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,3344.407,3076.0,4306.0,3262.0,3212.0,1.0,0.23294,2863.2537
2.6,2656.4448,2436.0,3416.0,2592.0,2563.0,1.0,0.23294,2274.2695
2.7,2109.863,1926.0,2718.0,2059.0,2031.0,1.0,0.23294,1806.3416
2.8,1675.8267,1522.0,2160.0,1637.0,1623.0,1.0,0.23294,1434.7871
2.9,1331.0583,1202.0,1719.0,1301.0,1290.0,1.0,0.23294,1139.5958
3.0,1057.3079,949.0,1369.0,1034.0,1027.0,1.0,0.23294,905.23444
3.1,839.795,748.0,1089.0,822.0,819.0,1.0,0.23294,719.0071
3.2,667.0356,589.0,865.0,653.0,648.0,1.0,0.23294,571.10016
3.3,529.7593,464.0,689.0,519.0,505.0,1.0,0.23294,453.5603
3.4,420.7715,364.0,550.0,412.0,411.0,1.0,0.23294,360.2506
3.5,334.1472,286.0,437.0,328.0,322.0,1.0,0.23294,286.07822
3.6,265.36276,224.0,349.0,260.0,258.0,1.0,0.23294,227.18797
3.7,210.72096,175.0,278.0,207.0,203.0,1.0,0.23294,180.40794
3.8,167.32819,136.0,222.0,164.0,161.0,1.0,0.23294,143.26273
3.9,132.85233,106.0,178.0,131.0,129.0,1.0,0.23294,113.75218
4.0,105.46964,82.0,142.0,104.0,100.0,1.0,0.23294,90.30529
4.1,83.68915,63.0,115.0,82.0,81.0,1.0,0.23294,71.65876
4.2,66.42771,48.0,92.0,65.0,64.0,1.0,0.23294,56.88659
4.3,52.71028,37.0,74.0,52.0,51.0,1.0,0.23294,45.13917
4.4,41.80604,28.0,60.0,41.0,40.0,1.0,0.23294,35.80436
4.5,33.14502,21.0,49.0,33.0,31.0,1.0,0.23294,28.38638
4.6,26.24935,16.0,40.0,26.0,25.0,1.0,0.23294,22.48451
4.7,20.78838,12.0,33.0,20.0,20.0,1.0,0.23294,17.8104
4.8,16.44281,8.0,27.0,16.0,16.0,1.0,0.23294,14.08872
4.9,12.98977,6.0,22.0,13.0,12.0,0.99999,0.23294,11.13267
5.0,10.24454,4.0,18.0,10.0,9.0,0.99991,0.23294,8.78125
5.1,8.07822,3.0,15.0,8.0,7.0,0.99951,0.23294,6.92422
5.2,6.35264,2.0,12.0,6.0,6.0,0.99725,0.23294,5.44679
5.3,4.98527,1.0,10.0,5.0,4.0,0.99034,0.23294,4.27559
5.4,3.89942,0.0,9.0,4.0,3.0,0.97456,0.23294,3.34419
5.5,3.03369,0.0,7.0,3.0,2.0,0.94312,0.23294,2.60125
5.6,2.35073,0.0,6.0,2.0,2.0,0.89255,0.23293,2.01619
5.7,1.80838,0.0,5.0,2.0,1.0,0.82147,0.23293,1.55052
5.8,1.3771,0.0,4.0,1.0,1.0,0.73304,0.23291,1.18088
5.9,1.03461,0.0,4.0,1.0,0.0,0.63046,0.2329,0.88665
6.0,0.78675,0.0,3.0,1.0,0.0,0.53384,0.23281,0.67319
6.1,0.57332,0.0,2.0,0.0,0.0,0.42821,0.20609,0.49257
6.2,0.37198,0.0,2.0,0.0,0.0,0.30545,0.15907,0.32014
6.3,0.28183,0.0,2.0,0.0,0.0,0.2424,0.13722,0.24381
6.4,0.21062,0.0,1.0,0.0,0.0,0.18769,0.11871,0.18194
6.5,0.16405,0.0,1.0,0.0,0.0,0.14932,0.10526,0.14179
6.6,0.13951,0.0,1.0,0.0,0.0,0.12978,0.09815,0.12187
6.7,0.11524,0.0,1.0,0.0,0.0,0.10835,0.08599,0.10119
6.8,0.09502,0.0,1.0,0.0,0.0,0.09058,0.07499,0.08357
6.9,0.07495,0.0,1.0,0.0,0.0,0.07266,0.06266,0.0663
7.0,0.05775,0.0,1.0,0.0,0.0,0.05669,0.05029,0.05109
7.1,0.04753,0.0,1.0,0.0,0.0,0.04703,0.04328,0.04209
7.2,0.03547,0.0,1.0,0.0,0.0,0.03523,0.03322,0.03124
7.3,0.02427,0.0,0.0,0.0,0.0,0.02418,0.02328,0.02148
7.4,0.02149,0.0,0.0,0.0,0.0,0.02143,0.02109,0.01904
7.5,0.01659,0.0,0.0,0.0,0.0,0.01654,0.01644,0.01463
7.6,0.00891,0.0,0.0,0.0,0.0,0.00888,0.00884,0.0079
7.7,0.00282,0.0,0.0,0.0,0.0,0.00282,0.00281,0.00242
7.8,0.00187,0.0,0.0,0.0,0.0,0.00187,0.00187,0.00156
7.9,0.00121,0.0,0.0,0.0,0.0,0.00121,0.00121,0.00103
8.0,3.8E-4,0.0,0.0,0.0,0.0,3.8E-4,3.8E-4,3.1E-4
8.1,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,8.0E-5,5.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
