Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17413642,96.0,53.68561,53.0,51.0,23.0,248.0,37.0,45.0,62.0,74.0
0.34827283,107.0,66.02191,65.0,64.0,29.0,308.0,47.0,55.0,76.0,92.0
0.52240926,109.0,73.63904,72.0,71.0,33.0,354.0,53.0,62.0,84.0,103.0
0.69654566,114.0,79.21932,77.0,76.0,34.0,384.0,57.0,66.0,90.0,111.0
0.8706821,116.0,83.65331,82.0,79.0,38.0,392.0,61.0,70.0,95.0,118.0
1.0448185,116.0,87.35539,85.0,82.0,42.0,410.0,63.0,73.0,99.0,124.0
1.2189549,117.0,90.52401,88.0,86.0,43.0,417.0,66.0,76.0,103.0,129.0
1.3930913,118.0,93.31976,91.0,87.0,44.0,426.0,68.0,78.0,106.0,134.0
1.5672278,118.0,95.79964,93.0,91.0,45.0,434.0,70.0,80.0,109.0,137.0
1.7413642,118.0,98.04783,95.0,92.0,49.0,443.0,72.0,82.0,111.0,141.0
1.9155006,120.0,100.08999,97.0,94.0,50.0,450.0,73.0,84.0,114.0,144.0
2.089637,121.0,101.97661,99.0,95.0,52.0,456.0,74.0,86.0,116.0,147.0
2.2637734,122.0,103.72907,101.0,96.0,52.0,464.0,76.0,87.0,118.0,150.0
2.4379098,122.0,105.3579,102.0,102.0,53.0,475.0,77.0,88.0,120.0,153.0
2.6120462,124.0,106.88063,104.0,99.0,53.0,482.0,78.0,90.0,121.0,155.0
2.7861826,124.0,108.32798,105.0,104.0,54.0,485.0,79.0,91.0,123.0,157.0
2.9603193,124.0,109.67967,106.0,104.0,54.0,489.0,80.0,92.0,124.0,160.0
3.1344557,124.0,110.96521,107.0,104.0,55.0,498.0,81.0,93.0,126.0,162.0
3.308592,124.0,112.18512,109.0,105.0,55.0,504.0,82.0,94.0,127.0,164.0
3.4827285,124.0,113.34494,110.0,107.0,56.0,509.0,83.0,95.0,129.0,166.0
3.656865,124.0,114.46041,111.0,107.0,56.0,512.0,84.0,96.0,130.0,168.0
3.8310013,124.0,115.53628,112.0,110.0,56.0,519.0,84.0,97.0,131.0,170.0
4.005138,126.0,116.56063,113.0,107.0,56.0,597.0,85.0,98.0,132.0,172.0
