Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,1396.6844,1201.0,1890.0,1345.0,1320.0,1.0,0.04559,1064.4924
2.6,1109.4926,949.0,1504.0,1069.0,1042.0,1.0,0.04559,845.6213
2.7,881.2982,749.0,1196.0,850.0,820.0,1.0,0.04559,671.6972
2.8,699.97217,590.0,950.0,676.0,666.0,1.0,0.04559,533.4832
2.9,556.0258,465.0,757.0,537.0,525.0,1.0,0.04559,423.79712
3.0,441.63293,365.0,602.0,427.0,416.0,1.0,0.04559,336.60092
3.1,350.76904,287.0,479.0,339.0,330.0,1.0,0.04559,267.33282
3.2,278.6425,225.0,382.0,270.0,265.0,1.0,0.04559,212.3526
3.3,221.30869,176.0,305.0,214.0,215.0,1.0,0.04559,168.65604
3.4,175.76138,137.0,244.0,170.0,166.0,1.0,0.04559,133.94691
3.5,139.56541,106.0,195.0,135.0,133.0,1.0,0.04559,106.35219
3.6,110.83748,83.0,157.0,108.0,105.0,1.0,0.04559,84.4599
3.7,88.00438,64.0,126.0,85.0,81.0,1.0,0.04559,67.06451
3.8,69.86712,49.0,101.0,68.0,66.0,1.0,0.04559,53.24185
3.9,55.48662,37.0,82.0,54.0,53.0,1.0,0.04559,42.28871
4.0,44.05085,28.0,66.0,43.0,41.0,1.0,0.04559,33.57096
4.1,34.96915,21.0,54.0,34.0,32.0,1.0,0.04559,26.64646
4.2,27.74323,16.0,44.0,27.0,25.0,1.0,0.04559,21.14135
4.3,22.00017,12.0,36.0,21.0,20.0,1.0,0.04559,16.76517
4.4,17.44169,9.0,29.0,17.0,16.0,1.0,0.04559,13.28968
4.5,13.82824,6.0,24.0,13.0,12.0,1.0,0.04559,10.53165
4.6,10.95654,4.0,20.0,10.0,10.0,0.99992,0.04559,8.34257
4.7,8.68139,3.0,17.0,8.0,7.0,0.99932,0.04559,6.61003
4.8,6.8616,2.0,14.0,6.0,6.0,0.99744,0.04559,5.22325
4.9,5.41649,1.0,12.0,5.0,4.0,0.9912,0.04559,4.12555
5.0,4.27039,1.0,10.0,4.0,3.0,0.97742,0.04559,3.25308
5.1,3.35681,0.0,8.0,3.0,3.0,0.95036,0.04559,2.55597
5.2,2.62913,0.0,7.0,2.0,2.0,0.90582,0.04559,1.99998
5.3,2.05962,0.0,6.0,2.0,1.0,0.84505,0.04559,1.56382
5.4,1.60466,0.0,5.0,1.0,1.0,0.76713,0.04559,1.21701
5.5,1.23986,0.0,4.0,1.0,1.0,0.67959,0.04559,0.93857
5.6,0.95013,0.0,4.0,1.0,0.0,0.58456,0.04559,0.71785
5.7,0.72198,0.0,3.0,0.0,0.0,0.48815,0.04559,0.5441
5.8,0.53839,0.0,3.0,0.0,0.0,0.39525,0.04558,0.40427
5.9,0.39614,0.0,2.0,0.0,0.0,0.30997,0.04554,0.29605
6.0,0.28883,0.0,2.0,0.0,0.0,0.23728,0.0455,0.21376
6.1,0.20031,0.0,1.0,0.0,0.0,0.17256,0.03034,0.14899
6.2,0.13516,0.0,1.0,0.0,0.0,0.12069,0.02568,0.09978
6.3,0.09566,0.0,1.0,0.0,0.0,0.08725,0.01914,0.07013
6.4,0.06701,0.0,1.0,0.0,0.0,0.06203,0.01625,0.0487
6.5,0.04813,0.0,1.0,0.0,0.0,0.0452,0.01252,0.03515
6.6,0.03483,0.0,1.0,0.0,0.0,0.03308,0.01034,0.02512
6.7,0.02489,0.0,0.0,0.0,0.0,0.02388,0.00829,0.01786
6.8,0.01773,0.0,0.0,0.0,0.0,0.01719,0.0068,0.01278
6.9,0.01182,0.0,0.0,0.0,0.0,0.01154,0.00496,0.00853
7.0,0.00855,0.0,0.0,0.0,0.0,0.0084,0.00397,0.00608
7.1,0.00617,0.0,0.0,0.0,0.0,0.0061,0.00348,0.00433
7.2,0.00436,0.0,0.0,0.0,0.0,0.00434,0.00297,0.00295
7.3,0.00272,0.0,0.0,0.0,0.0,0.00272,0.00214,0.0018
7.4,0.00212,0.0,0.0,0.0,0.0,0.00212,0.00187,0.00138
7.5,0.00156,0.0,0.0,0.0,0.0,0.00156,0.00149,9.5E-4
7.6,7.5E-4,0.0,0.0,0.0,0.0,7.5E-4,7.3E-4,4.9E-4
7.7,1.9E-4,0.0,0.0,0.0,0.0,1.9E-4,1.9E-4,1.1E-4
7.8,1.3E-4,0.0,0.0,0.0,0.0,1.3E-4,1.3E-4,7.0E-5
7.9,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,8.0E-5,5.0E-5
8.0,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
8.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
