Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3080394,176.0,106.24892,103.0,98.0,48.0,756.0,77.0,89.0,120.0,156.0
0.6160788,244.0,195.09781,186.0,178.0,110.0,1446.0,147.0,165.0,218.0,295.0
0.92411816,303.0,278.43262,264.0,256.0,170.0,2329.0,212.0,235.0,310.0,431.0
1.2321576,349.0,356.47583,337.0,315.0,227.0,2909.0,273.0,300.0,396.0,560.0
1.5401969,408.0,430.7732,405.0,390.0,276.0,3492.0,331.0,362.0,479.0,688.0
1.8482363,450.0,492.4759,462.0,440.0,311.0,3980.0,378.0,413.0,548.0,794.0
2.1562757,484.0,545.41565,511.0,491.0,348.0,4348.0,419.0,457.0,607.0,883.0
2.4643152,516.0,591.95026,555.0,538.0,378.0,4642.0,455.0,495.0,659.0,965.0
2.7723544,547.0,633.5911,593.0,553.0,408.0,5039.0,486.0,530.0,706.0,1042.0
3.0803938,562.0,671.13556,627.0,595.0,425.0,5476.0,515.0,561.0,748.0,1111.0
3.3884332,591.0,705.2791,658.0,622.0,447.0,5818.0,541.0,589.0,787.0,1170.0
3.6964726,608.0,736.78046,687.0,647.0,475.0,6046.0,565.0,615.0,823.0,1227.0
4.004512,636.0,766.13153,714.0,686.0,492.0,6212.0,586.0,638.0,856.0,1280.0
4.3125515,656.0,793.30396,739.0,722.0,508.0,6365.0,607.0,660.0,887.0,1326.0
4.6205907,683.0,818.77026,763.0,723.0,523.0,6483.0,627.0,681.0,915.0,1375.0
4.9286304,719.0,842.61035,784.0,759.0,538.0,6616.0,644.0,701.0,942.0,1417.0
5.2366695,744.0,865.1512,805.0,781.0,561.0,6785.0,661.0,719.0,967.0,1457.0
5.5447087,767.0,886.39087,824.0,782.0,573.0,6967.0,677.0,736.0,991.0,1497.0
5.8527484,785.0,906.6587,843.0,785.0,585.0,7116.0,692.0,753.0,1014.0,1534.0
6.1607876,799.0,925.8435,861.0,829.0,595.0,7260.0,707.0,768.0,1035.0,1571.0
6.4688272,810.0,944.2176,878.0,841.0,606.0,7775.0,721.0,783.0,1056.0,1605.0
6.7768664,818.0,961.7854,894.0,824.0,619.0,9025.0,734.0,797.0,1076.0,1640.0
7.084906,826.0,978.8149,909.0,858.0,631.0,9619.0,746.0,811.0,1096.0,1672.0
7.3929453,838.0,995.0478,924.0,887.0,647.0,10058.0,758.0,824.0,1114.0,1701.0
7.7009845,845.0,1010.6794,938.0,871.0,655.0,10361.0,769.0,837.0,1131.0,1730.0
8.009024,852.0,1025.7957,952.0,888.0,671.0,10590.0,781.0,849.0,1148.0,1757.0
8.317063,862.0,1040.3911,965.0,887.0,679.0,10820.0,792.0,861.0,1165.0,1785.0
8.625103,870.0,1054.3666,978.0,915.0,689.0,11010.0,802.0,872.0,1180.0,1810.0
8.933143,879.0,1067.9697,990.0,935.0,696.0,11208.0,812.0,883.0,1196.0,1834.0
9.241181,888.0,1081.1722,1002.0,951.0,704.0,11388.0,821.0,893.0,1211.0,1860.0
